Date,SGD3M.BGN.Curncy,SDO3M.BGN.Curncy,USDSGDV3M.BGN.Curncy,MASB10Y.BGN.Index,MASB2Y.BGN.Index,USGG10YR.BGN.Index,STI.Index,BCOM.Index,XAU.BGN.Curncy,COA.Comdty,CLA.Comdty,CL1.Comdty,DXY.Curncy,VIX.Index,SPX.Index,FEDL01.Index,SORACA3M.Index,SIMSM2.Index,SIMSM3A.Index,USGG5YR.Index,USGG3M.Index,SNEER.Index,USBMMY3M.Index,MASB3M.Index
2013-08-29,-0.88,-1.3,6.43,2.702,0.25,2.7617,3038.03,131.6248,1407.79,,,108.8,81.948,16.81,1638.17,0.08,0.044,,,1.611,0.0203,,,
2013-08-30,-0.8,-1.85,6.325,2.673,0.25,2.7839,3028.94,130.4445,1395.27,,,107.65,82.087,17.01,1632.97,0.07,0.0438,,,1.6407,0.0203,120.4,,0.278
2013-08-31,,,,,,,,,,,,,,,,,,495460.5,506342.8,,,,,
2013-09-02,-0.75,-2.15,6.3175,2.7416,0.257,2.7839,3055.72,,1389.77,,,,82.087,,,,0.0428,,,1.6407,0.0203,,,0.28
2013-09-03,-0.75,-1.95,6.34,2.6822,0.257,2.8576,3054.78,131.6531,1412.41,,,108.54,82.361,16.61,1639.77,0.09,0.0427,,,1.677,0.0152,,0.030002275,0.278
2013-09-04,-0.8,-2.05,6.345,2.6498,0.257,2.8966,3015.42,130.2919,1391.57,,,107.23,82.169,15.88,1653.08,0.08,0.0427,,,1.7415,0.0152,,,0.282
2013-09-05,-0.8,-1.75,6.3425,2.7311,0.257,2.9937,3039.45,129.7738,1367.48,,,108.37,82.633,15.77,1655.08,0.08,0.0427,,,1.8494,0.0203,,,0.3
2013-09-06,-0.6,-1.65,6.4225,2.7544,0.264,2.9342,3048.35,130.7701,1391.8,,,110.53,82.146,15.85,1655.17,0.08,0.0425,,,1.7569,0.0152,120.88,,0.291
2013-09-09,-0.7,-1.45,6.165,2.674,0.264,2.912,3088.2,130.3404,1386.97,,,109.52,81.793,15.63,1671.71,0.08,0.0424,,,1.7156,0.0101,,0.020001011,0.289
2013-09-10,-0.65,-1.65,6.005,2.6879,0.264,2.9643,3123.89,129.2947,1363.88,,,107.39,81.821,14.53,1683.99,0.08,0.0426,,,1.7671,0.0152,,,0.292
2013-09-11,-0.5,-1.75,6.025,2.6554,0.25,2.9122,3108.19,129.4282,1365.31,,,107.56,81.518,13.82,1689.13,0.08,0.0427,,,1.7042,0.0152,,,0.291
2013-09-12,-0.55,-1.8,5.9875,2.5595,0.243,2.9095,3121.08,129.9055,1321.73,,,108.6,81.489,14.29,1683.42,0.08,0.0428,,,1.7126,0.0152,,,0.278
2013-09-13,-0.65,-1.75,6.04,2.5733,0.25,2.8846,3120.3,129.3204,1326.17,,,108.21,81.452,14.16,1687.99,0.08,0.0428,,,1.693,0.0101,121.14,,0.291
2013-09-16,-0.7,-1.5,5.6825,2.4723,0.25,2.8643,3179.48,128.8947,1312.79,,,106.59,81.295,14.38,1697.6,0.08,0.0431,,,1.6219,0.0051,,0.010000253,0.289
2013-09-17,-0.9,-1.75,5.595,2.4346,0.257,2.8468,3180.92,128.0217,1310.6,,,105.42,81.143,14.53,1704.76,0.08,0.043,,,1.6071,0.0051,,,0.292
2013-09-18,-1,-1.75,5.5875,2.362,0.265,2.6878,3193.85,128.9249,1363.77,,,108.07,80.237,13.59,1725.52,0.08,0.0431,,,1.4245,0.0051,,,0.291
2013-09-19,-0.97,-1.85,5.2725,2.1496,0.257,2.7519,3251.78,130.0015,1366.25,,,106.39,80.372,13.16,1722.34,0.09,0.043,,,1.4884,0,,,0.291
2013-09-20,-1.7,-1.75,5.205,2.2417,0.265,2.7337,3237.53,128.294,1325.85,,,104.67,80.431,13.12,1709.91,0.08,0.0429,,,1.4769,0.0101,121.61,,0.291
2013-09-23,-1.09,-1.46,5.1575,2.3819,0.28,2.6999,3214.25,127.5868,1322.72,,,103.59,80.449,14.31,1701.84,0.09,0.0417,,,1.4489,0.0051,,0.020001011,0.289
2013-09-24,-1.25,-1.35,5.235,2.3716,0.309,2.6552,3211.75,126.8541,1323.26,,,103.13,80.563,14.08,1697.42,0.09,0.0413,,,1.4258,0.0203,,,0.292
2013-09-25,-1.17,-1.25,5.375,2.3478,0.332,2.628,3208.58,127.4462,1334.36,,,102.66,80.334,14.01,1692.77,0.08,0.0408,,,1.3913,0.0152,,,0.291
2013-09-26,-1.3,-1.45,5.255,2.3907,0.45,2.6498,3194.31,127.8105,1324.08,,,103.03,80.523,14.06,1698.67,0.08,0.0406,,,1.435,0,,,0.291
2013-09-27,-1.3,-1.33,5.21,2.3634,0.45,2.6245,3210.18,128.0086,1336.88,,,102.87,80.287,15.46,1691.75,0.08,0.0403,,,1.401,0.0101,121.53,,0.291
2013-09-30,-1.05,-1.1,5.34,2.353,0.43,2.61,3167.87,127.1103,1329.03,,,102.33,80.221,16.6,1681.55,0.06,0.0395,495802,506766.6,1.3815,0.0051,,0.010000253,0.289
2013-10-01,-0.95,-1.05,5.3175,2.3597,0.42,2.65,3181.5,126.2813,1287.54,,,102.04,80.141,15.54,1695,0.08,0.0395,,,1.427,0.0152,,,0.292
2013-10-02,-0.75,-0.95,5.1675,2.3144,0.416,2.6173,3152.58,127.225,1316.03,,,104.1,79.9,16.6,1693.87,0.07,0.0391,,,1.3799,0.0051,,,0.291
2013-10-03,-0.85,-0.95,5.0775,2.3617,0.367,2.6046,3144.79,126.9106,1316.86,,,103.31,79.749,17.67,1678.66,0.08,0.039,,,1.3555,0.0203,,,0.291
2013-10-04,-0.88,-0.75,5.075,2.356,0.362,2.6447,3138.08,127.2601,1311.09,,,103.84,80.122,16.74,1690.5,0.08,0.0391,,,1.4092,0.0203,121.6,,0.291
2013-10-07,-0.63,-0.7,5.05,2.3342,0.376,2.6265,3136.59,128.1058,1323.1,,,103.03,79.941,19.41,1676.12,0.08,0.0416,,,1.4011,0.0203,,0.035003097,0.289
2013-10-08,0,-0.5,4.99,2.3454,0.383,2.632,3146.5,128.5172,1319.29,,,103.49,80.06,20.34,1655.45,0.08,0.0429,,,1.4223,0.0456,,,0.292
2013-10-09,-1.7,-1.65,5.0325,2.3385,0.382,2.6631,3154.84,127.4037,1305.59,,,101.61,80.376,19.6,1656.4,0.09,0.0435,,,1.4223,0.0406,,,0.291
2013-10-10,-1,-1.15,5.025,2.3861,0.394,2.6814,3169.91,128.1717,1287.6,,,103.01,80.417,16.48,1692.56,0.09,0.044,,,1.424,0.0456,,,0.291
2013-10-11,-1.1,-1.4,4.9325,2.3735,0.393,2.6871,3179.71,127.7841,1272.2,,,102.02,80.362,15.72,1703.2,0.1,0.0451,,,1.4175,0.0558,121.56,,0.291
2013-10-14,-1.1,-1.45,4.6975,2.3721,0.39,2.6871,3165.25,128.3229,1272.48,,,102.41,80.263,16.07,1710.14,,0.0479,,,1.4175,0.0558,,,0.289
2013-10-15,-1.1,,4.625,,,2.7276,,127.7575,1282.35,,,101.21,80.482,18.66,1698.06,0.1,,,,1.4323,0.1014,,0.130042733,
2013-10-16,-1.1,-1.38,4.62,2.381,0.401,2.6633,3174.03,128.255,1282.51,,,102.29,80.47,14.71,1721.54,0.11,0.0512,,,1.3881,0.0862,,,0.291
2013-10-17,-1.05,-1.05,4.5525,2.2676,0.368,2.5894,3186.62,128.1914,1320.32,,,100.67,79.649,13.48,1733.15,0.1,0.0515,,,1.3292,0.0406,,,0.291
2013-10-18,-1.05,-1.18,4.5925,2.2101,0.363,2.5777,3192.9,128.6925,1316.25,,,100.81,79.654,13.04,1744.5,0.1,0.052,,,1.3307,0.0203,121.89,,0.291
2013-10-21,-1.2,-1.25,4.56,2.2232,0.364,2.6014,3195.76,128.1176,1316.02,,,99.22,79.695,13.16,1744.66,0.09,0.0529,,,1.3503,0.0253,,0.035003097,0.289
2013-10-22,-1,-1.15,4.5725,2.2062,0.363,2.5124,3210.21,128.114,1340.11,,,97.8,79.23,13.33,1754.67,0.08,0.0527,,,1.2799,0.0253,,,0.292
2013-10-23,-1.05,-1.4,4.4875,2.1067,0.35,2.5016,3204.8,127.1134,1333.47,,,96.86,79.264,13.42,1746.38,0.08,0.0527,,,1.2848,0.0304,,,0.291
2013-10-24,-1.1,-1.55,4.4575,2.1288,0.345,2.5197,3217.95,127.192,1346.75,,,97.11,79.185,13.2,1752.07,0.08,0.0525,,,1.3011,0.0304,,,0.3
2013-10-25,-1.1,-1.45,4.425,2.1042,0.336,2.5088,3205.24,127.5148,1350.62,,,97.85,79.194,13.09,1759.77,0.08,0.052,,,1.2813,0.0304,121.76,,0.3
2013-10-28,-0.9,-1.05,4.4,2.1238,0.338,2.5233,3207.85,126.9081,1352.63,,,98.68,79.246,13.31,1762.11,0.08,0.0516,,,1.2878,0.0152,,0.045005119,0.289
2013-10-29,-0.88,-1.04,4.38,2.1381,0.337,2.5034,3208.82,126.4931,1345.05,,,98.2,79.607,13.41,1771.95,0.08,0.0517,,,1.2632,0.0355,,,0.292
2013-10-30,-1.05,-1.25,4.31,2.1079,0.336,2.5378,3230.44,126.6351,1344.55,,,96.77,79.777,13.65,1763.31,0.08,0.0514,,,1.3164,0.0304,,,0.291
2013-10-31,-1.05,-1.25,4.275,2.1546,0.352,2.5542,3210.67,125.2281,1323.06,,,96.38,80.195,13.75,1756.54,0.07,0.0512,495947.8,506756,1.3294,0.0355,,,0.291
2013-11-01,-1,-1.2,4.44,2.2511,0.367,2.6218,3201.2,123.8667,1316.18,,,94.61,80.716,13.28,1761.64,0.08,0.051,,,1.3719,0.0355,121.89,,0.291
2013-11-04,-1,-1.05,4.4775,2.253,0.361,2.6035,3203.94,123.1991,1314.64,,,94.62,80.553,12.93,1767.93,0.08,0.051,,,1.3524,0.0355,,0.05000632,0.289
2013-11-05,-1,-1.18,4.56,2.2563,0.36,2.6696,3205.54,122.7904,1311.68,,,93.37,80.706,13.27,1762.97,0.08,0.0511,,,1.3818,0.0456,,,0.292
2013-11-06,-1.25,-1.26,4.55,2.2675,0.326,2.6421,3205.29,122.9962,1317.89,,,94.8,80.483,12.67,1770.49,0.08,0.051,,,1.3362,0.0456,,,0.291
2013-11-07,-1.15,-1.35,4.58,2.2368,0.317,2.5999,3202.1,122.6904,1307.63,,,94.2,80.845,13.91,1747.15,0.08,0.0506,,,1.3069,0.0558,,,0.29
2013-11-08,-1.25,-1.35,4.665,2.2119,0.312,2.7477,3177.25,123.2578,1288.5,,,94.6,81.303,12.9,1770.61,0.08,0.0503,,,1.4118,0.0507,122.18,,0.29
2013-11-11,-1.05,-1.15,4.915,2.2737,0.321,2.7477,3186.72,123.5324,1282.81,,,95.14,81.091,12.53,1771.89,,0.0502,,,1.4118,0.0507,,,0.278
2013-11-12,-0.9,-0.7,4.975,2.3271,0.329,2.7728,3180.25,123.1134,1268.04,,,93.04,81.192,12.82,1767.69,0.08,0.0504,,,1.453,0.0558,,0.075014221,0.282
2013-11-13,-0.83,-0.85,5.155,2.2985,0.332,2.6996,3166.74,122.8297,1281.75,,,93.88,80.926,12.52,1782,0.08,0.0519,,,1.3545,0.071,,,0.281
2013-11-14,-0.85,-0.95,5.13,2.2859,0.339,2.69,3191.08,123.2266,1287.18,,,93.76,81.023,12.37,1790.62,0.09,0.0559,,,1.3284,0.071,,,0.3
2013-11-15,-1.1,-1.25,4.7275,2.3051,0.343,2.7033,3201.27,123.2125,1290.18,,,93.84,80.849,12.19,1798.18,0.09,0.0566,,,1.3432,0.0659,122.33,,0.3
2013-11-18,-0.65,-1.05,4.805,2.3002,0.34,2.6658,3203.03,122.4156,1275.44,,,93.03,80.825,13.1,1791.53,0.09,0.0564,,,1.3121,0.0659,,0.080016181,0.302
2013-11-19,-0.65,-0.8,4.5825,2.291,0.339,2.7069,3192.08,122.0029,1275.72,,,93.34,80.704,13.39,1787.87,0.09,0.0569,,,1.3532,0.0761,,,0.301
2013-11-20,-0.8,-1.13,4.51,2.3,0.342,2.7987,3184.23,122.4267,1244.33,,,93.33,81.112,13.4,1781.37,0.09,0.0578,,,1.373,0.0761,,,0.301
2013-11-21,-0.68,-1.05,4.735,2.3376,0.35,2.7842,3172.38,123.2898,1242.91,,,95.44,81.073,12.66,1795.85,0.09,0.0584,,,1.3632,0.071,,,0.3
2013-11-22,-1,-1.2,4.7675,2.3364,0.349,2.7427,3172.85,123.8111,1243.8,,,94.84,80.708,12.26,1804.76,0.09,0.0579,,,1.3469,0.071,122.38,,0.3
2013-11-25,-0.95,-1.05,4.77,2.3372,0.346,2.7283,3180.65,123.894,1251.38,,,94.09,80.92,12.79,1802.48,0.09,0.0571,,,1.3338,0.0608,,0.080016003,0.302
2013-11-26,-0.8,-0.95,4.78,2.3074,0.345,2.7077,3173.51,123.8313,1242.85,,,93.68,80.611,12.81,1802.75,0.09,0.0568,,,1.3091,0.0659,,,0.301
2013-11-27,-0.9,-0.85,4.81,2.3096,0.345,2.7373,3172.06,123.5528,1237.9,,,92.3,80.722,12.98,1807.23,0.09,0.0568,,,1.3636,0.0608,,,0.301
2013-11-28,-0.89,-1.05,4.855,2.3519,0.352,2.7373,3186.37,,1244.65,,,,80.582,,,,0.0566,,,1.3636,0.0608,,,0.322
2013-11-29,-1,-1.15,4.855,2.3955,0.364,2.7445,3176.35,124.2192,1253.35,,,92.72,80.68,13.7,1805.81,0.07,0.0564,,,1.3701,0.0558,122.29,,0.309
2013-11-30,,,,,,,,,,,,,,,,,,494175.8,505016.5,,,,,
2013-12-02,-0.8,-1.15,4.825,2.4381,0.37,2.7951,3188.76,123.8908,1219.83,,,93.82,80.925,14.23,1800.9,0.09,0.057,,,1.4126,0.0507,,,0.311
2013-12-03,-0.9,-1.1,4.875,2.4415,0.386,2.7825,3187.67,124.2091,1223.42,,,96.04,80.591,14.55,1795.15,0.09,0.057,,,1.3948,0.0355,,0.075014221,0.31
2013-12-04,-0.85,-0.98,4.845,2.4066,0.407,2.8342,3160.7,125.0502,1243.79,,,97.2,80.619,14.7,1792.81,0.09,0.0574,,,1.4406,0.0456,,,0.31
2013-12-05,-0.45,-0.8,5.02,2.4785,0.423,2.8717,3124.38,125.2247,1225.23,,,97.38,80.235,15.08,1785.03,0.09,0.058,,,1.485,0.0558,,,0.309
2013-12-06,-1.05,-1.13,5.18,2.51,0.431,2.8553,3114.17,125.3806,1229.1,,,97.65,80.315,13.79,1805.09,0.09,0.0585,,,1.487,0.0558,122.17,,0.3
2013-12-09,-0.62,-1.23,5.095,2.4561,0.407,2.8389,3113.64,125.9848,1240.35,,,97.34,80.134,13.49,1808.37,0.09,0.0592,,,1.4822,0.0507,,0.070012388,0.302
2013-12-10,-0.66,-1.1,5.08,2.4259,0.402,2.8006,3081.72,126.5226,1262.19,,,98.51,79.966,13.91,1802.62,0.09,0.0592,,,1.4527,0.0659,,,0.301
2013-12-11,-0.89,-1.15,5.055,2.4119,0.405,2.8535,3060.74,127.0614,1252.32,,,97.44,79.894,15.42,1782.22,0.08,0.0592,,,1.5006,0.0659,,,0.301
2013-12-12,-0.7,-0.98,5.12,2.4606,0.417,2.8773,3059.04,126.3287,1225.49,,,97.5,80.206,15.54,1775.5,0.09,0.0592,,,1.5338,0.0659,,,0.3
2013-12-13,-0.6,-1.05,5.155,2.5377,0.447,2.8646,3066.02,126.1128,1238.69,,,96.6,80.214,15.76,1775.32,0.08,0.0592,,,1.5292,0.0608,122.26,,0.3
2013-12-16,-0.69,-1.6,5.19,2.5024,0.444,2.8784,3053.77,126.3384,1241.32,,,97.48,80.074,16.03,1786.54,0.09,0.0589,,,1.5327,0.0608,,0.065010682,0.302
2013-12-17,-0.73,-1.45,5.23,2.4824,0.417,2.8354,3067.57,126.0405,1230.89,,,97.22,80.061,16.21,1781,0.09,0.059,,,1.4948,0.0608,,,0.301
2013-12-18,-0.55,-1.2,5.195,2.4613,0.382,2.8931,3061.78,126.0287,1218.53,,,97.8,80.105,13.8,1810.65,0.09,0.059,,,1.5413,0.0608,,,0.301
2013-12-19,-0.31,-0.85,5.1675,2.4987,0.372,2.9291,3070.23,126.7319,1188.68,,,98.77,80.63,14.15,1809.6,0.09,0.0593,,,1.6372,0.0659,,,0.3
2013-12-20,-0.45,-0.65,5.145,2.5868,0.454,2.8886,3094.48,127.5852,1203.24,,,99.32,80.575,13.79,1818.32,0.09,0.0595,,,1.675,0.0558,122.02,,0.3
2013-12-23,0.2,-1.02,5.1,2.549,0.469,2.9274,3116.22,127.3361,1198.86,,,98.91,80.447,13.04,1827.99,0.09,0.0613,,,1.6964,0.0608,,0.070012388,0.302
2013-12-24,0.04,-0.98,5.07,2.5584,0.429,2.9775,3127.29,127.4848,1204.35,,,99.22,80.536,12.48,1833.32,0.08,0.062,,,1.7326,0.0659,,,0.31
2013-12-25,0.4,-1,5.1,,,2.9775,,,1204.62,,,,80.558,,,,,,,1.7326,0.0659,,,
2013-12-26,0.4,-0.9,5.095,2.6174,0.436,2.9905,3134.36,127.4828,1210.64,,,99.55,80.484,12.33,1842.02,0.08,0.0636,,,1.7425,0.0608,,,0.309
2013-12-27,-0.15,-0.9,5.09,2.5878,0.413,3,3149.76,127.6106,1213.27,,,100.32,80.392,12.46,1841.4,0.08,0.0637,,,1.7342,0.0608,121.85,,0.308
2013-12-30,-0.35,-0.88,5.13,2.5901,0.389,2.9703,3153.29,127.1369,1196.57,,,99.29,80,13.56,1841.07,0.08,0.0639,,,1.7029,0.0608,,0.065010682,0.311
2013-12-31,-0.35,-0.7,5.08,2.5581,0.374,3.0282,3167.43,125.7515,1201.64,,,98.42,80.035,13.72,1848.36,0.07,0.0635,495907.8,506900,1.7411,0.0659,,,0.31
2014-01-01,-0.4,-0.7,5.095,,,3.0282,,,1205.9,,,,80.108,,,,,,,1.7411,0.0659,,,
2014-01-02,-0.4,-0.68,5.065,2.5935,0.404,2.989,3174.65,125.4024,1224.6,,,95.44,80.63,14.23,1831.98,0.08,0.0642,,,1.7181,0.0608,,,0.339
2014-01-03,-0.5,-0.75,5.0875,2.5319,0.412,2.9948,3131.47,124.9074,1236.97,,,93.96,80.791,13.76,1831.37,0.08,0.064,,,1.7333,0.0659,121.75,,0.339
2014-01-06,-0.47,-0.8,5.1225,2.5424,0.418,2.9576,3123.82,125.055,1238.06,,,93.43,80.652,13.55,1826.77,0.08,0.0613,,,1.6905,0.0456,,0.055007648,0.338
2014-01-07,-0.5,-0.75,5.295,2.4963,0.413,2.9391,3120.88,124.8693,1232.08,,,93.67,80.833,12.92,1837.88,0.07,0.0604,,,1.679,0.0355,,,0.339
2014-01-08,-0.45,-0.8,5.2325,2.5328,0.421,2.9894,3150.65,123.6805,1225.99,,,92.33,81.022,12.87,1837.49,0.07,0.0592,,,1.7618,0.0304,,,0.33
2014-01-09,-0.65,-0.85,5.125,2.5635,0.429,2.9652,3145.41,122.3268,1227.98,,,91.66,81.005,12.89,1838.13,0.07,0.0587,,,1.7487,0.0355,,,0.33
2014-01-10,-0.65,-0.93,5.0425,2.4985,0.406,2.8579,3143.87,123.6354,1248.5,,,92.72,80.658,12.14,1842.37,0.07,0.0581,,,1.62,0.0355,121.6,,0.33
2014-01-13,-0.6,-0.65,4.9175,2.4454,0.394,2.8257,3135.49,124.5161,1253.31,,,91.8,80.513,13.28,1819.2,0.07,0.0553,,,1.5904,0.0253,,0.035003097,0.329
2014-01-14,-0.65,-0.73,4.865,2.49,0.402,2.8709,3123.75,124.7998,1245.19,,,92.59,80.662,12.28,1838.88,0.07,0.0545,,,1.6466,0.0304,,,0.322
2014-01-15,-0.65,-0.75,4.915,2.5017,0.41,2.8912,3143.25,124.908,1241.88,,,94.17,81.027,12.28,1848.38,0.07,0.0528,,,1.6715,0.0355,,,0.322
2014-01-16,-0.65,-0.65,4.9975,2.5323,0.414,2.8414,3140.44,125.1452,1242.39,,,93.96,80.91,12.53,1845.89,0.07,0.0512,,,1.6401,0.0304,,,0.322
2014-01-17,-0.45,-0.5,4.9225,2.4709,0.44,2.8194,3147.33,125.1627,1254.05,,,94.37,81.225,12.44,1838.7,0.07,0.0509,,,1.6255,0.0304,121.4,,0.322
2014-01-20,-0.38,-0.55,4.9425,2.4565,0.433,2.8194,3128.79,,1254.35,,,,81.225,,,,0.0501,,,1.6255,0.0304,,,0.32
2014-01-21,-0.4,-0.57,5.015,2.5131,0.437,2.8286,3133.76,124.951,1241.41,,,94.99,81.098,12.87,1843.8,0.07,0.0498,,,1.6454,0.0355,,0.035003097,0.311
2014-01-22,-0.4,-0.48,4.99,2.4823,0.418,2.8656,3133.74,125.7739,1237.15,,,96.73,81.167,12.84,1844.86,0.07,0.05,,,1.7004,0.0304,,,0.311
2014-01-23,-0.4,-0.67,5.07,2.4704,0.408,2.7772,3100.24,125.9735,1264.13,,,97.32,80.438,13.77,1828.46,0.07,0.0503,,,1.6008,0.0355,,,0.311
2014-01-24,-0.15,-0.6,5.2,2.4339,0.407,2.715,3075.99,127.0015,1270.06,,,96.64,80.458,18.14,1790.29,0.07,0.0505,,,1.5413,0.0456,121.06,,0.311
2014-01-27,0.4,-0.65,5.1575,2.4642,0.413,2.7479,3042.43,125.5139,1257.11,,,95.72,80.524,17.42,1781.56,0.07,0.0513,,,1.5678,0.0507,,0.055007648,0.309
2014-01-28,-0.25,-0.7,5.1525,2.5067,0.417,2.7488,3062.41,126.3838,1256.83,,,97.41,80.568,15.8,1792.5,0.07,0.0516,,,1.5562,0.0456,,,
2014-01-29,-0.45,-0.75,5.0975,2.4948,0.416,2.6767,3047.93,127.5899,1267.34,,,97.36,80.505,17.35,1774.2,0.07,0.0517,,,1.4966,0.0406,,,0.302
2014-01-30,-0.45,-0.75,5.13,2.4628,0.406,2.6949,3027.22,126.3308,1243.78,,,98.23,81.085,17.29,1794.19,0.07,0.0518,,,1.5098,0.0152,,,0.302
2014-01-31,-0.5,-0.75,5.135,,,2.644,,126.1206,1244.55,,,97.49,81.311,18.41,1782.59,0.07,,501078.2,512030.3,1.4902,0.0203,121.36,,
2014-02-03,-0.42,-0.82,5.13,2.4354,0.384,2.5761,2990.95,126.402,1257.65,,,96.43,81.009,21.44,1741.89,0.07,0.0524,,,1.4365,0.0253,,0.040004045,0.302
2014-02-04,-0.42,-0.95,5.065,2.393,0.36,2.6294,2965.8,128.3395,1254.65,,,97.19,81.121,19.11,1755.2,0.07,0.0528,,,1.4674,0.0507,,,0.291
2014-02-05,-0.75,-1.1,5.03,2.407,0.387,2.6675,2960.09,128.0728,1257.92,,,97.38,81.036,19.95,1751.64,0.07,0.0526,,,1.4902,0.0558,,,0.3
2014-02-06,-0.85,-0.92,4.89,2.3986,0.367,2.7003,2988.27,128.0807,1258.2,,,97.84,80.906,17.23,1773.43,0.07,0.0525,,,1.5196,0.0659,,,0.3
2014-02-07,-0.58,-0.9,4.8375,2.4115,0.385,2.6829,3013.14,128.4797,1267.27,,,99.88,80.691,15.29,1797.02,0.06,0.0525,,,1.4689,0.0811,121.75,,0.3
2014-02-10,-0.8,-0.9,4.7375,2.4183,0.382,2.6674,3017.2,127.909,1274.78,,,100.06,80.642,15.26,1799.84,0.07,0.0525,,,1.4705,0.0558,,0.095022819,0.302
2014-02-11,-0.82,-0.8,4.5075,2.417,0.381,2.725,3029.1,128.8483,1291.36,,,99.94,80.638,14.51,1819.75,0.06,0.0524,,,1.5328,0.0456,,,0.3
2014-02-12,-0.8,-0.85,4.485,2.4464,0.38,2.7608,3035.45,129.3286,1291.15,,,100.37,80.679,14.3,1819.26,0.07,0.0519,,,1.5623,0.0456,,,0.3
2014-02-13,-0.82,-0.77,4.46,2.444,0.375,2.732,3039.9,130.0861,1302.92,,,100.35,80.323,14.14,1829.83,0.06,0.0502,,,1.5016,0.0203,,,0.311
2014-02-14,-0.9,-0.85,4.4775,2.451,0.374,2.7428,3038.71,130.6566,1318.66,,,100.3,80.136,13.57,1838.63,0.06,0.0463,,,1.5246,0.0101,121.78,,0.311
2014-02-17,-0.77,-0.9,4.4075,2.4733,0.371,2.7428,3069.28,,1331.5,,,,80.136,,,,0.0458,,,1.5246,0.0101,,,0.311
2014-02-18,-0.76,-0.8,4.4825,2.4803,0.374,2.7069,3070.78,132.8354,1322.02,,,102.43,80.008,13.87,1840.76,0.07,0.0458,,,1.4786,0.0152,,0.05000632,0.291
2014-02-19,-0.75,-0.82,4.4875,2.4684,0.373,2.7392,3088.79,133.711,1311.6,,,103.31,80.144,15.5,1828.75,0.07,0.0455,,,1.5164,0.0456,,,0.278
2014-02-20,-0.73,-0.8,4.6775,2.5076,0.373,2.7509,3086.64,133.3539,1322.97,,,102.92,80.286,14.79,1839.78,0.07,0.0449,,,1.5378,0.0456,,,0.291
2014-02-21,-0.8,-0.75,4.6175,2.5445,0.376,2.731,3099.93,133.6884,1324.25,,,102.2,80.237,14.68,1836.25,0.07,0.0443,,,1.5329,0.0355,121.69,,0.278
2014-02-24,-0.8,-0.8,4.5925,2.542,0.373,2.7382,3105.84,133.8928,1336.97,,,102.82,80.199,14.23,1847.61,0.07,0.0441,,,1.5445,0.0355,,0.045005119,0.28
2014-02-25,-0.86,-0.75,4.56,2.5455,0.363,2.7023,3103.62,133.9642,1340.5,,,101.83,80.137,13.67,1845.12,0.07,0.0439,,,1.5115,0.0406,,,0.278
2014-02-26,-0.86,-0.8,4.5325,2.4964,0.362,2.6655,3088.25,133.4814,1330.64,,,102.59,80.429,14.35,1845.16,0.07,0.0437,,,1.4752,0.0406,,,0.278
2014-02-27,-0.6,-0.75,4.485,2.4595,0.361,2.6387,3096.74,133.3316,1331.29,,,102.4,80.285,14.04,1854.29,0.07,0.0436,,,1.4821,0.0355,,,0.278
2014-02-28,-0.45,-0.73,4.465,2.4606,0.36,2.6476,3110.78,133.9783,1326.39,,,102.59,79.691,14,1859.45,0.06,0.0444,498629,509522.9,1.5016,0.0456,121.45,,0.278
2014-03-03,-0.4,-0.71,4.7375,2.4307,0.362,2.6012,3087.47,135.3445,1350.61,,,104.92,80.077,16,1845.73,0.07,0.048,,,1.4576,0.0456,,0.05000632,0.28
2014-03-04,-0.6,-0.8,4.7325,2.4128,0.366,2.6977,3104.71,135.9772,1334.47,,,103.33,80.168,14.1,1873.91,0.07,0.0481,,,1.5359,0.0456,,,
2014-03-05,-0.68,-0.8,4.6875,2.4424,0.369,2.7048,3116.64,135.6503,1336.86,,,101.45,80.109,13.89,1873.81,0.08,0.0479,,,1.5425,0.0507,,,0.278
2014-03-06,-0.86,-0.85,4.625,2.4162,0.368,2.7373,3129.17,136.7646,1350.82,,,101.56,79.663,14.21,1877.03,0.08,0.0478,,,1.5687,0.0456,,,0.278
2014-03-07,-0.7,-0.9,4.355,2.4315,0.367,2.7879,3136.26,136.1425,1339.98,,,102.58,79.719,14.11,1878.04,0.08,0.0479,,,1.6363,0.0456,121.11,,0.278
2014-03-10,-0.8,-0.75,4.375,2.4622,0.369,2.777,3126.63,135.3744,1339.72,,,101.12,79.768,14.2,1877.17,0.08,0.0481,,,1.6215,0.0355,,0.05000632,0.28
2014-03-11,-0.4,-0.6,4.335,2.4944,0.373,2.768,3129.4,135.1758,1349.01,,,100.03,79.736,14.8,1867.63,0.08,0.0484,,,1.615,0.0406,,,0.291
2014-03-12,-0.35,-0.6,4.3475,2.4871,0.367,2.73,3097.43,135.0323,1366.84,,,97.99,79.608,14.47,1868.2,0.08,0.0488,,,1.5887,0.0406,,,0.291
2014-03-13,-0.35,-0.63,4.345,2.4763,0.366,2.6446,3081.39,134.5822,1370.28,,,98.2,79.62,16.22,1846.34,0.08,0.0495,,,1.5196,0.0406,,,0.291
2014-03-14,-0.9,-0.77,4.405,2.425,0.36,2.6543,3073.72,134.8972,1382.92,,,98.89,79.446,17.82,1841.13,0.08,0.05,,,1.5345,0.0456,121.07,,0.291
