Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,VNDUSD.Curncy,KHRUSD.Curncy,LAKUSD.Curncy,FXJPEMCS.Index,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDVND.Curncy,USDKHR.Curncy,USDLAK.Curncy,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXEMTD.Index,IDGBFNBN.Index,TBTVNET..Index,JASXMTDN.Index,MATPEMTD.Index,THIVMTDN.Index,VUPHMTDN.Index,IDGBFMTD.Index,MAFDMTDD.Index,TBTVMTDD.Index,PHDBMTDD.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,GT10.Govt,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,ITRX.EXJP.IG.CDSI.S42.5Y.Corp,MXID.Index,MXMY.Index,MXTH.Index,MXPH.Index,MXEF.Index,MXWO.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,CSX.Index,LSXC.Index,.IDRF2.F.Index,..MYRYM.Index,.THBF3.F.Index,.PHPF4.F.index,FEDL01.Index,SORACA3M.Index,MAOPRATE.Index,IDBIRATE.Index,IDBIRRPO.Index,BTRR1DAY.Index,PPCBON.Index
2013-03-12,0.103125,0.3222,0.024646,0.033784,0.8022,4.7773,0.25,0.1269,95.405,9687,3.109,40.616,29.618,1.2465,20945,3995.0005,7882.95,,76.4,44.47,84.0208,28.34,,947.09,,599.9,232.08,329.07,,,1162.97,,5.324,3.443,3.646,,,2.017,130.343,73.567,84.338,95.173,,,,591.12,546.89,1122.83,1057.65,1433.28,,1656.54,1576.68,6786.42,475.34,698.92,1437.51,0.7307,0.7685,,,0.15,0.0491,3,,,2.75,
2013-03-13,0.103189,0.3222,0.02467,0.033754,0.8004,4.779,0.25,0.1269,95.161,9692,3.108,40.58,29.62,1.2493,20945,3995,7849.95,-28.591,59,-25.83,-8.3043,31.36,,111.28,304.089,658.9,206.25,320.77,325.01,,1274.25,,5.364,3.45,3.635,,,2.022,131.101,76.383,86.868,96.83,,,5856.57,587.14,547.11,1118.76,1049.08,1429.84,4835.439,1646.22,1578.7,6776.56,473.18,701.08,1429.38,0.4528,0.6953,,,0.14,0.0491,3,,,2.75,
2013-03-14,0.103061,0.3208,0.02467,0.033738,0.8003,4.7813,0.25,0.1274,95.373,9700,3.111,40.63,29.64,1.2496,20940,3995,7855.95,-44.397,22.2,45.39,-34.7354,32.19,7.21,430.5,259.692,681.1,251.64,286.03,289.91,,1704.75,,5.412,3.453,3.615,,,2.03,130.935,77.159,86.789,99.809,,,5768.24,585.63,547.82,1104.02,1047.7,1440.21,4786.367,1640.74,1586.79,6694.71,474.6,701.08,1421.22,0.537,0.7653,,,0.15,0.049,3,,,2.75,3.5
2013-03-15,0.10304,0.3198,0.024626,0.033852,0.8016,4.7769,0.25,0.1275,95.369,9705,3.1235,40.62,29.533,1.2475,20950,3995,7852.45,-43.667,-12.7,135.07,-35.0152,34.75,-111.28,307.94,216.025,668.4,386.71,251.02,178.63,,2012.69,,5.437,3.459,3.609,,,1.99,128.941,77.59,84.732,96.205,,,5795.03,581.49,552.69,1100.51,1042.24,1444.48,4819.324,1627.64,1598.13,6654.6,481.35,701.08,1416.12,0.449,0.8105,,,0.16,0.0488,3,,,2.75,
2013-03-18,0.102976,0.3198,0.024576,0.033881,0.8005,4.779,0.25,0.1277,95.186,9711,3.13,40.71,29.555,1.2494,20945,3995.0002,7854.45,3.071,-1.6,-54.54,-13.889,37.36,-112.24,43.59,219.096,666.8,332.17,237.13,66.39,,2056.27,,5.427,3.456,3.575,,,1.956,135.838,79.722,92.683,101.668,,,5783.61,578.98,550.95,1080.31,1030.11,1430.97,4802.826,1621.36,1591.65,6536.18,479.13,701.08,1406.97,0.5423,0.8487,,,0.16,0.0479,3,,,2.75,
2013-03-19,0.102966,0.3196,0.02457,0.034172,0.7994,4.7733,0.25,0.1276,94.829,9706,3.122,40.69,29.355,1.251,20948,3995.0002,7835.7,-26.079,2.8,-33.14,-32.8096,41.51,112.23,290.31,193.017,669.6,299.03,204.32,178.62,,2346.58,,5.43,3.455,3.562,,,1.903,132.612,78.065,88.003,99.155,,,5788.95,580.61,543.99,1060.01,1024.96,1426.75,4822.627,1625.46,1568.25,6426.25,480.48,703.23,1397.82,0.4628,0.8068,,,0.15,0.0475,3,,,2.75,
2013-03-20,0.10286,0.3208,0.024519,0.034336,0.799,4.7773,0.25,0.1274,95.039,9732,3.122,40.74,29.093,1.2513,20945,3995.0005,7846.95,1.093,38.5,-109.95,-14.3638,41.6,-10.28,105.44,194.11,708.1,189.08,189.95,168.34,,2452.02,,5.433,3.482,3.561,,,1.959,139.366,82.202,91.062,105.164,,,5806.54,582.99,533.59,1063.1,1026.35,1434.35,4831.5,1631.54,1543.67,6419.62,487.04,698.92,1393.74,0.4668,0.8035,,,0.15,0.0478,3,,,2.75,
2013-03-21,0.102744,0.3209,0.024483,0.034261,0.8002,4.7772,0.25,0.1292,94.808,9731,3.1215,40.725,29.225,1.2496,20944,3995,7739.95,-42.999,16.3,-22.32,-14.8925,43.58,57.54,1.54,151.111,724.4,166.76,175.06,225.88,,2453.55,,5.441,3.486,3.562,,,1.912,138.998,81.105,90.263,104.993,,,5745.5,583.4,530.24,1069.44,1022.43,1426.66,4802.666,1630.75,1529.52,6472.98,491.79,698.92,1393.74,0.4211,0.8132,,,0.16,0.0487,3,,,2.75,
2013-03-22,0.102627,0.3212,0.024459,0.034143,0.8012,4.7773,0.25,0.1292,94.864,9743,3.1119,40.84,29.3,1.2482,20940,3995,7739.95,-30.899,-11.5,2.51,-16.8145,43.8,-100.5,372.11,120.212,712.9,169.27,158.25,125.38,,2825.66,,5.447,3.481,3.518,,,1.926,140.234,82.121,91.291,102.617,,,5630.1,581.56,514.84,1075.09,1015.47,1432.33,4723.159,1626.89,1478.97,6518.71,489.99,701.08,1393.74,0.4812,0.957,,,0.15,0.049,3,,,2.75,
2013-03-25,0.102743,0.3222,0.02448,0.034141,0.8041,4.7773,0.25,0.1292,94.885,9736,3.0985,40.831,29.255,1.2437,20945,3995,7739.95,-97.634,106.6,-24.52,5.3682,46.6,5.13,21.35,22.578,819.5,144.76,163.62,130.51,,2847.01,,5.447,3.481,3.517,,,1.921,142.477,80.562,,101.873,,,5703.24,587.67,526.57,1088.75,1022.27,1426.71,4799.664,1643.89,1523.95,6597.59,493.57,703.23,1397.82,0.3816,0.7702,,,0.15,0.0513,3,,,2.75,
2013-03-26,0.102764,0.3235,0.024334,0.034112,0.8061,4.779,0.25,0.1291,94.929,9733,3.0957,40.85,29.335,1.2407,20945,3995,7748.45,49.391,156.2,22.78,7.0142,48.68,-155.06,18.56,71.969,975.7,167.54,170.63,-24.55,,2865.56,,5.541,3.479,3.499,,,1.91,159.158,83.499,95.61,107.508,,,5770.3,590.61,534.87,1098.16,1028.65,1432.64,4842.519,1652.83,1544.03,6665.12,489.46,701.08,1397.82,0.4306,0.7725,,,0.14,0.0511,3,,,2.75,
2013-03-27,0.102828,0.323,0.024475,0.034165,0.8048,4.779,0.25,0.1291,94.908,9731,3.099,40.811,29.31,1.2426,20935,3995,7748.95,64.165,229.5,41.64,33.0256,50.89,-74.02,258.9,136.134,1205.2,209.17,203.66,-98.57,,3124.47,,5.566,3.475,3.469,,,1.846,153.761,81.887,91.217,102.422,,,5887.79,596.59,541.37,1129.19,1032.05,1428.95,4928.102,1667.57,1560.87,6847.47,491.26,703.23,1397.82,0.3894,0.8004,,,0.12,0.0503,3,,,2.75,
2013-03-28,0.102903,0.3233,0.024513,0.034112,0.8063,4.7761,0.25,0.1291,94.916,9715,3.0965,,29.283,1.2404,20943,3995,7747.95,53.195,216.4,23.46,,54.3,-32.93,28.62,189.328,1421.6,232.64,,-131.5,,3153.08,,5.54,3.468,3.452,,,1.85,161.36,86.699,98.066,108.69,,,5913.29,598.6,534.09,,1032.62,1434.62,4940.986,1674.04,1544.57,,490.67,703.23,1401.89,0.3871,0.7832,,,0.13,0.0494,3,,,2.75,
2013-03-29,0.102902,0.3235,0.024492,0.034178,0.8062,4.7779,0.25,0.1291,94.935,,3.0938,,29.29,1.2403,20935,3995,7844.7,,97.1,-24.65,,55.79,,2,,1518.7,207.99,,,,3155.09,,5.539,3.465,3.514,,,1.85,,,,,,,,597.5,540.29,,1034.9,1434.51,,1671.63,1561.06,,491.04,703.23,1408.01,0.4709,0.7828,,,0.09,,3,,,2.75,
2013-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389.79,,176.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-01,0.102838,0.3234,0.024511,0.034129,0.8064,4.775,0.25,0.1292,95.076,9740,3.0931,40.839,29.325,1.2401,20943,3995,7739.95,38.306,62.5,-31.22,15.1594,0.66,,1.94,38.306,62.5,-31.22,15.16,59.6,,1.94,,5.556,3.468,3.529,,,1.832,,,,,,,5873.09,595.95,534.5,1131.89,1031.15,1428.04,4937.575,1667.61,1549.55,6839.59,505.81,705.38,1388.68,0.3981,0.7554,,,0.16,0.0483,3,,,2.75,
2013-04-02,0.102702,0.3244,0.024456,0.033979,0.8066,4.7797,0.25,0.1292,94.986,9737,3.0885,40.873,29.337,1.2396,20935,3995,7739.95,36.724,144.4,30.67,-5.415,11.13,-48.26,77.06,75.03,206.9,-0.55,9.74,-48.26,,79,,5.52,3.471,3.511,,,1.86,,,,,,,5907.6,602.01,540.01,1117.58,1029.1,1435.41,4957.251,1685,1550.54,6748.43,509.43,703.23,1386.65,0.3936,0.7246,,,0.15,0.0481,3,,,2.75,
2013-04-03,0.102596,0.3244,0.024393,0.034072,0.8074,4.7776,0.25,0.1291,94.834,9747,3.0835,40.905,29.38,1.2387,20935,3995,7745.95,56.925,127,-67.07,18.5066,13.13,-54.4,96.6,131.954,333.9,-67.62,28.25,-102.66,,175.6,,5.493,3.468,3.519,,,1.812,,,,,,,5951.25,602.66,533.09,1127.17,1024.99,1425.59,4981.466,1685.4,1520.52,6815.3,505.93,698.92,1394.78,0.3958,0.7736,,,0.14,0.0483,3,,,2.75,
2013-04-04,0.102564,0.3252,0.024265,0.034115,0.8063,4.779,0.25,0.1292,95.041,9749,3.0805,41.153,29.365,1.2402,20925,3995,7740.45,-55.239,103,-105.19,9.8993,16.23,-98.34,113.21,76.715,436.9,-172.82,38.15,-201,,288.81,,5.507,3.469,3.499,,,1.763,,,,,,,5850.86,604.25,536.82,1122.53,1017.06,1422.22,4922.611,1688.46,1528.46,6783.72,497.35,688.17,1387.64,0.3089,0.6951,,,0.14,0.0483,3,,,2.75,
2013-04-05,0.102596,0.327,0.02429,0.034192,0.8062,4.7836,0.25,0.1292,95.522,9738,3.0582,41.161,29.32,1.2401,20925,3995,7743.95,7.378,101,-133.56,-2.59,17.4,59.5,0.77,84.093,537.9,-306.37,35.56,-141.5,,289.58,,5.542,3.442,3.476,,,1.714,,,,,,,5839.4,604.49,521.48,1111.55,1008.13,1419.11,4926.068,1688.65,1489.53,6727.14,502.58,675.27,1385.6,0.3163,0.7003,,,0.15,0.0483,3,,,2.75,
2013-04-08,0.102585,0.3273,0.024231,0.034208,0.805,4.7836,0.25,0.1295,96.005,9749,3.0591,41.27,29.23,1.2422,20925,3995,7731.95,-96.667,20,,61.4057,19.42,42.06,,-12.575,557.9,,96.97,-99.44,,,,5.635,3.432,3.457,,,1.747,154.732,88.117,96.013,105.333,,,5801.19,604.39,,1112.17,1007.14,1426.45,4897.521,1687.99,,6732.22,506.66,675.27,1377.47,0.2691,0.69,,,0.15,0.0484,3,,,2.75,
2013-04-09,0.102881,0.3299,0.024285,0.034551,0.8069,4.7882,0.25,0.1294,96.211,9720,3.037,,29.02,1.2394,20905,3995,7729.95,-41.238,40.2,-46.5,,19.41,-4.12,443.01,-53.813,598.1,-352.87,,-103.56,,732.59,,5.618,3.413,3.439,,,1.751,153.343,84.915,96.34,103.448,,,5824.89,605.29,515.89,,1015.93,1433.01,4899.587,1690.27,1470.72,,510.49,673.12,1324.59,0.3835,0.6738,,,0.15,0.0483,3,,,2.75,
2013-04-10,0.1032,0.3295,0.024444,0.034433,0.8077,4.7779,0.25,0.1294,96.213,9690,3.03,41.065,29.02,1.238,20855,3995,7730.95,-27.334,54,-71.44,17.0734,16.24,18.58,389.63,-81.146,652.1,-424.31,114.04,-84.98,,1122.21,,5.564,3.388,3.423,,,1.804,148.333,86.73,96.008,99.283,,,5784.11,607.17,518.7,1126.38,1024.49,1452.41,4877.475,1696.2,1490.25,6815.84,496.5,677.42,1324.59,0.2897,0.6679,,,0.15,0.0485,3,,,2.75,
2013-04-11,0.103066,0.33,0.024423,0.034439,0.8081,4.793,0.25,0.13,96.387,9707,3.0345,41.12,29.018,1.2371,20855,3995,7692.45,-15.799,62.9,0.8,9.7976,13.26,290.51,-21.18,-96.946,715,-423.51,123.84,205.53,,1101.03,,5.53,3.388,3.415,,,1.79,143.797,84.402,94.35,97.57,,,5862.18,610.63,530.84,1129.21,1029.22,1462.82,4924.263,1707.04,1516.81,6831.74,504.07,,1333.74,0.2986,0.6822,,,0.15,0.0489,3,5.75,,2.75,
2013-04-12,0.102956,0.3286,0.02421,0.03441,0.8087,4.7996,0.25,0.13,96.28,9713,3.039,41.11,29.032,1.2368,20855,3995,7692.95,15.371,103.2,-37.53,28.3685,11.27,295.48,330.39,-81.575,818.2,-461.03,152.21,501.01,,1431.42,,5.433,3.376,3.402,,,1.722,140.333,82.965,93.323,97.526,,,5867.09,607.48,532.11,1139.19,1019.61,1456.54,4937.21,1698.53,1527.32,6891.43,494.27,701.08,1330.68,0.2995,0.7011,,,0.15,0.0492,3,,,2.75,
2013-04-15,0.102807,0.3282,0.024216,0.034317,0.807,4.793,0.25,0.1299,95.634,9712,3.0394,41.235,29.06,1.2392,20865,3995,7694.95,-48.401,48.4,,21.5271,14,,,-129.975,866.6,,173.73,,,,,5.453,3.385,,,,1.681,140.812,83.402,92.173,98.972,,,5804.8,606.63,,1126.75,1003.29,1431.09,4894.592,1697.77,,6837.77,480.02,,,0.3042,0.6618,,,0.15,0.0497,3,,,2.75,
2013-04-16,0.102912,0.3295,0.024219,0.03453,0.8099,4.7807,0.25,0.13,96.068,9730,3.0403,41.217,29.05,1.2348,20925,3995,7693.95,-33.865,82,,-11.5482,12.77,,,-163.84,948.6,,162.18,,,,,5.448,3.389,,,,1.723,142.67,83.572,93.18,100.008,,,5910.81,607.78,,1116.67,1008.92,1438.81,4945.253,1700.53,,6786.33,478.07,,,0.2939,0.6991,,,0.15,0.0497,3,,,2.75,
2013-04-17,0.102934,0.3291,0.024184,0.034676,0.809,4.7927,0.25,0.1299,95.548,9710,3.0275,41.3,28.83,1.2362,20886,3995,7693.95,63.553,101.3,6.86,99.8191,14.28,,119.25,-100.287,1049.9,-454.18,262,,,1550.67,,5.422,3.384,3.367,,,1.696,141.553,81.255,91.355,99.299,,,5986.01,611.75,528.49,1124.9,1001.1,1420.7,4998.653,1710.97,1521.53,6850.26,483.99,,,0.3867,0.6597,,,0.15,0.0498,3,,,2.75,
2013-04-18,0.102881,0.329,0.02424,0.034871,0.8092,4.7841,0.25,0.1301,95.423,9722,3.0344,41.215,28.735,1.2358,20898,3995,7684.95,42.169,48.3,-32.85,2.7836,9.99,,135.65,-58.118,1098.2,-487.03,264.79,730.42,,1686.32,,5.419,3.381,3.359,,,1.686,141.013,83.181,94.993,102.685,,,5999.67,610,529.76,1128.5,997.33,1413.72,5012.638,1706.26,1529.76,6857.48,473.21,666.67,1339.84,0.4243,0.6295,,,0.15,0.0502,3,,,2.75,
2013-04-19,0.102987,0.3293,0.024325,0.034945,0.8083,4.7841,0.25,0.1308,95.401,9709,3.0355,41.073,28.68,1.2371,20898,3995,7686.95,25.44,34.6,26.41,1.8863,,45.3,312.81,-32.678,1132.8,-460.62,266.67,546.31,,1999.13,,5.416,3.381,3.374,,,1.706,143.653,82.572,91.008,97.012,,,5982.09,609.69,535.75,1145.04,1011.17,1422.25,4998.461,1706.28,1545.46,6957.1,,696.77,1331.7,0.6992,0.6316,,,0.15,0.0501,3,,,2.75,
2013-04-22,0.102912,0.3286,0.024228,0.034849,0.8065,4.7819,0.25,0.1317,95.024,9714,3.049,41.213,28.695,1.2401,20925,3990.9167,7609.95,32.677,36.2,41.46,15.1822,10.29,79.23,79.56,-0.001,1169,-419.16,281.86,625.54,,2078.7,,5.418,3.384,3.395,,,1.694,140.01,80.54,90.36,96.675,,,5990.88,608.27,539.63,1173.77,1011.96,1427.08,4996.923,1706.68,1559.1,7120.48,468.43,694.62,1338.82,0.7035,0.6675,,,0.15,0.0496,3,,,2.75,
2013-04-23,0.102839,0.3277,0.024201,0.034704,0.8058,4.7824,0.25,0.1315,95.066,9726,3.057,41.331,28.807,1.2412,20925,3995,7605.95,73.718,34,-42.67,-14.37,9.91,52.43,11.65,73.717,1203,-461.84,267.49,677.97,,2090.35,,5.447,3.393,3.369,,,1.707,140.17,80.395,89.835,98.985,,,5955.5,605.79,536.34,1144.97,1009.81,1443.86,4975.33,1700.39,1549.35,6982.36,473.69,683.87,1329.66,0.6662,0.6542,,,0.14,0.0492,3,,,2.75,
2013-04-24,0.102903,0.3279,0.024216,0.03454,0.8053,4.7784,0.25,0.1314,95.479,9723,3.0481,41.285,28.897,1.2421,20925,3997.5002,7612.95,-4.444,72.2,-227.49,-26.2515,10.06,82.33,83.32,69.273,1275.2,-689.32,241.23,760.3,,2173.67,,5.432,3.383,3.354,,,1.706,140.495,81.397,90.828,97.469,,,6006.21,608.31,539.64,1148.45,1017.71,1450.79,5011.607,1707.35,1553.85,6972.69,472.89,688.17,1330.68,0.6636,0.6322,,,0.13,0.0484,3,,,2.75,
2013-04-25,0.102902,0.3293,0.024234,0.034265,0.8073,4.779,0.25,0.131,95.709,9717,3.038,41.26,29.112,1.2387,20915,4020,7635.45,-38.645,59.5,-95.06,7.6031,11.53,305.62,-62.49,30.628,1334.7,-784.38,248.84,1065.92,,2111.18,,5.445,3.383,3.43,,,1.709,140.478,83.052,91.318,97.483,,,5975.96,607.31,544.96,1153.3,1027.3,1459.26,4994.523,1706.34,1574.25,6995.46,476.59,679.57,1330.68,0.6636,0.61,,,0.13,0.0481,3,,,2.75,3.5
2013-04-26,0.102881,0.3295,0.024246,0.034159,0.8086,4.7799,0.25,0.1309,95.599,9721,3.0353,41.219,29.373,1.2364,20930,4020,7639.95,-22.391,69.1,93.99,2.6757,13.66,136.87,-95.93,8.237,1403.8,-690.4,251.51,1202.79,,2015.25,,5.445,3.371,3.444,,,1.664,137.84,82.887,90.648,93.513,,,5921.92,608.98,546.96,1156.25,1022.36,1457.8,4978.507,1711.29,1582.93,7025.44,474.51,686.02,1340.86,0.6645,0.6477,,,0.13,0.0481,3,,,2.75,
2013-04-29,0.10287,0.3296,0.024307,0.034169,0.8105,4.7904,0.25,0.1307,95.932,9723,3.0331,41.139,29.308,1.2338,20930,4020,7649.95,10.593,106.1,-39.66,6.1057,,76.12,380.25,18.83,1509.9,-730.06,257.62,1278.91,,2395.5,,5.443,3.367,3.4,,,1.671,,,,,,,5982.41,607.86,546.21,1157.8,1027.42,1468.44,4999.752,1707.97,1584.93,7028.35,,686.02,1340.86,0.6636,0.5548,,,0.13,0.0484,3,,,2.75,
2013-04-30,0.10285,0.3286,0.024287,0.034168,0.8119,4.779,0.25,0.131,96.16,9723,3.0425,41.158,29.335,1.2316,20930,4020.0005,7632.45,55.448,218.5,48.67,26.1591,,341.53,513.39,74.278,1728.4,-681.39,283.78,1620.44,2269.1,2908.89,38.15,5.475,3.367,3.395,,,1.673,129.111,82.722,88.151,89.854,,,6019.87,611.12,553.8,1166.43,1039.45,1476.14,5034.071,1717.65,1597.86,7070.99,,686.02,1370.36,0.4564,0.653,,,0.14,0.0487,3,,,2.75,
2013-05-01,0.102817,0.3286,0.024301,0.034087,0.8111,4.7811,,0.1307,96.003,9731,,,29.25,1.2328,20930,,7649.95,0.754,,,,,54.51,,0.754,,,,54.51,,,,5.473,3.365,3.397,,,1.63,,,,,,,6041.68,,,,1038.12,1466.53,5060.919,,,,,,,0.4677,0.6267,,,0.14,,,,,2.75,
2013-05-02,0.102702,0.3277,0.024408,0.033951,0.8096,4.7801,0.25,0.1307,96.021,9727,3.051,41.065,29.432,1.2352,20935,4020,7651.45,748.961,72.9,-5.16,16.9317,7.88,42.1,-40.88,749.716,72.9,-5.16,16.93,96.61,,-40.88,,5.522,3.373,3.362,,,1.626,130.266,82.725,88.864,87.879,,,5948.68,609.22,549.9,1169.46,1037.33,1469.72,4994.046,1713.46,1589.19,7093.42,473.02,677.42,1365.26,0.2592,0.672,,,0.15,0.0494,3,,,2.75,
2013-05-03,0.102723,0.3301,0.024475,0.033646,0.8106,4.7813,0.25,0.1307,96.285,9741,3.0335,40.87,29.623,1.234,20940,4020,7650.95,-84.37,-41.8,-40.2,50.4358,8.98,-76.01,-82.36,665.346,31.1,-45.36,67.37,20.6,,-123.24,,5.565,3.378,3.363,,,1.739,128.299,86.189,88.276,84.879,,,5835.62,603.27,546.57,1190.54,1042.26,1482.46,4925.483,1694.77,1578.95,7215.35,475.24,677.42,1370.36,0.2757,0.6435,,,0.14,0.0497,3,,,2.75,
2013-05-06,0.102723,0.3364,0.024463,0.033761,0.8123,4.7801,0.25,0.1304,96.035,9736,2.9795,40.93,29.6,1.2311,20935,4020,7665.95,-56.383,503.3,,16.3829,13.67,77.03,,608.963,534.4,,83.75,97.63,,,,5.585,3.339,,,,1.76,127.003,78.446,86.338,83.008,,,5926.25,627.18,,1182.38,1046.02,1481.85,4991.871,1752.02,,7170.65,488.32,675.27,1366.28,0.2729,0.5043,,,0.14,0.0509,3,,,2.75,
2013-05-07,0.102722,0.3359,0.024442,0.033796,0.8117,4.779,0.25,0.1308,96.165,9736,2.9799,40.87,29.593,1.232,20935,4020,7647.95,-31.347,329.3,29.27,-4.9209,15.71,-33.9,267.25,577.617,863.7,-16.09,78.83,63.73,,144.01,,5.551,3.322,3.359,,,1.779,124.84,73.768,82.348,81.673,,,5976.77,637.26,556.67,1178.87,1052.48,1492.06,5042.789,1776.73,1601.15,7146.12,485.58,677.42,1384.58,0.2729,0.5232,,,0.12,0.0515,3,,,2.75,
2013-05-08,0.102776,0.338,0.024528,0.034106,0.8143,4.7801,0.25,0.1304,96.43,9731,2.9625,40.841,29.373,1.2274,20935,4020,7668.95,18.047,144,-18.88,33.5847,29.23,141.83,-88.83,595.664,1007.7,-34.96,112.41,205.56,,55.18,,5.457,3.29,3.369,,,1.767,123.969,74.936,81.204,81.137,,,6013.2,635.68,561.58,1186.63,1061.09,1503.66,5089.335,1774,1614.15,7181.3,485.07,677.42,1387.64,0.427,0.567,,,0.12,0.0515,3,,,2.75,
2013-05-09,0.102743,0.3356,0.024471,0.033921,0.8106,4.779,0.25,0.1304,96.032,9720,2.9735,40.86,29.445,1.2336,20945,4020,7671.45,,55.8,-42.64,-1.0051,30.97,,-36.82,,1063.5,-77.6,111.41,,,18.36,,5.472,3.241,3.343,,,1.812,124.629,74.276,80.709,81.632,,,,632.98,561.46,1189,1060.58,1495.74,,1766.07,1621.12,7194.43,486.22,677.42,1357.12,0.4641,0.5691,,,0.12,0.0511,3,,,2.75,
2013-05-10,0.10268,0.3347,0.024341,0.033535,0.8076,4.7804,0.25,0.1307,95.572,9734,2.9908,41.125,29.715,1.2383,20940,4020,7672.95,-6.491,32.7,80.78,12.0821,32.46,,50.02,589.173,1096.2,3.17,123.49,233.28,,68.38,,5.414,3.128,3.319,,,1.898,126.155,75.462,81.663,81.663,,,6035.42,636.37,566.09,1198.62,1050.74,1495.84,5105.937,1772.38,1622.48,7262.38,486.1,683.87,1367.3,0.3816,0.5561,,,0.12,0.0506,3,,,2.75,
2013-05-13,0.102691,0.3343,0.024262,0.033706,0.8055,4.7787,0.25,0.1304,95.541,9741,2.9975,,29.705,1.2416,20939,4020,7680.45,-50.647,94.8,54.29,,54.87,210.54,-1.81,538.526,1191,57.46,,416.1,,66.57,,5.425,3.119,3.364,,,1.921,126.348,74.063,81.018,81.018,,,5953.6,642.34,562.61,,1041.9,1497.4,5054.628,1787.9,1617.73,,488.93,,1367.3,0.3949,0.5499,,,0.12,0.0489,3,,,2.75,
2013-05-14,0.10268,0.3338,0.024307,0.033718,0.8042,4.779,0.25,0.1304,95.217,9740,2.9895,41.09,29.64,1.2433,20940,4020,7669.95,-15.853,81,33.1,35.0126,54.74,154.04,-60.11,522.674,1272,90.56,158.5,570.14,,6.46,,5.426,3.052,3.38,,,1.975,129.682,75.839,83.338,83.668,,,5988.54,642.02,564.39,1205.8,1046.18,1505.97,5081.94,1788.43,1623.48,7313.46,483.85,,1376.45,0.4004,0.459,,,0.11,0.0483,3,5.75,,2.75,
2013-05-15,0.102596,0.3324,0.024231,0.033614,0.8025,4.779,0.25,0.1303,95.101,9748,3.0022,41.2,29.722,1.246,20940,4020,7674.95,-48.487,99.6,155.97,164.918,56.76,145.52,274.14,474.187,1371.6,246.53,323.42,715.66,,280.59,,5.494,3.075,3.359,,,1.936,136.328,76.74,83.338,85.003,,,5989.64,641.18,568.65,1223.24,1046.1,1510.87,5089.88,1783.03,1630.09,7392.2,485.97,,1385.6,0.405,0.5437,,,0.12,0.0475,3,,,2.75,
2013-05-16,0.102565,0.3326,0.024275,0.033659,0.7984,4.7792,0.25,0.1303,94.873,9800,3.0145,41.225,29.733,1.2525,20940,4020,7672.95,-1.491,53.1,12.37,4.2599,59.11,65.64,308.81,472.695,1424.7,258.91,327.68,781.3,,589.4,,5.522,3.053,3.33,,,1.882,138.32,77.4,82.495,85.059,,,5973.51,634.71,563.41,1210.2,1046.33,1508.02,5078.678,1766.72,1617.89,7310.94,490.34,677.42,1376.45,0.4013,0.5334,,,0.11,0.0467,3,,,2.75,
2013-05-17,0.102502,0.3308,0.02426,0.03349,0.7943,4.7759,0.25,0.1305,94.504,9757,3.022,41.195,29.77,1.2591,20985,4020,7660.95,2.267,35.1,13.31,-31.7576,61.75,-123,-222.66,474.962,1459.8,272.21,295.92,658.3,,366.74,,5.561,3.067,3.302,,,1.951,133.495,76.08,81.235,83.802,,,6044.55,636.25,563.55,1202.8,1045.76,1512.98,5145.683,1769.16,1627.96,7279.87,487.6,677.42,1366.28,0.285,0.5471,,,0.1,0.046,3,,,2.75,
2013-05-20,0.102481,0.3323,0.024301,0.033546,0.7974,4.7798,0.25,0.1305,94.58,9758,3.0145,41.189,29.815,1.2541,20993,4020,7661.95,54.612,34,54.12,-12.8579,63.89,-152.7,-174.5,529.575,1493.8,326.33,283.07,505.6,,192.24,,5.572,3.087,3.314,,,1.966,139.315,76.74,80.845,85.168,,,6149.36,640.3,572.34,1204.14,1048.15,1518.41,5214.976,1777.15,1643.4,7275.38,492.27,677.42,1358.14,0.2818,0.6986,,,0.1,0.0459,3,,,2.75,
