Date,GTJPYII5Y.Govt,GTJPYII10Y.Govt,JPCPIXFF.Index,JNCPIYOY.Index,GJGB40.Index,GJGB30.Index,GJGB10.Index,GJGB5.Index,GJGB2.Index,GJGB1.Index,GJGB3M.Index,TI0003M.Index,JPINGAA5.Index,JPINGAA1.Index,JPINGAA3.Index
2020-01-27,-0.256,-0.187,,,0.404,0.374,-0.044,-0.14,-0.136,-0.114,-0.076,0.06909,,,
2020-01-28,-0.255,-0.182,,,0.407,0.379,-0.039,-0.131,-0.128,-0.116,-0.089,0.06909,,,
2020-01-29,-0.249,-0.181,,,0.393,0.37,-0.039,-0.134,-0.131,-0.116,-0.096,0.06909,,,
2020-01-30,-0.255,-0.185,,,0.374,0.351,-0.058,-0.154,-0.144,-0.128,-0.101,0.06909,,,
2020-01-31,-0.269,-0.19,,0.7,0.384,0.375,-0.066,-0.166,-0.143,-0.134,-0.103,0.06909,,,
2020-02-03,-0.261,-0.187,,,0.416,0.393,-0.057,-0.167,-0.137,-0.124,-0.103,0.06909,,,
2020-02-04,-0.249,-0.178,,,0.425,0.397,-0.047,-0.157,-0.149,-0.131,-0.105,0.06909,,,
2020-02-05,-0.231,-0.162,,,0.451,0.422,-0.035,-0.137,-0.138,-0.128,-0.107,0.06909,,,
2020-02-06,-0.221,-0.149,,,0.449,0.423,-0.017,-0.124,-0.128,-0.126,-0.108,0.06909,,,
2020-02-07,-0.221,-0.15,,,0.422,0.399,-0.038,-0.139,-0.145,-0.138,-0.11,0.06909,,,
2020-02-10,-0.22,-0.158,,,0.403,0.375,-0.055,-0.15,-0.153,-0.145,-0.106,0.06909,,,
2020-02-11,,,,,0.403,0.375,-0.055,-0.15,-0.153,-0.145,,,,,
2020-02-12,-0.218,-0.151,,,0.419,0.391,-0.034,-0.131,-0.147,-0.139,-0.107,0.06909,,,
2020-02-13,-0.214,-0.151,,,0.416,0.392,-0.034,-0.133,-0.15,-0.142,-0.104,0.06909,,,
2020-02-14,-0.219,-0.153,,,0.417,0.393,-0.027,-0.123,-0.132,-0.125,-0.1,0.06909,,,
2020-02-17,-0.222,-0.154,,,0.398,0.378,-0.033,-0.129,-0.138,-0.126,-0.082,0.06909,,,
2020-02-18,-0.224,-0.153,,,0.369,0.35,-0.06,-0.153,-0.154,-0.135,-0.086,0.06909,,,
2020-02-19,-0.221,-0.142,,,0.389,0.37,-0.047,-0.149,-0.154,-0.144,-0.092,0.06909,,,
2020-02-20,-0.213,-0.13,,,0.383,0.365,-0.039,-0.136,-0.15,-0.137,-0.087,0.06909,,,
2020-02-21,-0.214,-0.137,,,0.376,0.352,-0.056,-0.161,-0.162,-0.149,-0.095,0.06909,,,
2020-02-24,,,,,0.376,0.352,-0.056,-0.161,-0.162,-0.149,,,,,
2020-02-25,-0.232,-0.155,,,0.352,0.335,-0.104,-0.208,-0.191,-0.172,-0.101,0.06909,,,
2020-02-26,-0.215,-0.147,,,0.372,0.348,-0.086,-0.196,-0.194,-0.167,-0.107,0.06909,,,
2020-02-27,-0.183,-0.165,,,0.368,0.349,-0.105,-0.208,-0.201,-0.179,-0.107,0.06909,,,
2020-02-28,-0.192,-0.189,,,0.306,0.288,-0.153,-0.255,-0.248,-0.212,-0.141,0.06909,,,
2020-02-29,,,,0.4,,,,,,,,,,,
2020-03-02,-0.202,-0.198,,,0.322,0.302,-0.117,-0.23,-0.242,-0.196,-0.153,0.06909,,,
2020-03-03,-0.201,-0.194,,,0.344,0.326,-0.107,-0.229,-0.236,-0.196,-0.153,0.06909,,,
2020-03-04,-0.203,-0.209,,,0.341,0.325,-0.126,-0.249,-0.261,-0.21,-0.149,0.06909,,,
2020-03-05,-0.2,-0.192,,,0.364,0.35,-0.112,-0.228,-0.245,-0.217,-0.155,0.06909,,,
2020-03-06,-0.199,-0.203,,,0.338,0.318,-0.121,-0.263,-0.276,-0.24,-0.259,0.06909,,,
2020-03-09,-0.246,-0.228,,,0.261,0.251,-0.163,-0.301,-0.306,-0.284,-0.304,0.06909,,,
2020-03-10,-0.173,-0.15,,,0.308,0.319,-0.048,-0.221,-0.241,-0.233,-0.291,0.06909,,,
2020-03-11,-0.026,-0.053,,,0.313,0.302,-0.066,-0.21,-0.221,-0.219,-0.287,0.06909,,,
2020-03-12,0.078,0.024,,,0.313,0.316,-0.057,-0.193,-0.221,-0.219,-0.278,0.06909,,,
2020-03-13,0.225,0.252,,,0.338,0.35,0.054,-0.093,-0.191,-0.186,-0.259,0.06909,,,
2020-03-16,0.258,0.278,,,0.349,0.363,0.017,-0.095,-0.168,-0.204,-0.267,0.06909,,,
2020-03-17,0.246,0.272,,,0.363,0.365,0.018,-0.093,-0.174,-0.223,-0.281,0.06909,,,
2020-03-18,0.245,0.21,,,0.424,0.429,0.081,-0.052,-0.146,-0.198,-0.243,0.06909,,,
2020-03-19,0.229,0.193,,,0.431,0.451,0.083,-0.053,-0.161,-0.223,-0.27,0.06909,,,
2020-03-20,,,,,0.431,0.451,0.083,-0.053,-0.161,-0.223,,,,,
2020-03-23,0.175,0.168,,,0.451,0.451,0.07,-0.063,-0.192,-0.23,-0.349,0.06909,,,
2020-03-24,0.159,0.157,,,0.451,0.437,0.041,-0.108,-0.211,-0.243,-0.355,0.06909,,,
2020-03-25,0.132,0.142,,,0.446,0.433,0.05,-0.065,-0.232,-0.219,-0.346,0.06909,,,
2020-03-26,0.07,0.083,,,0.453,0.431,0.002,-0.116,-0.225,-0.228,-0.328,0.06909,,,
2020-03-27,0.1,0.066,,,0.46,0.433,0.017,-0.093,-0.124,-0.176,-0.263,0.06909,,,
2020-03-30,0.115,0.074,,,0.432,0.418,0.019,-0.127,-0.14,-0.169,-0.195,0.06909,,,
2020-03-31,0.156,0.115,,0.4,0.448,0.433,0.022,-0.093,-0.135,-0.146,-0.255,0.06909,1,0.5,0.8
2020-04-01,0.136,0.121,,,0.434,0.422,0.013,-0.103,-0.105,-0.14,-0.209,0.06909,,,
2020-04-02,0.134,0.112,,,0.411,0.399,-0.007,-0.105,-0.108,-0.138,-0.194,0.06909,,,
2020-04-03,0.157,0.103,,,0.422,0.396,-0.008,-0.11,-0.134,-0.119,-0.164,0.06909,,,
2020-04-06,0.181,0.116,,,0.439,0.44,0.023,-0.09,-0.112,-0.123,-0.117,0.06909,,,
2020-04-07,0.177,0.126,,,0.465,0.458,0.019,-0.08,-0.102,-0.126,-0.105,0.06909,,,
2020-04-08,0.183,0.133,,,0.462,0.447,0.024,-0.086,-0.106,-0.133,-0.117,0.06909,,,
2020-04-09,0.211,0.139,,,0.48,0.457,0.017,-0.102,-0.147,-0.149,-0.124,0.06909,,,
2020-04-10,0.212,0.136,,,0.466,0.443,0.018,-0.109,-0.159,-0.17,-0.121,0.06909,,,
2020-04-13,0.174,0.136,,,0.475,0.453,0.023,-0.112,-0.156,-0.157,-0.103,0.06909,,,
2020-04-14,0.161,0.143,,,0.484,0.46,0.03,-0.102,-0.144,-0.149,-0.097,0.06909,,,
2020-04-15,0.176,0.153,,,0.482,0.466,0.014,-0.097,-0.138,-0.148,-0.109,0.06909,,,
2020-04-16,0.172,0.143,,,0.49,0.477,0.017,-0.103,-0.142,-0.146,-0.115,0.06909,,,
2020-04-17,0.169,0.151,,,0.519,0.511,0.027,-0.09,-0.124,-0.14,-0.116,0.06909,,,
2020-04-20,0.162,0.153,,,0.498,0.499,0.022,-0.092,-0.119,-0.136,-0.114,0.06909,,,
2020-04-21,0.164,0.153,,,0.485,0.487,0.022,-0.093,-0.117,-0.134,-0.117,0.06909,,,
2020-04-22,0.164,0.138,,,0.454,0.45,0.002,-0.111,-0.132,-0.139,-0.134,0.06909,,,
2020-04-23,0.154,0.124,,,0.43,0.434,0.008,-0.116,-0.145,-0.142,-0.123,0.06909,,,
2020-04-24,0.154,0.122,,,0.431,0.449,-0.016,-0.145,-0.149,-0.159,-0.123,0.06909,,,
2020-04-27,0.152,0.126,,,0.443,0.439,-0.035,-0.161,-0.146,-0.175,-0.097,0.06909,,,
2020-04-28,0.157,0.129,,,0.431,0.427,-0.038,-0.16,-0.172,-0.184,-0.108,0.06909,,,
2020-04-29,,,,,0.431,0.427,-0.038,-0.16,-0.172,-0.184,,,,,
2020-04-30,0.153,0.134,,0.1,0.441,0.435,-0.03,-0.152,-0.175,-0.181,-0.11,0.06909,,,
2020-05-01,0.16,0.136,,,0.45,0.446,-0.019,-0.136,-0.139,-0.158,-0.101,0.06909,,,
2020-05-04,,,,,0.45,0.446,-0.019,-0.136,-0.139,-0.158,,,,,
2020-05-05,,,,,0.45,0.446,-0.019,-0.136,-0.139,-0.158,,,,,
2020-05-06,,,,,0.45,0.446,-0.019,-0.136,-0.139,-0.158,,,,,
2020-05-07,0.163,0.133,,,0.47,0.467,0.005,-0.11,-0.139,-0.152,-0.09,0.06909,,,
2020-05-08,0.112,0.096,,,0.476,0.464,-0.001,-0.121,-0.153,-0.153,-0.111,0.06909,,,
2020-05-11,0.1,0.088,,,0.487,0.493,0.014,-0.11,-0.127,-0.148,-0.108,0.06909,,,
2020-05-12,0.08,0.079,,,0.475,0.476,0.002,-0.111,-0.136,-0.151,-0.139,0.06909,,,
2020-05-13,0.075,0.068,,,0.472,0.469,0.001,-0.108,-0.149,-0.144,-0.142,0.06909,,,
2020-05-14,0.062,0.073,,,0.474,0.467,-0.002,-0.114,-0.146,-0.154,-0.134,0.06909,,,
2020-05-15,0.059,0.069,,,0.5,0.482,0.001,-0.113,-0.145,-0.154,-0.13,0.06909,,,
2020-05-18,0.053,0.064,,,0.494,0.479,-0.007,-0.132,-0.154,-0.157,-0.093,0.06909,,,
2020-05-19,0.053,0.069,,,0.5,0.49,0.006,-0.118,-0.153,-0.157,-0.114,0.06909,,,
2020-05-20,0.08,0.089,,,0.483,0.464,0.006,-0.116,-0.148,-0.151,-0.116,0.06909,,,
2020-05-21,0.097,0.105,,,0.473,0.449,0.001,-0.129,-0.151,-0.16,-0.122,0.06909,,,
2020-05-22,0.085,0.126,,,0.475,0.459,0,-0.137,-0.166,-0.168,-0.123,0.06909,,,
2020-05-25,0.08,0.148,,,0.499,0.486,0.002,-0.122,-0.144,-0.129,-0.091,0.06909,,,
2020-05-26,0.085,0.144,,,0.51,0.496,0.008,-0.125,-0.146,-0.139,-0.115,0.06909,,,
2020-05-27,0.085,0.146,,,0.511,0.489,0.004,-0.122,-0.143,-0.139,-0.113,0.06909,,,
2020-05-28,0.081,0.148,,,0.523,0.495,0.002,-0.124,-0.147,-0.132,-0.109,0.06909,,,
2020-05-29,0.069,0.138,,,0.542,0.51,0.005,-0.126,-0.151,-0.154,-0.114,0.06909,,,
2020-05-31,,,,0.1,,,,,,,,,,,
2020-06-01,0.073,0.14,,,0.574,0.531,0.014,-0.123,-0.123,-0.161,-0.071,0.06909,,,
2020-06-02,0.067,0.129,,,0.57,0.524,0.012,-0.125,-0.141,-0.157,-0.068,0.06909,,,
2020-06-03,0.055,0.129,,,0.558,0.527,0.016,-0.115,-0.144,-0.157,-0.069,0.06909,,,
2020-06-04,0.046,0.133,,,0.588,0.555,0.036,-0.099,-0.141,-0.149,-0.069,0.06909,,,
2020-06-05,0.037,0.133,,,0.603,0.578,0.05,-0.079,-0.125,-0.14,-0.062,0.06909,,,
2020-06-08,0.033,0.122,,,0.614,0.59,0.052,-0.081,-0.126,-0.137,-0.076,0.06909,,,
2020-06-09,-0.011,0.098,,,0.563,0.546,0.02,-0.103,-0.138,-0.153,-0.109,0.06909,,,
2020-06-10,-0.021,0.094,,,0.561,0.545,0.025,-0.099,-0.143,-0.145,-0.11,0.06909,,,
2020-06-11,-0.028,0.085,,,0.544,0.533,0.011,-0.108,-0.14,-0.151,-0.111,0.06909,,,
2020-06-12,-0.001,0.095,,,0.569,0.551,0.013,-0.103,-0.141,-0.146,-0.126,0.06909,,,
2020-06-15,0.006,0.092,,,0.548,0.53,0.009,-0.113,-0.164,-0.143,-0.1,0.06909,,,
2020-06-16,0.014,0.1,,,0.573,0.559,0.021,-0.1,-0.141,-0.147,-0.118,0.06909,,,
2020-06-17,0.018,0.095,,,0.58,0.569,0.021,-0.101,-0.141,-0.137,-0.116,0.06909,,,
2020-06-18,0.016,0.091,,,0.592,0.571,0.019,-0.109,-0.138,-0.148,-0.125,0.06909,,,
2020-06-19,0.003,0.091,,,0.601,0.572,0.018,-0.103,-0.142,-0.138,-0.12,0.06909,,,
2020-06-22,-0.003,0.088,,,0.597,0.567,0.012,-0.109,-0.128,-0.135,-0.102,0.06909,,,
2020-06-23,-0.007,0.087,,,0.609,0.581,0.014,-0.108,-0.127,-0.141,-0.104,0.06909,,,
2020-06-24,-0.008,0.09,,,0.62,0.587,0.015,-0.101,-0.133,-0.144,-0.099,0.06909,,,
2020-06-25,-0.006,0.091,,,0.614,0.58,0.015,-0.101,-0.124,-0.158,-0.126,0.06909,,,
2020-06-26,0.015,0.107,,,0.616,0.583,0.012,-0.103,-0.118,-0.145,-0.097,0.06909,,,
2020-06-29,0.047,0.1,,,0.623,0.591,0.018,-0.103,-0.124,-0.163,-0.058,0.06909,,,
2020-06-30,0.046,0.101,,0.1,0.63,0.596,0.028,-0.1,-0.131,-0.18,-0.086,0.06909,0.9,0.3,0.7
2020-07-01,0.041,0.12,,,0.673,0.639,0.047,-0.086,-0.128,-0.168,-0.083,0.06909,,,
2020-07-02,0.045,0.126,,,0.688,0.65,0.036,-0.089,-0.116,-0.155,-0.076,0.06909,,,
2020-07-03,0.2,0.018,,,0.661,0.626,0.028,-0.094,-0.13,-0.159,-0.086,0.06909,,,
2020-07-06,0.207,0.027,,,0.668,0.631,0.041,-0.086,-0.127,-0.151,-0.098,0.06909,,,
2020-07-07,0.208,0.032,,,0.651,0.623,0.046,-0.087,-0.121,-0.148,-0.1,0.06909,,,
2020-07-08,0.206,0.033,,,0.605,0.572,0.034,-0.099,-0.126,-0.148,-0.099,0.06909,,,
2020-07-09,0.196,0.03,,,0.592,0.56,0.031,-0.104,-0.125,-0.156,-0.104,0.06909,,,
2020-07-10,0.187,0.022,,,0.603,0.562,0.027,-0.096,-0.118,-0.156,-0.104,0.06909,,,
2020-07-13,0.195,0.033,,,0.642,0.606,0.04,-0.087,-0.124,-0.147,-0.073,0.06909,,,
2020-07-14,0.197,0.034,,,0.635,0.6,0.033,-0.092,-0.129,-0.154,-0.078,0.06909,,,
2020-07-15,0.198,0.026,,,0.652,0.613,0.035,-0.096,-0.133,-0.156,-0.081,0.06909,,,
2020-07-16,0.19,0.024,,,0.639,0.594,0.026,-0.099,-0.143,-0.163,-0.081,0.06909,,,
2020-07-17,0.185,0.035,,,0.622,0.589,0.024,-0.11,-0.127,-0.157,-0.084,0.06909,,,
2020-07-20,0.19,0.043,,,0.637,0.599,0.031,-0.091,-0.125,-0.143,-0.048,0.06909,,,
2020-07-21,0.179,0.035,,,0.612,0.581,0.025,-0.111,-0.131,-0.155,-0.09,0.06909,,,
2020-07-22,0.176,0.031,,,0.602,0.576,0.019,-0.107,-0.127,-0.148,-0.083,0.06909,,,
2020-07-23,,,,,0.602,0.576,0.019,-0.107,-0.127,-0.148,,,,,
2020-07-24,,,,,0.602,0.576,0.019,-0.107,-0.127,-0.148,,,,,
2020-07-27,0.176,0.03,,,0.603,0.577,0.022,-0.101,-0.11,-0.138,-0.083,0.06909,,,
2020-07-28,0.176,0.028,,,0.592,0.566,0.023,-0.109,-0.116,-0.15,-0.082,0.06909,,,
2020-07-29,0.19,0.027,,,0.566,0.544,0.023,-0.113,-0.115,-0.133,-0.084,0.06909,,,
2020-07-30,0.2,0.025,,,0.567,0.545,0.021,-0.114,-0.128,-0.145,-0.084,0.06909,,,
2020-07-31,0.192,0.02,,0.3,0.555,0.532,0.02,-0.114,-0.121,-0.137,-0.045,0.06909,,,
2020-08-03,0.195,0.025,,,0.575,0.558,0.026,-0.103,-0.119,-0.124,-0.044,0.06909,,,
2020-08-04,0.174,0.01,,,0.576,0.556,0.018,-0.115,-0.12,-0.132,-0.039,0.06909,,,
2020-08-05,0.137,-0.012,,,0.569,0.545,0.012,-0.112,-0.121,-0.131,-0.039,0.06909,,,
2020-08-06,0.095,-0.02,,,0.578,0.554,0.02,-0.105,-0.102,-0.127,-0.036,0.06909,,,
2020-08-07,0.075,-0.023,,,0.577,0.553,0.012,-0.097,-0.116,-0.124,-0.028,0.06909,,,
2020-08-10,,,,,0.577,0.553,,-0.097,-0.116,-0.124,,,,,
2020-08-11,0.084,-0.01,,,0.599,0.575,0.033,-0.082,-0.103,-0.113,-0.061,0.06909,,,
2020-08-12,0.096,0.013,,,0.632,0.605,0.045,-0.079,-0.104,-0.104,-0.044,0.06909,,,
2020-08-13,0.084,0.009,,,0.623,0.594,0.035,-0.081,-0.111,-0.114,-0.053,0.06909,,,
2020-08-14,0.085,0.017,,,0.655,0.621,0.051,-0.068,-0.109,-0.105,-0.063,0.06909,,,
2020-08-17,0.085,0.018,,,0.65,0.621,0.047,-0.077,-0.108,-0.107,-0.06,0.06909,,,
2020-08-18,0.08,0.013,,,0.648,0.619,0.039,-0.084,-0.109,-0.111,-0.05,0.06909,,,
2020-08-19,0.078,0.011,,,0.636,0.607,0.032,-0.086,-0.11,-0.114,-0.053,0.06909,,,
2020-08-20,0.078,0.015,,,0.641,0.612,0.036,-0.084,-0.104,-0.101,-0.078,0.06909,,,
2020-08-21,0.078,0.022,,,0.648,0.618,0.034,-0.081,-0.108,-0.102,-0.073,0.06909,,,
2020-08-24,0.069,0.013,,,0.634,0.606,0.027,-0.089,-0.097,-0.108,-0.06,0.06909,,,
2020-08-25,0.067,0.012,,,0.622,0.594,0.035,-0.082,-0.104,-0.102,-0.05,0.06909,,,
2020-08-26,0.068,0.012,,,0.636,0.608,0.046,-0.075,-0.101,-0.104,-0.05,0.06909,,,
2020-08-27,0.063,0.016,,,0.626,0.6,0.043,-0.079,-0.113,-0.125,-0.068,0.06909,,,
2020-08-28,0.065,0.001,,,0.649,0.623,0.059,-0.067,-0.109,-0.109,-0.075,0.06909,,,
2020-08-31,0.07,-0.01,,0.2,0.642,0.617,0.051,-0.07,-0.108,-0.096,-0.091,0.06909,,,
2020-09-01,0.05,-0.002,,,0.643,0.616,0.047,-0.074,-0.112,-0.107,-0.074,0.06909,,,
2020-09-02,0.048,0.01,,,0.644,0.616,0.043,-0.078,-0.106,-0.113,-0.075,0.06909,,,
2020-09-03,0.043,0.003,,,0.638,0.611,0.04,-0.08,-0.113,-0.11,-0.074,0.06909,,,
2020-09-04,0.043,0.034,,,0.642,0.613,0.041,-0.084,-0.119,-0.117,-0.095,0.06909,,,
2020-09-07,0.055,0.049,,,0.656,0.624,0.047,-0.08,-0.119,-0.122,-0.093,0.06909,,,
2020-09-08,0.055,0.045,,,0.64,0.615,0.04,-0.085,-0.123,-0.118,-0.079,0.06909,,,
2020-09-09,0.052,0.038,,,0.628,0.601,0.031,-0.085,-0.114,-0.115,-0.086,0.06909,,,
2020-09-10,0.055,0.032,,,0.629,0.601,0.028,-0.089,-0.119,-0.119,-0.087,0.06909,,,
2020-09-11,0.054,0.033,,,0.61,0.585,0.027,-0.095,-0.124,-0.123,-0.077,0.06909,,,
2020-09-14,0.057,0.05,,,0.608,0.584,0.021,-0.096,-0.12,-0.12,-0.083,0.06909,,,
2020-09-15,0.068,0.044,,,0.608,0.585,0.021,-0.099,-0.133,-0.12,-0.066,0.06909,,,
2020-09-16,0.07,0.041,,,0.617,0.593,0.021,-0.105,-0.134,-0.125,-0.066,0.06909,,,
2020-09-17,0.069,0.039,,,0.621,0.591,0.017,-0.107,-0.134,-0.123,-0.067,0.06909,,,
2020-09-18,0.07,0.041,,,0.622,0.59,0.015,-0.114,-0.138,-0.122,-0.067,0.06909,,,
2020-09-21,,,,,0.622,0.59,0.015,-0.114,-0.138,-0.122,,,,,
2020-09-22,,,,,0.622,0.59,0.015,-0.114,-0.138,-0.122,,,,,
2020-09-23,0.074,0.049,,,0.62,0.589,0.008,-0.124,-0.146,-0.118,-0.068,0.06909,,,
2020-09-24,0.08,0.052,,,0.626,0.596,0.011,-0.118,-0.136,-0.125,-0.082,0.06909,,,
2020-09-25,0.077,0.051,,,0.642,0.607,0.011,-0.115,-0.147,-0.127,-0.084,0.06909,,,
2020-09-28,0.092,0.055,,,0.661,0.618,0.023,-0.107,-0.136,-0.127,-0.142,0.06909,,,
2020-09-29,0.131,0.07,,,0.644,0.606,0.017,-0.112,-0.128,-0.117,-0.121,0.07909,,,
2020-09-30,0.149,0.067,,0,0.645,0.6,0.016,-0.111,-0.127,-0.13,-0.119,0.07909,0.8,0.3,0.6
2020-10-01,0.145,0.056,,,0.655,0.613,0.017,-0.107,-0.119,-0.124,-0.118,0.07909,,,
2020-10-02,0.148,0.044,,,0.648,0.609,0.022,-0.11,-0.126,-0.126,-0.126,0.07909,,,
2020-10-05,0.156,0.037,,,0.649,0.619,0.027,-0.108,-0.125,-0.123,-0.1,0.07909,,,
2020-10-06,0.17,0.042,,,0.675,0.639,0.039,-0.09,-0.117,-0.116,-0.085,0.07909,,,
2020-10-07,0.178,0.044,,,0.662,0.64,0.041,-0.092,-0.117,-0.111,-0.084,0.07909,,,
2020-10-08,0.181,0.041,,,0.653,0.631,0.038,-0.105,-0.105,-0.111,-0.082,0.07909,,,
2020-10-09,0.167,0.043,,,0.668,0.64,0.036,-0.094,-0.12,-0.112,-0.083,0.07909,,,
2020-10-12,0.165,0.038,,,0.672,0.644,0.032,-0.091,-0.127,-0.117,-0.048,0.07909,,,
2020-10-13,0.168,0.045,,,0.679,0.65,0.03,-0.099,-0.124,-0.122,-0.041,0.07909,,,
2020-10-14,0.169,0.055,,,0.671,0.643,0.032,-0.097,-0.128,-0.123,-0.053,0.07909,,,
2020-10-15,0.175,0.058,,,0.665,0.634,0.023,-0.105,-0.129,-0.122,-0.047,0.07909,,,
2020-10-16,0.166,0.054,,,0.651,0.622,0.023,-0.107,-0.133,-0.123,-0.046,0.07909,,,
2020-10-19,0.167,0.055,,,0.649,0.622,0.026,-0.107,-0.133,-0.117,-0.04,0.07909,,,
2020-10-20,0.168,0.074,,,0.635,0.61,0.022,-0.11,-0.131,-0.118,-0.043,0.07909,,,
2020-10-21,0.173,0.07,,,0.655,0.632,0.035,-0.1,-0.126,-0.116,-0.047,0.07909,,,
2020-10-22,0.18,0.058,,,0.659,0.631,0.035,-0.095,-0.128,-0.118,-0.043,0.07909,,,
2020-10-23,0.186,0.061,,,0.68,0.646,0.041,-0.093,-0.12,-0.111,-0.049,0.07909,,,
2020-10-26,0.203,0.064,,,0.676,0.645,0.035,-0.094,-0.129,-0.115,-0.045,0.07909,,,
2020-10-27,0.206,0.06,,,0.666,0.636,0.031,-0.094,-0.13,-0.114,-0.044,0.07909,,,
2020-10-28,0.204,0.057,,,0.662,0.633,0.025,-0.099,-0.12,-0.126,-0.047,0.07909,,,
2020-10-29,0.204,0.063,,,0.659,0.634,0.032,-0.102,-0.12,-0.125,-0.047,0.07909,,,
2020-10-30,0.209,0.065,,,0.675,0.65,0.042,-0.091,-0.115,-0.113,-0.063,0.07909,,,
2020-10-31,,,,-0.4,,,,,,,,,,,
2020-11-02,0.219,0.069,,,0.67,0.649,0.045,-0.083,-0.111,-0.124,-0.063,0.07909,,,
2020-11-03,,,,,0.67,0.649,0.045,-0.083,-0.111,-0.124,,,,,
2020-11-04,0.199,0.061,,,0.673,0.642,0.038,-0.097,-0.114,-0.121,-0.049,0.07909,,,
2020-11-05,0.189,0.05,,,0.647,0.614,0.022,-0.109,-0.125,-0.128,-0.052,0.07909,,,
2020-11-06,0.144,0.028,,,0.669,0.632,0.021,-0.114,-0.136,-0.131,-0.064,0.07909,,,
2020-11-09,0.131,0.025,,,0.674,0.634,0.021,-0.11,-0.132,-0.126,-0.061,0.07909,,,
2020-11-10,0.115,0.022,,,0.695,0.659,0.045,-0.085,-0.117,-0.121,-0.052,0.07909,,,
2020-11-11,0.1,0.016,,,0.697,0.658,0.041,-0.091,-0.123,-0.128,-0.057,0.07909,,,
2020-11-12,0.085,0.014,,,0.694,0.651,0.03,-0.1,-0.129,-0.132,-0.063,0.07909,,,
2020-11-13,0.076,0.01,,,0.702,0.655,0.025,-0.108,-0.129,-0.131,-0.06,0.07909,,,
2020-11-16,0.063,0.008,,,0.697,0.657,0.021,-0.115,-0.131,-0.129,-0.073,0.07909,,,
2020-11-17,0.058,0.007,,,0.692,0.651,0.025,-0.112,-0.135,-0.132,-0.058,0.07909,,,
2020-11-18,0.051,0.003,,,0.668,0.629,0.018,-0.116,-0.134,-0.141,-0.065,0.07909,,,
2020-11-19,0.051,-0.002,,,0.677,0.637,0.018,-0.114,-0.129,-0.139,-0.059,0.07909,,,
2020-11-20,0.039,-0.005,,,0.664,0.63,0.012,-0.117,-0.135,-0.139,-0.073,0.07909,,,
2020-11-23,,,,,0.664,0.63,0.012,-0.117,-0.135,-0.139,,,,,
2020-11-24,0.033,-0.007,,,0.684,0.649,0.025,-0.113,-0.132,-0.137,-0.061,0.07909,,,
2020-11-25,0.05,-0.007,,,0.696,0.653,0.021,-0.111,-0.142,-0.138,-0.059,0.07909,,,
2020-11-26,0.066,0.01,,,0.699,0.654,0.026,-0.109,-0.143,-0.147,-0.077,0.07909,,,
2020-11-27,0.064,0.016,,,0.705,0.654,0.031,-0.099,-0.136,-0.131,-0.053,0.07909,,,
2020-11-30,0.06,0.018,,-0.9,0.703,0.653,0.032,-0.094,-0.118,-0.117,-0.042,0.07909,,,
2020-12-01,0.034,-0.001,,,0.702,0.652,0.02,-0.106,-0.124,-0.123,-0.049,0.07909,,,
2020-12-02,0.019,-0.009,,,0.705,0.657,0.026,-0.102,-0.123,-0.123,-0.05,0.07909,,,
2020-12-03,0.017,-0.001,,,0.697,0.648,0.026,-0.096,-0.113,-0.113,-0.052,0.07909,,,
2020-12-04,-0.009,-0.017,,,0.71,0.657,0.024,-0.107,-0.119,-0.109,-0.057,0.07909,,,
2020-12-07,-0.031,-0.014,,,0.701,0.654,0.023,-0.106,-0.129,-0.127,-0.049,0.07909,,,
2020-12-08,-0.028,-0.019,,,0.688,0.637,0.019,-0.114,-0.12,-0.116,-0.043,0.07909,,,
2020-12-09,-0.026,-0.02,,,0.675,0.628,0.022,-0.112,-0.123,-0.101,-0.05,0.07909,,,
2020-12-10,-0.025,-0.019,,,0.658,0.617,0.015,-0.116,-0.13,-0.106,-0.047,0.07909,,,
2020-12-11,-0.03,-0.016,,,0.657,0.617,0.014,-0.123,-0.133,-0.111,-0.051,0.07909,,,
2020-12-14,-0.035,-0.014,,,0.676,0.629,0.011,-0.119,-0.127,-0.101,-0.063,0.07909,,,
2020-12-15,-0.041,-0.023,,,0.671,0.624,0.005,-0.118,-0.124,-0.108,-0.05,0.07909,,,
2020-12-16,-0.031,-0.027,,,0.677,0.626,0.01,-0.117,-0.121,-0.116,-0.055,0.07909,,,
2020-12-17,-0.014,-0.027,,,0.675,0.628,0.011,-0.113,-0.121,-0.115,-0.061,0.07909,,,
2020-12-18,-0.001,-0.044,,,0.677,0.63,0.01,-0.122,-0.124,-0.111,-0.082,0.07909,,,
2020-12-21,0.011,-0.047,,,0.687,0.636,0.011,-0.123,-0.127,-0.11,-0.066,0.07909,,,
2020-12-22,0.019,-0.055,,,0.681,0.632,0.01,-0.118,-0.126,-0.106,-0.072,0.07909,,,
2020-12-23,0.024,-0.049,,,0.674,0.624,0.012,-0.116,-0.125,-0.1,-0.065,0.07909,,,
2020-12-24,0.023,-0.045,,,0.672,0.631,0.017,-0.115,-0.12,-0.105,-0.058,0.07909,,,
2020-12-25,0.02,-0.048,,,0.682,0.639,0.02,-0.111,-0.13,-0.096,-0.053,0.07909,,,
2020-12-28,0.031,-0.048,,,0.688,0.647,0.025,-0.112,-0.119,-0.108,-0.053,0.07909,,,
