Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDIDRV3M.Curncy,USDMYRV3M.Curncy,USDTHBV3M.Curncy,USDPHPV3M.Curncy,USDVNDV3M.Curncy,IHOFX3M.Curncy,MROI3M.Curncy,TBOI3M.Curncy,PPOI3M.Curncy,VDOI3M.Curncy,USSOC.Curncy,JIIN3M.Curncy,KLIB3M.Curncy,BOTH3M.Curncy,PHINBR3M.Curncy,VNCD3MO.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,USGG10YR.Index,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,IDGBFNBN.Index,MATPEMTD.Index,TBTVNET..Index,PHDBMTDD.Index,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXENET.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,SPX.Index
2000-05-05,0.12547,0.2632,0.02422,0.02596,0.5804,7970,3.8,41.265,38.51,1.7229,,,8,,,0,3.05,,9.438,,,11.8125,3.2,,9.5,,,,6.885,,,6.505,,,,,,,,,,0.567,,,-1.5801,,545.61,925.45,,1551.9,,1432.63
2000-05-08,0.12534,0.2632,0.02416,0.02597,0.5798,7978,3.7995,41.315,38.475,1.7248,,,7.125,,,0,3.05,3.8,9.62,,,11.8125,3.2,,9.5625,,,6.025,6.875,,,6.56,,,,,,,,,,43.33,,-13.91,-3.3184,,550.329,929.46,366.17,1518.61,,1424.17
2000-05-09,0.1233,0.2632,0.02422,0.02587,0.579,8110,3.7995,41.265,38.675,1.727,,,8,,,0,3.05,,9.624,,,11.8125,3.2,,9.5625,,,6.022,6.846,,,6.529,,,,,,,,,,7.45,,-9.78,-3.2854,,547.672,927.7,357.77,1523.43,,1412.14
2000-05-10,0.12232,0.2632,0.02415,0.02582,0.5784,8175,3.8,41.375,38.705,1.729,,,8.35,,,0,3.05,,9.625,,,11.8125,3.2,,9.5625,,,6.07,6.815,,,6.42,,,,,,,,,,4.855,,-18.23,-3.5796,,548.24,932.47,343.53,1522.96,,1383.05
2000-05-11,0.11936,0.2632,0.0241,0.02567,0.5799,8378,3.7995,41.45,38.925,1.7245,20,,8.35,8,,0,,,,,,11.8,3.2,,9.5625,,,5.943,6.785,,,6.409,,,,,,,,,,-4.427,,-19.94,-1.9018,,529.201,920.71,336.54,1505.21,,1407.81
2000-05-12,0.11827,0.2632,0.0241,0.02569,0.5786,8455,3.7995,41.5,38.895,1.7283,24.5,,8.35,10,,0,3.05,,9.624,,,11.8125,3.2,,9.5,,,5.986,6.778,,,6.512,,,,,,,,,,-0.342,,-12.99,-1.5162,,526.877,912.66,345.67,1539.31,,1420.96
2000-05-15,0.11534,0.2632,0.02404,0.02541,0.5774,8670,3.7995,41.55,39.295,1.732,24.5,,9.5,10,,0,3.05,,,,,11.8125,3.2,,9.5,,,5.981,6.758,,,6.446,,,,,,,,,,-0.733,,0.79,-1.325,,516.43,910.74,339.37,1517.09,,1452.36
2000-05-16,0.11648,0.2632,0.02404,0.02536,0.577,8585,3.7999,41.6,39.405,1.733,,,8.35,,,0,3.05,,9.438,,,11.8125,3.2,,9.4375,,,6.003,6.752,,,6.424,,,,,,,,,,-7.52,,-7.54,-4.1073,,497.819,917.85,350.22,1507.98,,1466.04
2000-05-17,0.1173,0.2632,0.02398,0.02536,0.5768,8525,3.7999,41.65,39.355,1.7338,,,8.5,,,0,3.05,,9.563,,,11.8125,3.2,,9.5,,,5.918,6.767,,,6.496,,,,,,,,,,-10.22,,,-1.2378,,514.851,922.3,,1534.05,,1447.8
2000-05-18,0.11695,0.2632,0.02395,0.02541,0.5766,8550,3.7995,41.725,39.33,1.7343,,,8.35,,,,,,9.563,,,,,,9.5625,,,5.929,6.733,,,6.54,,,,,,,,,,,,-6.73,-1.3664,,,,343.39,1521.36,,1437.21
2000-05-19,0.11961,0.2632,0.02398,0.02561,0.5797,8360,3.7995,41.675,38.925,1.725,,,8.35,,,0,3.05,,9.813,,,11.8125,3.2,,9.8125,,,5.96,6.771,,,6.494,,,,,,,,,,-4.953,,-8.28,-5.2398,,509.405,950.62,343.4,1478.68,,1406.95
2000-05-22,0.11968,0.2632,0.02384,0.02555,0.5775,8355,3.8,41.925,39.115,1.7315,,,9,,,0,3.05,,9.813,,,11.82813,3.2,,9.875,,,5.919,6.773,,,6.439,,,,,,,,,,-1.605,,-9.71,-4.2507,,499.768,933.47,333.36,1412.09,,1400.72
2000-05-23,0.11916,0.2632,0.02361,0.02548,0.5766,8392,3.7995,42.375,39.2,1.7343,,,8.35,,,0,3.05,,9.815,,,11.82813,3.2,,9.875,,,5.922,6.76,,,6.435,,,,,,,,,,0.56,,-11.88,-7.2951,,495.51,917.29,325.99,1404.67,,1373.86
2000-05-24,0.11746,0.2632,0.02328,0.02545,0.5753,8513,3.7995,42.875,39.275,1.7381,,,10.625,,,0,3.05,,9.938,,,11.82813,3.2,,9.9375,,,5.874,6.753,,,6.47,,,,,,,,,,7.14,,-12.39,-2.6537,,493.204,903.8,319.68,1418.79,,1399.05
2000-05-25,0.11837,0.2632,0.02328,0.02555,0.5774,8448,3.7995,42.95,39.12,1.7318,,,9,,,0,3.05,,10,,,11.82813,3.2,,9.9375,,,5.914,6.705,,,6.394,,,,,,,,,,3.993,,-6.65,1.2296,,490.682,898.91,307.23,1426.62,,1381.52
2000-05-26,0.11743,0.2632,0.02328,0.02552,0.5767,8515,3.7995,43.025,39.18,1.7341,,,9.25,,,0,3,,9.938,,,11.82813,3.2,,9.9375,,,5.933,6.652,,,6.331,,,,,,,,,,-2.189,,-9.99,-0.6605,,482.073,884.57,313.08,1427.26,,1378.02
2000-05-29,0.11634,0.2632,0.02341,0.02551,0.5769,8595,3.8,42.725,39.2,1.7335,23.5,,9.125,,,,3,,9.75,,,11.82813,3.2,,9.875,,,6.011,6.576,,,6.326,,,,,,,,,,1.394,,-1.61,-1.9762,,461.389,907.25,308.45,1482.77,,
2000-05-30,0.1156,0.2632,0.02334,0.02545,0.5773,8650,3.7995,42.75,39.21,1.7322,,,9.25,,,0,3.05,,9.688,,,11.82813,3.2,,9.875,,,5.887,6.54,,,6.376,,,,,,,,,,0.072,,0.23,-1.4505,,468.708,903.21,307.82,1470.07,,1422.45
2000-05-31,0.11634,0.2632,0.02344,0.02548,0.5769,8595,3.8,42.63,39.32,1.7333,,,8.875,,,,3.05,,9.69,,,11.82813,3.2,,9.875,,,5.916,6.521,,,6.272,,,,,,,,,278.14,-2.026,,6.06,-1.4163,,454.327,911.51,323.29,1478.76,,1420.6
2000-06-01,0.11764,0.2632,0.02339,0.02554,0.5778,8500,3.7995,42.65,39.155,1.7306,,,9,,,,3.05,,9.628,,,,3.2,,9.8125,,,5.979,6.546,,,6.191,,,,,,,,,,,,2.03,-2.7382,,,904.53,327.6,1470.53,,1448.81
2000-06-02,0.12026,0.2632,0.02353,0.02571,0.5802,8315,3.7995,42.5,38.89,1.7235,,,9.1,,,10.88,3.05,,9.563,,,11.82812,3.2,,9.8125,,,5.989,6.543,,,6.152,,,,,,,,,,-3.63,,6.86,-1.0175,,444.448,891.25,339.28,1512.75,,1477.26
2000-06-05,0.11781,0.2632,0.02364,0.02578,0.5807,8488,3.7995,42.3,38.795,1.7221,,,8.75,,,10.88,3.05,,9.505,,,11.84375,3.2,,9.8125,,,5.953,6.539,,,6.122,,,,,,,,,,3.83,,13.79,2.8676,,453.945,881.39,352.6,1552.65,,1467.63
2000-06-06,0.11661,0.2632,0.02358,0.02576,0.5816,8575,3.7995,42.4,38.815,1.7195,,,8.375,,,,3.05,,9.625,,,11.84375,3.19,,9.75,,,5.935,6.526,,,6.122,,,,,,,,,,-0.864,,-1.9,0.548,,452.762,871.79,345.43,1562.38,,1457.84
2000-06-07,0.11627,0.2632,0.02358,0.0257,0.5807,8600,3.7999,42.4,38.895,1.722,,,7.65,,,,3.05,,9.625,,,11.75,3.19,,9.75,,,5.946,6.501,,,6.141,,,,,,,,,,5.009,,0.85,0.3186,,459.461,855.24,340.83,1522.33,,1471.36
2000-06-08,0.11614,0.2632,0.02353,0.02562,0.5812,8610,3.7995,42.5,39.025,1.7208,,,7.625,8.5,,10.9,3.05,,9.625,,,11.84375,3.19,,9.75,,,5.981,6.406,,,6.124,,,,,,,,,,8.373,,0.54,1.2286,,478.209,842.24,344.58,1537.13,,1461.67
2000-06-09,0.11594,0.2632,0.02353,0.02559,0.5807,8625,3.7995,42.5,39.075,1.7223,,,7.5,8.5,,10.93,3.05,,9.625,,,11.84375,3.19,,9.75,,,5.96,6.359,,,6.126,,,,,,,,,,8.561,,-3.2,-1.8306,,477.928,861.3,341.35,1521.93,,1456.95
2000-06-12,0.116,0.2632,0.02353,0.02562,0.5806,8620,3.7995,42.465,39.055,1.7225,,,7.75,,,10.88,3.05,,,,,11.875,3.19,,9.6875,,,5.998,6.302,,,6.071,,,,,,,,,,10.926,,-3.47,,,476.033,858.9,340.7,,,1446
2000-06-13,0.11668,0.2632,0.02356,0.02568,0.5811,8570,3.7995,42.45,38.925,1.7209,,,7.525,,,10.98,3.05,,9.563,,,11.89062,3.19,,9.6875,,,5.94,6.159,,,6.116,,,,,,,,,,4.036,,-2.02,0.4558,,468.362,865.45,334.99,1522.15,,1469.44
2000-06-14,0.1175,0.2632,0.02356,0.02561,0.5807,8510,3.7998,42.415,39.005,1.722,,,7.375,,,10.93,3.05,,,,,11.89062,3.19,,9.6875,,,5.997,6.041,,,6.041,,,,,,,,,,6.402,,-12.09,,,475.933,862.12,345.43,1524.51,,1470.54
2000-06-15,0.1173,0.2632,0.02353,0.0256,0.5801,8525,3.7995,42.5,39.065,1.7239,,,7.375,,,,,,,,,,,,9.6875,,,5.909,6.019,,,6.05,,,,,,,,,,,,-9.73,2.2223,,,,345.29,1565.69,,1478.73
2000-06-16,0.11627,0.2632,0.02347,0.02555,0.5792,8600,3.7995,42.615,39.135,1.7265,,,7.375,,,11.38,3.05,2.86,9.563,,,11.95312,3.19,,9.6875,,,5.914,5.943,,,5.971,,,,,,,,,,-2.195,,-2.54,-1.3865,,484.021,836.19,344.49,1569.95,,1464.46
2000-06-19,0.1161,0.2632,0.02345,0.02552,0.5775,8613,3.7995,42.65,39.165,1.7315,,,6.5,,,11.53,3.05,,9.625,,,11.95312,3.19,,9.6875,,,5.958,5.959,,,5.999,,,,,,,,,,-0.218,,-2.82,-0.2707,,490.688,813.29,340.66,1560.67,,1486
2000-06-20,0.11614,0.2632,0.02339,0.02555,0.5769,8610,3.7995,42.7,39.115,1.7334,21,,7.375,,,11.38,3.05,3.05,9.563,,,11.96875,3.19,,9.6875,,,5.956,5.88,,,6.02,,,,,,,,,,7.527,,-5.66,2.5438,,490.121,812.62,339.77,1560.4,,1475.95
2000-06-21,0.1158,0.2632,0.02336,0.02553,0.5769,8635,3.8,42.8,39.175,1.7335,21,,7.125,,,11.43,3.05,,9.563,,,11.96875,3.18,,9.75,,,5.979,5.866,,,6.113,,,,,,,,,,5.924,,-2.03,1.231,,494.492,835.19,338.12,1555.62,,1479.13
2000-06-22,0.11481,0.2632,0.02331,0.02549,0.5767,8710,3.7999,42.9,39.225,1.734,22,,7.25,,,11.63,3.05,3.09,9.563,,,11.98437,3.2,,9.75,,,6.016,5.864,,,6.104,,,,,,,,,,2.795,,-7.17,3.6143,,501.809,822.59,334.03,1545.9,,1452.18
2000-06-23,0.11527,0.2632,0.02331,0.02559,0.5772,8675,3.7995,42.9,39.075,1.7325,22,,7.75,,,11.73,3.05,,9.563,,,12,3.2,,9.75,,,5.961,5.836,,,6.185,,,,,,,,,,-3.543,,-1.74,-2.7528,,503.145,812.25,333.31,1542.97,,1441.48
2000-06-26,0.1154,0.2632,0.02331,0.02557,0.5769,8665,3.7995,42.915,39.115,1.7335,,,7.5,,,11.83,3.05,3.165,9.375,,,12.01562,3.2,,9.6875,,,5.987,5.852,,,6.102,,,,,,,,,,-1.555,,1.92,1.1524,,507.505,803.87,330.73,1532.24,,1455.31
2000-06-27,0.11514,0.2632,0.02323,0.02554,0.5769,8685,3.7995,43,39.14,1.7333,,,7,,,11.88,3.05,,9.188,,,12.03125,3.2,,9.5,,,5.968,5.858,,,6.085,,,,,,,,,,-1.425,,-1.94,-2.7703,,502.051,817.42,334.18,1529.37,,1450.55
2000-06-28,0.11514,0.2632,0.0232,0.02554,0.5762,8685,3.7999,43.1,39.135,1.7355,21,,7.125,,,11.83,3.05,,9.125,,,12.07812,3.2,,9.4375,,,5.987,5.88,,,6.1,,,,,,,,,,-0.362,,-1.64,-3.3451,,510.118,841.54,334.48,1531.01,,1454.82
2000-06-29,0.1145,0.2632,0.02315,0.02553,0.5766,8733,3.8,43.125,39.16,1.7343,21,,7,,,12.03,3.05,,8.938,,,12.1875,3.2,,9.4375,,,5.934,5.855,,,6.027,,,,,,,,,,2.382,,5.73,-2.6052,,512.597,830.25,323.35,1532.74,,1442.39
2000-06-30,0.11415,0.2632,0.02312,0.02553,0.5786,8760,3.7995,43.25,39.175,1.7284,20,,6.875,,,12.13,3.05,,9.188,,,12.21875,3.2,,9.4375,,,5.886,5.848,,,6.031,,,,,,,,,33.5,7.611,,0.46,-4.532,,515.11,833.37,325.69,1533.99,,1454.6
2000-07-03,0.11148,0.2632,0.02296,0.02542,0.5772,8970,3.7999,43.55,39.335,1.7325,22.5,,7.25,,,12.23,3.05,3.165,9.188,,,12.21875,3.2,,9.4375,,,5.864,5.834,,,5.989,,,,,,,,,,9.809,,1.27,0.7294,,503.856,793.93,319.26,1535.65,,1469.54
2000-07-04,0.11123,0.2632,0.02291,0.0254,0.5768,8990,3.8,43.55,39.365,1.7338,,,7.375,,,12.33,3.05,,9.438,,,12.32812,3.2,,9.6875,,,5.852,5.83,,,,,,,,,,,,,8.097,,-2.47,1.3258,,509.264,807.87,316.66,1538.88,,
2000-07-05,0.107,0.2632,0.02283,0.02526,0.5753,9345,3.7995,43.75,39.595,1.7382,26,,7.625,,,12.38,,,9.438,,,12.34375,3.2,,9.75,,,5.809,5.797,,,5.984,,,,,,,,,,7.174,,-3.11,-0.6695,,512.466,818.69,322.85,1539.92,,1446.23
2000-07-06,0.10787,0.2632,0.02275,0.02526,0.576,9270,3.7995,43.95,39.595,1.736,29,,7.375,,,12.43,,,9.5,,,12.42187,3.2,,9.625,,,5.841,5.756,,,6.048,,,,,,,,,,2.855,,-1.59,-1.0249,,513.431,815.68,318.42,1542.41,,1456.67
2000-07-07,0.10737,0.2632,0.0227,0.02516,0.5756,9313,3.7995,44.05,39.725,1.7373,29,,8,,,12.48,3.05,,9.438,,,12.52343,3.2,,9.5625,,,5.937,5.721,,,6.001,,,,,,,,,,1.505,,6.68,-1.7842,,508.108,820.47,322.87,1550.6,,1478.9
2000-07-10,0.10772,0.2632,0.02257,0.02504,0.5752,9283,3.7999,44.3,39.915,1.7385,,,8.125,,,12.58,3.05,,9.375,,,12.57031,3.2,,9.5,,,5.768,5.687,,,6.035,,,,,,,,,,1.561,,2.01,0.2677,,508.468,837.59,326.62,1557.57,,1475.62
2000-07-11,0.10695,0.2632,0.0223,0.025,0.5736,9350,3.7995,44.85,39.99,1.7435,31,,8.5,13,,12.63,3.05,,9.438,,,12.60156,3.2,,9.5,,,5.816,5.611,,,6.048,,,,,,,,,,1.672,,3.73,-0.7795,,512.617,845.51,325.72,1563.08,,1480.88
2000-07-12,0.10626,0.2632,0.02235,0.02498,0.5735,9410,3.7999,44.75,40.025,1.7438,31,,8.625,,,12.68,3.05,3.305,9.44,,,12.74166,3.2,,9.5,,,5.845,5.592,,,6.08,,,,,,,,,,0.597,,-5.27,-2.1939,,510.986,859.34,323.93,1554.57,,1492.92
2000-07-13,0.10621,0.2632,0.02235,0.02501,0.5738,9415,3.8,44.75,39.985,1.7428,31,,8.425,,,12.88,,,9.375,,,12.83593,3.2,,9.5,,,5.668,5.583,,,6.005,,,,,,,,,,1.307,,0.59,-7.1238,,505.921,860.77,320.45,1561.52,,1495.84
2000-07-14,0.10526,0.2632,0.02245,0.02498,0.5736,9500,3.7995,44.55,40.015,1.7433,31,,8.5,,,,,,9.44,,,12.86718,3.2,,9.4375,,,5.921,5.828,,,6.096,,,,,,,,,,0.016,,-6.81,-0.382,,504.114,856.24,315.58,1553.89,,1509.98
2000-07-17,0.10515,0.2632,0.02242,0.02481,0.5724,9510,3.7995,44.605,40.305,1.747,31,,8.25,,,13.03,3.05,,9.44,,,12.86718,3.2,,9.5,,,5.665,,,,6.148,,,,,,,,,,1.082,,,-0.1029,,506.802,846.33,,1546.6,,1510.49
2000-07-18,0.10816,0.2632,0.02242,0.02486,0.5727,9245,3.7995,44.6,40.225,1.7461,,,8.375,,,,3.05,,9.44,,,12.86718,3.19,,9.5,,,5.754,5.817,,,6.141,,,,,,,,,,-0.975,,0.36,0.3939,,507.045,838.03,313.39,1528.85,,1493.74
2000-07-19,0.11169,0.2632,0.02246,0.02489,0.5728,8953,3.7995,44.53,40.155,1.7458,,,8,,,,3.05,,9.5,,,12.91406,3.19,,9.5,,,5.819,5.772,,,6.154,,,,,,,,,,0.562,,-1.56,0.5095,,513.778,840.85,314.54,1516.99,,1481.96
2000-07-20,0.11257,0.2632,0.02241,0.02486,0.573,8883,3.7995,44.63,40.2,1.7452,,,7.875,,,13.08,3.05,,9.5,,,12.97656,3.19,,9.5,,,5.799,5.694,,,6.002,,,,,,,,,,0.153,,-8.27,-1.0173,,513.393,835.3,307.85,1489.47,,1495.57
2000-07-21,0.11204,0.2632,0.02251,0.02474,0.5723,8925,3.7995,44.43,40.425,1.7475,,,7.5,,,,3.05,,9.5,,,13.00781,3.19,,9.5,,,5.772,5.648,,,5.998,,,,,,,,,,-0.389,,-7.4,-1.544,,508.794,831.08,305.66,1479.46,,1480.19
2000-07-24,0.11267,0.2632,0.02241,0.02454,0.5733,8875,3.7995,44.625,40.725,1.7444,,,8.25,,,13.18,3.05,,9.5,,,13.02343,3.2,,9.4375,,,5.746,5.649,,,6.034,,,,,,,,,,-0.396,,-9.14,-0.6803,,506.94,822.89,293.13,1477.8,,1464.29
2000-07-25,0.11013,0.2632,0.0223,0.02439,0.5731,9080,3.7995,44.75,40.975,1.7451,,,8.875,,,13.28,3.05,3.33,9.563,,,13.02343,3.2,,9.5625,,,5.699,5.642,,,6.028,,,,,,,,,,-1.209,,-3.45,-0.2621,,499.677,819.88,295.59,1481.6,,1474.47
2000-07-26,0.10976,0.2632,0.02222,0.02427,0.5739,9110,3.8,45.05,41.175,1.7425,29,,9.375,,,13.23,3.05,,9.688,,,13.07031,3.19,,9.6875,,,5.727,5.666,,,6.027,,,,,,,,,,0.074,,-0.43,-0.065,,496.691,814.96,291.43,1478.33,,1452.42
2000-07-27,0.11169,0.2632,0.02222,0.02445,0.5768,8953,3.7995,44.9,40.875,1.7336,,,9.25,,,13.33,,,9.688,,,13.07031,3.24,,9.6875,,,,,,,6,,,,,,,,,,-0.405,,-1.77,-1.8942,,499.179,807.81,294.22,1448.9,,1449.62
2000-07-28,0.11235,0.2632,0.02222,0.02415,0.5764,8900,3.7995,44.95,41.415,1.7348,,,9.375,,,13.38,3.125,3.34,9.625,,,13.13281,3.24,,9.6875,,,5.745,5.94,,,6.034,,,,,,,,,,2.478,,-2.45,-4.675,,498.804,799.09,291.6,1437.08,100,1419.89
2000-07-31,0.11179,0.2632,0.02227,0.02418,0.5772,8945,3.7995,44.9,41.325,1.7326,,,9.625,,,,3.3,3.36,9.69,,,13.17968,3.35,,9.75,,,5.787,6.003,,,6.031,,,,,,,,,272.69,-1.027,,-1.4,-5.097,,492.193,798.83,284.67,1417.17,101.55,1430.83
2000-08-01,0.11191,0.2632,0.02225,0.02433,0.5779,8935,3.7995,44.95,41.07,1.7304,,,9.5,,,13.26,3.3,3.33,9.813,,,13.19531,3.36,,9.875,,,5.789,6.146,,,5.984,,,,,,,,,,-2.888,,-1.6,-3.2085,,489.677,804.59,295.49,1410.33,,1438.1
2000-08-02,0.11344,0.2632,0.02232,0.02448,0.5793,8815,3.8,44.8,40.845,1.7263,,,9.5,,,13.38,,,9.813,,,13.19531,3.34,,9.8125,,,5.79,6.248,,,5.976,,,,,,,,,,-0.575,,3.04,-1.9404,,490.437,802.53,301.22,1412.77,103.38,1438.7
2000-08-03,0.11621,0.2632,0.02237,0.02458,0.5799,8605,3.7999,44.7,40.675,1.7245,,,9.25,,,13.38,3.3,,9.938,,,13.19531,3.34,,9.9375,,,5.832,6.225,,,5.952,,,,,,,,,,-2.154,,10.41,2.1143,,491.992,809.87,307.97,1436.06,,1452.56
2000-08-04,0.11594,0.2632,0.02237,0.0246,0.5811,8625,3.8,44.8,40.65,1.721,,,10,,,13.45,,,10.063,,,13.19531,3.34,,9.875,,,5.782,6.139,,,5.901,,,,,,,,,,1.416,,5.97,-0.2212,,494.16,814.99,311.42,1451.18,105.2,1462.93
2000-08-07,0.11574,0.2632,0.02232,0.02424,0.579,8640,3.7995,44.8,41.235,1.727,,,9.375,,,13.38,,2.985,9.875,,,13.22656,3.35,,9.9375,,,5.828,6.121,,,5.956,,,,,,,,,,1.351,,8.52,-0.312,,490.544,814.26,306.72,1450.1,106.92,1479.32
2000-08-08,0.11566,0.2632,0.02237,0.02435,0.5795,8646,3.7995,44.7,41.095,1.7255,,,9.5,,,13.33,,,9.875,,,13.32031,3.35,,9.875,,,5.878,6.146,,,5.92,,,,,,,,,,-2.413,,3.82,-0.8973,,485.08,825.52,318.15,1438.74,,1482.8
2000-08-09,0.11675,0.2632,0.02237,0.02445,0.5816,8565,3.7995,44.71,40.945,1.7195,,,9.375,,,13.23,,,9.875,,,13.32031,3.36,,9.875,,,5.857,6.117,,,5.916,,,,,,,,,,-1.589,,10.77,0.0213,,483.35,819.11,315.02,1458.53,108.64,1472.87
2000-08-10,0.11816,0.2631,0.02227,0.02449,0.583,8463,3.8005,44.9,40.825,1.7153,,,9.25,,,13.13,,3,9.75,,,13.30468,3.36,,9.8125,,,5.851,6.101,,,5.763,,,,,,,,,,-0.656,,3.89,0.1467,,488.619,808.62,309.42,1469.24,,1460.25
2000-08-11,0.12012,0.2632,0.02227,0.02459,0.5838,8325,3.7995,44.9,40.675,1.7129,,,9.25,,,13.13,3.3,,9.75,,,13.30468,3.35,,9.8125,,,,6.123,,,5.79,,,,,,,,,,2.173,,2.67,2.001,,505.791,802.53,316.6,1474.86,110.36,1471.84
2000-08-14,0.12172,0.2632,0.02228,0.02455,0.5829,8215,3.7995,44.875,40.725,1.7155,26.5,,9,,,13.33,,,9.813,,,13.27343,3.35,,9.875,,,5.852,,,,5.771,,,,,,,,,,0.305,,,-0.2773,,504.067,800.23,,1463.85,112.08,1491.56
2000-08-15,0.12029,0.2632,0.02223,0.02446,0.5818,8313,3.7995,44.93,40.845,1.719,24.5,,9,,,13.35,3.3,,9.815,,,13.30468,3.36,,9.9375,,,5.928,6.128,,,5.802,,,,,,,,,,-0.963,,10.45,0.8671,,501.579,806.74,321.44,1473.28,,1484.43
2000-08-16,0.12012,0.2632,0.02225,0.02449,0.5825,8325,3.7995,44.95,40.8,1.7168,24,,8.375,,,13.4,3.3,3.125,9.875,,,13.30468,3.36,,9.9375,,,,6.123,,,5.838,,,,,,,,,,-2.886,,-1.25,-0.1731,,496.4,810.47,327.46,1473.07,113.8,1479.85
2000-08-17,0.12012,0.2632,0.02222,0.0245,0.5829,8325,3.8,44.925,40.81,1.7155,,,8,,,,,3.005,9.813,,,,3.36,,9.9375,,,,6.136,,,5.81,,,,,,,,,,,,1.14,-5.5521,,,821.53,322.5,1499.74,,1496.07
2000-08-18,0.11983,0.2632,0.0222,0.02436,0.582,8345,3.8,45,41.025,1.7182,,,8,,,,3.3,,9.875,,,13.30468,3.36,,9.875,,,,6.146,,,5.773,,,,,,,,,,0.312,,-7.48,3.9045,,494.188,819.59,319.22,1506.57,115.52,1491.72
2000-08-21,0.1215,0.2632,0.02226,0.02443,0.5826,8230,3.8,44.92,40.905,1.7165,23,,7.75,,,13.45,3.3,3.07,9.875,,,13.30468,3.36,,9.875,,,5.937,6.192,,,5.781,,,,,,,,,,-0.369,,0.11,0.0399,,497.394,809.4,312.66,1492.75,117.24,1499.48
2000-08-22,0.12307,0.2632,0.02227,0.02453,0.5826,8125,3.8,44.9,40.77,1.7163,23,,7.5,,,13.58,3.3,3.07,9.875,,,13.33593,3.36,,9.875,,,,6.201,,,5.775,,,,,,,,,,-1.375,,-1.5,-0.307,,500.099,807.89,316.48,1496.98,,1498.13
2000-08-23,0.11911,0.2632,0.02221,0.02452,0.5818,8395,3.8,44.925,40.775,1.7188,,,7.5,,,13.6,,2.925,9.875,,,13.33593,3.36,,9.875,,,,6.206,,,5.727,,,,,,,,,,-0.037,,1.22,0.7772,,503.396,809.05,308.37,1491.31,118.96,1505.97
2000-08-24,0.11855,0.2632,0.0222,0.02443,0.5813,8435,3.7999,44.985,40.925,1.7203,,,8.075,,,13.5,3.3,,9.875,,,13,3.36,,9.875,,,,6.192,,,5.719,,,,,,,,,,-0.7,,-5.3,2.9937,,482.653,802.84,307.32,1491.25,,1508.31
2000-08-25,0.11997,0.2632,0.02227,0.02447,0.5813,8335,3.7995,44.905,40.825,1.7205,,,8.125,,,13.55,3.3,,9.875,,,13.36718,3.35,,9.875,,,5.933,6.185,,,5.729,,,,,,,,,,0.258,,-0.89,-0.2098,,486.907,799.26,306.84,1493.48,118.84,1506.45
2000-08-28,0.12128,0.2632,0.02222,0.02452,0.582,8245,3.7995,45,40.78,1.7181,,,7.75,,,13.45,3.3,,9.875,,,13.41406,3.35,,9.875,,,5.802,6.192,,,5.777,,,,,,,,,,-0.72,,-1.07,2.8681,,481.667,796.39,305.72,1505.2,117,1514.09
2000-08-29,0.11883,0.2632,0.0222,0.0244,0.5812,8415,3.7995,45.05,40.965,1.7207,,,8,,,13.5,,,9.875,,,13.41406,3.35,,9.9375,,,,6.193,,,5.808,,,,,,,,,,-9.474,,-3.59,0.7784,,470.838,798.49,309.24,1514.25,,1509.84
2000-08-30,0.1194,0.2632,0.02217,0.02443,0.5807,8375,3.8,45.1,40.95,1.7221,22,,7.875,10,,13.45,3.3,,9.875,,,13.41406,3.35,,9.9375,,,,6.205,,,5.8,,,,,,,,,,-3.923,,-2.87,0.9788,,469.061,795.84,309.67,1525.19,115.15,1502.59
2000-08-31,0.12012,0.2632,0.02215,0.02447,0.5811,8325,3.7995,45.128,40.905,1.721,22,,7.75,10,,13.5,,,9.875,,,13.41406,,,9.9375,,,,6.217,,,5.725,,,,,,,,,354.75,-1.566,,-7.51,0.1912,,466.38,,307.83,1537.52,,1517.68
2000-09-01,0.12084,0.2632,0.02214,,0.5811,8275,3.7995,45.175,40.905,1.7209,,,7.5,,,13.45,,,9.875,,,13.42968,3.35,,9.9375,,,,6.216,,,5.679,,,,,,,,,,1.154,,-0.14,0.2025,,470.415,767.02,310.73,1529.65,113.37,1520.77
2000-09-04,0.1207,0.2632,0.02205,0.0243,0.5806,8285,3.8,45.3,41.125,1.7225,,,7.825,,,13.5,3.3,,9.875,,,13.42968,3.35,,10,,,,6.232,,,5.683,,,,,,,,,,2.001,,-0.36,-1.2056,,475.356,743.52,309.01,1532.64,,
