Date,USDSGD.Curncy,EURUSD.Curncy,USDJPY.Curncy,EURJPY.Curncy,EURGBP.Curncy,BCOM.Index,STI.Index,USGG10YR.Index,MASB2Y.Index,MASB5Y.Index,MASB10Y.Index,SDBS10.Curncy,SGD3M.Curncy,SDO3M.Curncy,CTTWBRSG.Index,CTTWBSGD.Index,USDSGDV3M.Curncy,USDSGDV6M.Curncy,USDSGDV1Y.Curncy,EURUSDV3M.Curncy,EURUSDV6M.Curncy,EURUSDV1Y.Curncy,USDJPYV3M.Curncy,USDJPYV6M.Curncy,USDJPYV1Y.Curncy,SDSOAA.Curncy,SDSOAC.Curncy,SIBF1M.Index,SIBF3M.Index,EUR003M.Index,USOSFRA.Curncy,USOSFRC.Curncy,US0001M.Index,US0003M.Index,SIBCSORA.Index,FEDL01.Index,SOFRRATE.Index,US00O.N.Index,EUBS1.Curncy,JYBS1.Curncy,XAUUSD.Curncy,GDBR10.Index,SDSOA5.Curncy,SDSW5.Curncy,SDSOA10.Curncy,SDSW10.Curncy,VIX.Index,VIX3M.Index,V2X.Index,MOVE.Index,DXY.Curncy,DBS.SP.Equity,OCBC.SP.Equity,UOB.SP.Equity,EUXOQQ1.BGN.Curncy,JYBSS12M.Curncy
2024-01-26,1.3411,1.0853,148.15,160.79,0.8544,98.7813,3159.53,4.1373,3.257,2.875,2.9544,,-51.75,-53.78,111.3837,114.8678,4.2325,4.37,4.6,6.415,6.51,6.8625,9.05,9.3525,9.475,3.56,3.55,4.02429,4.05626,3.887,5.3286,5.30835,5.45095,5.57904,3.5205,5.33,5.32,,,,2018.52,2.299,2.825,,2.87,,13.26,15.03,13.6074,100.23,103.433,29.182,12.98,28.5,-10.75,-44.5
2024-01-29,1.3402,1.0833,147.5,159.8,0.85239,97.9105,3140.31,4.074,3.048,2.868,2.9648,,-52.74,-53.97,111.3662,114.8421,4.2175,4.3175,4.5825,6.585,6.6125,6.96,9.0975,9.31,9.47,3.55,3.54,4.02429,4.05626,3.912,5.32655,5.3078,5.44708,5.57427,3.514,5.33,5.31,,,,2033.23,2.235,2.835,,2.875,,13.6,15.22,14.0569,106.34,103.609,28.991,12.88,28.31,-10.75,-44.625
2024-01-30,1.3393,1.0845,147.61,160.09,0.85403,98.858,3150.04,4.0319,3.026,2.846,2.9281,,-53.5,-54.51,111.4628,114.9392,4.1675,4.3175,4.6,6.5525,6.63,6.965,9.3825,9.3175,9.4475,3.5525,3.5325,4.02429,4.05626,3.897,5.326,5.3098,5.44282,5.56804,3.4763,5.33,5.31,,,,2037.01,2.268,2.795,,2.825,,13.31,15.14,14.1062,104.26,103.397,28.927,12.82,28.26,-11,-44.375
2024-01-31,1.3408,1.0818,146.92,158.95,0.8526,98.5602,3153.01,3.9124,3.014,2.83,2.9068,,-53.3,-54.56,111.4915,114.9663,4.1175,4.3175,4.6,6.6175,6.6875,7.0125,9.63,9.5525,9.54,3.545,3.52,4.02429,4.05626,3.905,5.324,5.312,5.44443,5.57694,3.4844,5.33,5.32,,,,2039.52,2.166,2.79,,2.81,,14.35,15.96,14.8188,107.28,103.274,28.982,12.89,28.37,-12.75,-47.375
2024-02-01,1.3366,1.0872,146.43,159.21,0.85313,97.5928,3143.06,3.8802,3.015,2.825,2.8914,,-53.86,-55.19,111.4919,114.964,4.15,4.3,4.585,6.6175,6.6675,6.95,9.705,9.6025,9.515,3.54,3.5175,4.02429,4.05626,3.884,5.32025,5.29355,5.438,5.53419,3.433,5.33,5.32,,,,2054.99,2.149,2.745,,2.778,,13.88,15.5,14.8059,113.92,103.048,28.936,12.84,28.34,-12.75,-46.5
2024-02-02,1.3429,1.0788,148.38,160.07,0.85405,96.6698,3179.77,4.0199,3.011,2.792,2.8689,,-54.1,-54.72,111.5598,115.0313,4.1675,4.3175,4.5675,6.6575,6.72,7.04,9.6,9.605,9.5,3.545,3.52,4.02429,4.05626,3.9,5.32115,5.3171,5.43659,5.55207,3.4949,5.33,5.32,,,,2039.76,2.241,2.72,,2.75,,13.85,15.61,14.0448,106.72,103.922,29.291,13,28.62,-12.375,-46.875
2024-02-05,1.3471,1.0743,148.68,159.73,0.85693,96.4708,3134.29,4.1579,3.096,2.892,2.9795,,-53.78,-54.81,111.4238,114.8829,4.15,4.25,4.55,6.83,6.825,7.125,9.6525,9.5925,9.5525,3.58,3.545,4.02429,4.05626,3.922,5.3233,5.32575,5.43697,5.57774,3.5972,5.33,5.31,,,,2025.11,2.316,2.87,,2.8825,,13.67,15.33,14.1586,108.68,104.452,28.955,12.81,28.39,-11.375,-45
2024-02-06,1.3442,1.0755,147.94,159.11,0.85367,96.6324,3125.68,4.1,3.12,2.908,2.9961,,-52.7,-53.5,111.45,114.9071,4.08,4.2425,4.5,6.67,6.73,7.0475,9.58,9.5525,9.5175,3.5751,3.565,4.02429,4.05626,3.932,5.319,5.31525,5.43757,5.58419,3.6389,5.33,5.31,,,,2036.14,2.292,2.8925,,2.92,,13.06,14.99,13.6148,110.6,104.213,28.773,12.78,28.17,-11.125,-45
2024-02-07,1.3433,1.0772,148.18,159.62,0.85312,96.6545,3156.15,4.1211,3.099,2.877,2.9675,,-53.4,-54.34,111.5468,115.0039,4.035,4.2175,4.5,6.4625,6.59,6.95,9.575,9.5575,9.53,3.57,3.535,4.02429,4.05626,3.895,5.32,5.3144,5.43559,5.57587,3.584,5.33,5.31,,,,2035.36,2.316,2.8425,,2.865,,12.83,14.85,13.6403,107.86,104.057,29.5,12.97,28.27,-12,-45.625
2024-02-08,1.3472,1.0778,149.32,160.94,0.85416,96.9936,3142.91,4.154,3.104,2.882,2.9686,,-53.71,,111.4105,114.8604,3.98,4.1675,4.5025,6.315,6.4625,6.86,9.465,9.475,9.52,3.55,3.52,4.02429,4.05626,3.898,5.3215,5.3095,5.43248,5.56296,3.3865,5.33,5.31,,,,2034.52,2.354,2.83,,2.858,,12.79,14.93,13.7628,108.6,104.165,29.509,12.98,28.22,-11.5,-45.625
2024-02-09,1.3458,1.0784,149.29,161,0.85399,96.9496,3138.3,4.1754,3.115,2.885,2.9875,,-54.25,-55.38,111.4428,114.8904,3.9475,4.11,4.4675,6.1325,6.3275,6.79,9.1825,9.2675,9.41,3.558,3.523,4.02429,4.05626,3.891,5.3206,5.31048,5.4352,5.57066,3.4874,5.33,5.31,,,,2024.26,2.382,2.855,,2.8835,,12.93,15.08,13.9901,106.21,104.111,29.582,12.95,28.14,-12,-45
2024-02-12,1.3447,1.0772,149.35,160.88,0.85302,96.7209,,4.1793,,,,,-54.26,,111.5036,114.9433,3.9675,4.1175,4.45,6.12,6.25,6.8,9.175,9.26,9.425,3.558,3.5225,,,3.912,5.31955,5.31155,5.43488,5.56814,,5.33,5.31,,,,2020.05,2.362,2.855,,2.8835,,13.93,15.67,14.3637,109.78,104.17,,,,-12,-45
2024-02-13,1.3511,1.0709,150.8,161.48,0.85039,96.2778,3141.87,4.3143,3.138,2.923,3.0217,,-54.35,-55.06,111.4934,114.9294,3.935,4.1175,4.45,6.08,6.2975,6.8425,9.2625,9.3825,9.5525,3.54,3.515,4.02429,4.05626,3.901,5.321,5.32858,5.43212,5.5686,3.3581,5.33,5.31,,,,1993.15,2.393,2.915,,2.933,,15.85,16.82,15.0271,113.22,104.96,29.536,12.95,28.22,-12.125,-45.75
2024-02-14,1.3484,1.0727,150.58,161.53,0.85378,95.4028,3139.07,4.2554,3.231,3.056,3.114,,-53.6,-54.97,111.4978,114.9307,3.95,4.15,4.4825,5.9775,6.255,6.8125,9.1225,9.3525,9.55,3.55,3.5325,4.02429,4.05626,3.922,5.3215,5.32246,5.43583,5.58729,3.5172,5.33,5.3,,,,1992.33,2.337,3.0499,,3.05,,14.38,15.93,14.4442,111.97,104.723,29.609,12.95,28.32,-12,-45.875
2024-02-15,1.3457,1.0772,149.93,161.52,0.85498,95.6234,3176.69,4.23,3.191,2.988,3.0478,,-53.25,-54.72,111.5281,114.9585,3.9,4.1,4.45,5.8825,6.1525,6.6975,9.0875,9.2875,9.4725,3.5325,3.52,4.02429,4.05626,3.915,5.3177,5.3164,5.43427,5.5807,3.6948,5.33,5.31,,,,2004.4,2.359,2.97,,2.965,,14.01,15.76,14.3226,112.09,104.296,30.3,13.12,28.76,-11.875,-45.5
2024-02-16,1.3471,1.0777,150.21,161.82,0.85525,96.2531,3221.94,4.2792,3.206,3.015,3.0729,,-53.16,-53.53,111.6025,115.0319,3.85,4.0825,4.4325,5.905,6.1325,6.695,8.715,9.0075,9.3325,3.5651,3.55,4.02429,4.05626,3.933,5.3178,5.3225,5.43033,5.57563,3.7765,5.33,5.3,,,,2013.59,2.402,2.995,,3,,14.24,15.86,13.7871,109.2,104.275,30.791,13.26,29.19,-11.75,-45.375
2024-02-19,1.346,1.0779,150.13,161.84,0.85575,,3225.91,4.2792,3.219,3.02,3.0848,,-52.5,-52.63,111.629,115.0493,3.83,4.0175,4.4175,5.925,6.0725,6.6625,8.7075,8.9575,9.2875,3.5801,3.56,4.02429,4.05626,3.932,,,5.43033,5.57563,3.8169,,,,,,2017.21,2.411,3.0035,,3.0035,,14.71,,14.0778,,104.291,31.027,13.33,29.42,-12.398,-45
2024-02-20,1.3436,1.0808,150.01,162.12,0.85621,95.8341,3244.06,4.2753,3.206,3.008,3.0775,,-53.06,-53.28,111.7047,115.1241,3.7325,4.015,4.415,5.8225,6.0125,6.5775,8.33,8.7225,9.1,3.58,3.5625,4.02429,4.05626,3.943,5.3186,5.3248,5.43476,5.58735,3.7518,5.33,5.3,,,,2024.41,2.373,2.9949,,2.9999,,15.42,16.41,14.2001,111.02,104.079,31.064,13.45,29.51,-12,-43.625
2024-02-21,1.344,1.0819,150.3,162.62,0.85611,96.5535,3217.11,4.3187,3.222,3.018,3.0895,,-52.95,-52.88,111.6957,115.1115,3.75,4.015,4.4325,5.7075,5.93,6.5175,8.235,8.5925,8.9675,3.575,3.565,4.02429,4.05626,3.946,5.3178,5.3275,5.43551,5.58354,3.5929,5.33,5.3,,,,2025.99,2.45,3.0124,,3.0189,,15.34,16.23,14.5517,114.27,104.006,30.864,13.38,29.24,-11.625,-43.5
2024-02-22,1.343,1.0823,150.53,162.92,0.85485,96.4155,3222.94,4.3207,3.241,3.042,3.1147,,-54.51,-55.11,111.7526,115.1669,3.73,3.98,4.42,5.67,5.87,6.445,8.15,8.515,8.9025,3.595,3.585,4.02429,4.05626,3.945,5.3192,5.33125,5.43541,5.58544,3.7262,5.33,5.3,,,,2024.39,2.44,3.035,,3.035,,14.54,15.77,13.8143,115.59,103.957,30.864,13.45,28.5,-11.625,-43.125
2024-02-23,1.3431,1.0821,150.51,162.86,0.85391,95.4053,3184.91,4.248,3.28,3.076,3.1606,,-54.8,-54.5,111.7279,115.1381,3.7325,4,4.415,5.6075,5.81,6.3575,8.015,8.415,8.815,3.615,3.6,4.02429,4.05626,3.933,5.3207,5.338,5.43861,5.59218,3.8327,5.33,5.31,,,,2035.4,2.363,3.07,,3.065,,13.75,15.25,13.6956,108.31,103.936,30.755,13.37,28.25,-11.625,-43.125
2024-02-26,1.3444,1.0851,150.7,163.53,0.85541,95.796,3171.12,4.2795,3.251,3.028,3.0735,,-53.85,-54.06,111.7141,115.1214,3.7,3.93,4.38,5.6325,5.785,6.355,7.7225,8.0775,8.5225,3.61,3.595,4.02429,4.05626,3.952,5.3237,5.34375,5.443,5.59942,3.7501,5.33,5.31,,,,2031.24,2.44,2.9751,,2.965,,13.74,15.22,13.4373,110.77,103.827,30.455,13.33,28.18,-11.375,-42.75
2024-02-27,1.3441,1.0844,150.51,163.22,0.85486,96.6585,3157.32,4.3032,3.276,3.025,3.1012,,-54.61,-54,111.7253,115.1322,3.5675,3.87,4.3,5.7,5.87,6.405,7.735,8.065,8.42,3.635,3.6175,4.02429,4.05626,3.952,5.32505,5.3411,5.44074,5.60477,3.7121,5.33,5.31,,,,2030.48,2.464,3.0045,,2.9965,,13.43,14.89,13.3586,110.8,103.829,30.455,13.31,28.2,-10.875,-43
2024-02-28,1.3462,1.0838,150.69,163.33,0.856,96.6555,3138.93,4.2639,3.282,3.043,3.1168,,-55.54,-56.13,111.6903,115.0952,3.65,3.9325,4.35,5.7925,5.95,6.4225,7.81,8.165,8.53,3.6285,3.62,4.02429,4.05626,3.942,5.32405,5.33571,5.44007,5.60286,3.7844,5.33,5.31,,,,2034.55,2.459,3.0035,,2.9965,,13.84,15.22,13.8643,108.71,103.975,30.409,13.01,28.13,-10.25,-42.625
2024-02-29,1.3456,1.0805,149.98,162.06,0.85589,96.6989,3141.85,4.2502,3.265,3.035,3.0974,,-54.55,-55.45,111.6227,115.0247,3.6,3.9,4.3825,5.8375,5.9525,6.435,8.1675,8.3625,8.59,3.625,3.61,4.02429,4.05626,3.937,5.3237,5.33065,5.43692,5.59513,3.7464,5.33,5.32,,,,2044.3,2.411,3,,2.985,,13.4,14.93,13.7832,109.1,104.156,30.3,12.98,27.95,-9.875,-41.25
2024-03-01,1.3439,1.0837,150.12,162.68,0.8565,97.2157,3135.76,4.1798,3.276,3.05,3.1106,,-55.68,-55.84,111.5833,114.9833,3.55,3.87,4.3325,5.75,5.965,6.4525,7.915,8.28,8.6025,3.625,3.606,4.02429,4.05626,3.938,5.3201,5.32075,5.4371,5.59273,3.7769,5.33,5.31,,,,2082.92,2.414,3.0025,,2.9875,,13.11,14.93,13.7842,106.48,103.861,30.5,12.99,28.19,-10.625,-41.062
2024-03-04,1.3434,1.0856,150.53,163.42,0.85533,97.6548,3122.21,4.2131,3.251,3.011,3.0718,,-55.75,-55.81,111.7189,115.1204,3.5,3.85,4.315,5.7075,5.91,6.3975,7.8325,8.21,8.53,3.61,3.59,4.02429,4.05626,3.932,5.3235,5.329,5.43574,5.58537,3.6105,5.33,5.31,,,,2114.48,2.392,2.9724,,2.9555,,13.49,15.23,13.7474,109.57,103.832,30.382,13,28.15,-10.75,-41.375
2024-03-05,1.3428,1.0857,150.05,162.91,0.85451,97.2962,3107.1,4.1525,3.253,3.006,3.062,,-55.75,-56.22,111.6983,115.0984,3.48,3.8,4.27,5.7175,5.89,6.3725,7.925,8.275,8.57,3.592,3.5725,4.02429,4.05626,3.926,5.32175,5.3254,5.43536,5.588,3.6054,5.33,5.31,,,,2128.04,2.323,2.9452,,2.9326,,14.46,15.91,14.6918,110.33,103.798,30.364,13,28.15,-11,-41.125
2024-03-06,1.3388,1.0899,149.38,162.81,0.85609,97.866,3136.14,4.102,3.245,2.994,3.0355,,-56.31,-56.69,111.809,115.2116,3.435,3.7675,4.265,5.8125,5.9125,6.39,8.2,8.4325,8.6775,3.585,3.565,4.02429,4.05626,3.942,5.318,5.3247,5.43431,5.58615,3.5966,5.33,5.31,,,,2148.18,2.322,2.93,,2.9125,,14.5,15.97,14.1614,105.33,103.369,30.536,13.19,28.25,-11.125,-41.25
2024-03-07,1.3332,1.0948,148.05,162.08,0.85476,98.2922,3133.78,4.0827,3.246,2.984,3.0186,,-55.13,-56.62,111.9402,115.3461,3.58,3.85,4.315,5.81,5.9125,6.4125,8.6525,8.68,8.8325,3.605,3.585,4.02429,4.05626,3.929,5.3175,5.3152,5.43219,5.58283,3.626,5.33,5.31,,,,2159.98,2.306,2.8975,,2.87,,14.44,15.91,13.9026,105.45,102.823,30.709,13.08,28.3,-10.625,-41.25
2024-03-08,1.3311,1.0939,147.06,160.86,0.85084,98.004,3147.09,4.0749,3.228,2.958,2.9885,,-55.5,-55.81,111.9475,115.3531,3.6,3.9,4.3325,5.645,5.825,6.34,8.58,8.6775,8.79,3.6,3.5775,4.02429,4.05626,3.94,5.32335,5.32265,5.43318,5.58245,3.6514,5.33,5.31,,,,2178.95,2.267,2.8599,,2.8425,,14.74,16.3,13.7211,100.88,102.712,30.682,13.18,28.3,-10.75,-41
2024-03-11,1.3304,1.0926,146.95,160.55,0.85262,98.2987,3138.42,4.0982,3.223,2.938,2.9679,,-55.73,-55.85,111.9947,115.4001,3.635,3.9,4.315,5.67,5.8375,6.325,8.61,8.6775,8.74,3.58,3.56,4.02429,4.05626,3.928,5.32725,5.3275,5.43517,5.57659,3.4967,5.33,5.31,,,,2182.75,2.303,2.8499,,2.8359,,15.22,16.46,14.7303,106.63,102.869,30.545,13.16,28.27,-10.75,-40.25
2024-03-12,1.3323,1.0927,147.68,161.35,0.85414,98.184,3141.47,4.1507,3.253,2.97,2.9977,,-56.13,-56.25,111.9511,115.3555,3.53,3.8675,4.3,5.395,5.64,6.1525,8.3875,8.495,8.6325,3.585,3.5675,4.025,4.05626,3.929,5.32737,5.33515,5.43992,5.58677,3.4354,5.33,5.31,,,,2158.34,2.33,2.8725,,2.86,,13.84,15.66,13.6807,101.36,102.957,30.455,13.09,28.28,-10.625,-40.75
2024-03-13,1.3323,1.0948,147.76,161.77,0.85546,98.9916,3160.72,4.1899,3.273,2.987,3.0216,,-57.96,-57.91,111.9491,115.3537,3.55,3.8325,4.2475,5.325,5.525,6.075,8.2875,8.355,8.5525,3.5825,3.565,4.025,4.05644,3.94,5.327,5.333,5.43981,5.59088,3.3928,5.33,5.31,,,,2174.41,2.366,2.9075,,2.895,,13.75,15.6,13.1363,97.03,102.789,30.845,13.23,28.6,-10.5,-41
2024-03-14,1.336,1.0883,148.33,161.42,0.85338,99.0783,3186.4,4.2903,3.303,3.009,3.0504,,-56.87,-57.13,112.0017,115.4082,3.53,3.78,4.25,5.5025,5.6625,6.205,8.5575,8.35,8.57,3.585,3.565,4.025,4.05644,3.928,5.32705,5.33365,5.44115,5.59115,3.4937,5.33,5.31,,,,2162.19,2.426,2.9425,,2.9375,,14.4,16.12,13.3153,98.67,103.36,31.473,13.34,28.95,-10.25,-40.75
2024-03-15,1.3376,1.0889,149.04,162.31,0.85498,99.1895,3172.96,4.3063,3.343,3.051,3.0975,,-56.96,-56.87,111.9292,115.3339,3.53,3.78,4.27,5.4275,5.64,6.165,8.28,8.2375,8.44,3.595,3.575,4.025,4.05644,3.928,5.3285,5.33375,5.4408,5.59129,3.5678,5.33,5.31,,,,2155.9,2.442,2.985,,2.98,,14.41,16.41,13.3135,97.82,103.432,31.518,13.32,28.92,-10.125,-40.688
2024-03-18,1.3392,1.0872,149.15,162.17,0.85415,99.6785,3171.93,4.3242,3.348,3.056,3.1045,,-55.72,-56.41,111.9966,115.4045,3.585,3.82,4.25,5.375,5.585,6.1175,8.0475,8.115,8.395,3.6,3.58,4.025,4.05644,3.928,5.32915,5.33405,5.44323,5.59412,3.7955,5.33,5.31,,,,2160.36,2.459,3.0035,,2.995,,14.33,16.22,13.4411,102.87,103.579,31.727,13.36,28.94,-10,-40.938
2024-03-19,1.342,1.0866,150.86,163.92,0.85411,99.5907,3173.55,4.2925,3.349,3.059,3.113,,-55.05,-55.94,111.983,115.3908,3.5025,3.7675,4.2675,5.4375,5.65,6.1775,7.7,7.915,8.355,3.6,3.6,4.025,4.05644,3.935,5.3302,5.3312,5.44312,5.59461,3.8841,5.33,5.31,,,,2157.59,2.45,2.9985,,2.9925,,13.82,15.77,13.1173,99.99,103.818,31.8,13.37,29,-10,-39.375
2024-03-20,1.3397,1.0922,151.26,165.21,0.85422,99.2492,3177.48,4.2728,3.322,3.039,3.0911,,-55.63,-56.22,111.9456,115.3526,3.5175,3.8175,4.265,5.295,5.55,6.095,8.0375,8.2125,8.6175,3.6185,3.61,4.025,4.05644,3.922,5.32945,5.31555,5.4433,5.59013,3.8542,5.33,5.31,,,,2186.39,2.432,2.9835,,2.98,,13.04,15.28,12.9557,92.72,103.389,31.764,13.42,28.91,-9.625,-39
2024-03-21,1.3439,1.086,151.62,164.66,0.85798,99.4434,3220.37,4.2669,3.294,3.005,3.074,,-54.36,,111.9561,115.3637,3.5475,3.8,4.27,5.3775,5.5775,6.1475,8.2125,8.3725,8.705,3.6275,3.6085,4.025,4.05644,3.926,5.3298,5.31605,5.44389,5.58157,3.9588,5.33,5.31,,,,2181.33,2.405,2.93,,2.935,,12.92,15.18,12.1808,90.82,104.007,32.418,13.64,29.22,-9,-36.25
2024-03-22,1.3486,1.0808,151.41,163.67,0.85774,98.704,3217.97,4.1981,3.3,3.012,3.0788,,-53.99,-53.88,111.8275,115.2316,3.88,4.1,4.5025,5.6175,5.86,6.335,8.555,8.7625,9,3.629,3.62,4.025,4.05644,3.903,5.33105,5.3068,5.44319,5.57409,4.2656,5.33,5.31,,,,2165.44,2.323,2.9695,,2.965,,13.06,15.3,12.4209,91.04,104.43,32.573,13.6,29.07,-9.875,-35
2024-03-25,1.346,1.0837,151.42,164.09,0.85761,99.2827,3198.1,4.2454,3.319,3.008,3.0664,,-53.75,-55,111.9369,115.3457,3.7,3.9175,4.3325,5.31,5.5625,6.1025,8.18,8.4675,8.75,3.655,3.6251,4.025,4.05644,3.886,5.33193,5.3123,5.44665,5.56916,4.0357,5.33,5.31,,,,2171.83,2.372,2.9715,,2.964,,13.19,15.38,12.4948,92.24,104.224,32.273,13.58,28.72,-9.875,-36
2024-03-26,1.3457,1.0831,151.56,164.16,0.85772,98.6781,3233.33,4.2316,3.355,3.056,3.1028,,-54.26,-55.09,111.9667,115.3754,3.58,3.83,4.29,5.3425,5.635,6.165,7.995,8.355,8.72,3.655,3.6351,4.025,4.05644,3.902,5.3283,5.3058,5.44464,5.57103,3.953,5.33,5.32,,,,2178.8,2.35,3,,2.9975,,13.24,15.29,12.4541,90.63,104.298,32.8,13.7,29.25,-9.625,-36.75
2024-03-27,1.3476,1.0828,151.33,163.75,0.85659,98.3107,3251.71,4.1903,3.356,3.052,3.1063,,-54.76,-55.75,111.8663,115.271,3.67,3.9,4.2825,5.315,5.5725,6.16,8.1575,8.445,8.765,3.635,3.625,4.025,4.05644,3.908,5.328,5.2999,5.44182,5.56352,3.8954,5.33,5.33,,,,2194.79,2.292,3.015,,3.0085,,12.78,15.01,12.8635,86.28,104.348,33.3,13.74,29.68,-9.375,-36
2024-03-28,1.3503,1.0789,151.38,163.27,0.85464,99.4894,3224.01,4.2003,3.358,3.046,3.1063,,-55.43,-54.94,111.6993,115.0979,3.68,3.8975,4.32,5.345,5.635,6.2075,8.105,8.4325,8.745,3.635,3.635,4.025,4.05644,3.892,5.323,5.30365,5.44322,5.55984,3.6851,5.33,5.34,,,,2229.87,2.298,3.015,,3.005,,13.01,15.19,13.3781,86.38,104.546,32.755,13.49,29.31,-9.25,-36.25
2024-03-29,1.3493,1.079,151.35,163.3,0.85486,,3224.01,4.2003,,,,,-55.22,,111.8009,115.2015,3.6675,3.9,4.32,5.3725,5.645,6.2025,8.125,8.405,8.7225,3.63,3.62,,,,,5.30365,,,,5.33,,,,,,2.298,3.0155,,3.0055,,,,,,104.487,,,,-9.25,-36.375
2024-04-01,1.3523,1.0743,151.65,162.92,0.85593,99.9046,3234.89,4.3092,3.354,3.039,3.1047,,-55.61,-55.19,111.7903,115.1875,3.6675,3.8975,4.3325,5.57,5.7625,6.3075,8.16,8.4775,8.8225,3.6185,3.6035,4.025,4.05644,,5.32645,5.311,,,3.7,5.33,5.35,,,,2251.44,,3.0145,,2.9975,,13.65,15.52,,94.2,105.019,32.645,13.56,29.44,,-36.375
2024-04-02,1.3515,1.077,151.56,163.22,0.85619,100.6986,3247.72,4.3491,3.375,3.085,3.1523,,-55.97,-56.13,111.7677,115.1633,3.7175,3.9675,4.3675,5.6125,5.8225,6.3175,8.1025,8.44,8.785,3.615,3.61,4.025,4.05644,3.883,5.324,5.3051,5.43852,5.56973,3.6119,5.33,5.34,,,,2280.67,2.4,3.0935,,3.069,,14.61,16.09,15.1815,96.57,104.816,32.909,13.64,29.66,-8.625,-36.188
2024-04-03,1.3481,1.0836,151.7,164.38,0.85643,101.9094,3222.66,4.3472,3.396,3.131,3.2148,,-56.05,-55.88,111.8201,115.2163,3.73,3.98,4.3675,5.55,5.735,6.2425,7.9575,8.325,8.685,3.585,3.576,4.025,4.05644,3.857,5.32325,5.3055,5.43789,5.56794,3.5062,5.33,5.32,,,,2300,2.395,3.135,,3.12,,14.33,15.91,14.2498,97.88,104.249,32.809,13.6,29.53,-8.375,-35.25
2024-04-04,1.3485,1.0837,151.34,164.03,0.8572,102.2595,3235.01,4.3094,3.413,3.148,3.2419,,-56.25,-56.39,111.906,115.3038,3.7,3.9675,4.37,5.7625,5.9825,6.3825,8.0325,8.3,8.6125,3.59,3.58,4.025,4.05644,3.891,5.316,5.2831,5.436,5.56345,3.5261,5.33,5.32,,,,2290.94,2.361,3.14,,3.138,,16.35,17.16,13.6866,96.13,104.121,33.018,13.76,29.46,-8,-35.312
2024-04-05,1.3487,1.0837,151.62,164.32,0.85747,102.8961,3218.26,4.4016,3.39,3.129,3.2073,,-57.54,-57.6,111.8865,115.2827,3.785,4.0175,4.3825,5.65,5.8125,6.3225,7.9175,8.2475,8.61,3.5745,3.566,4.025,4.05644,3.885,5.31985,5.3053,5.43294,5.555,3.4176,5.33,5.32,,,,2329.75,2.399,3.115,,3.1075,,16.03,17.18,16.1199,94.31,104.298,32.273,13.74,29.4,-8.375,-36.25
2024-04-08,1.3475,1.0859,151.82,164.86,0.85812,102.9183,3215.99,4.4198,3.434,3.197,3.2912,,-57.23,-57.3,111.8816,115.2747,3.75,4,4.3825,5.5825,5.805,6.2825,7.9225,8.2925,8.6325,3.57,3.562,3.98429,4.05179,3.902,5.32105,5.30885,5.4319,5.55884,3.3676,5.33,5.31,,,,2339.03,2.435,3.2045,,3.1905,,15.19,16.56,15.5231,99.37,104.14,32.318,13.73,29.37,-8.25,-36.312
2024-04-09,1.3448,1.0857,151.76,164.8,0.85639,102.8042,3237.52,4.3616,3.416,3.184,3.2553,,-56.88,-57.19,111.9798,115.3749,3.75,4.0325,4.3825,5.62,5.825,6.31,7.965,8.315,8.6625,3.5705,3.565,3.97619,4.05,3.916,5.32,5.29975,5.43513,5.56747,3.4145,5.33,5.31,,,,2352.78,2.371,3.1585,,3.1435,,14.98,16.42,16.3013,98.73,104.148,32.536,13.81,29.62,-8.5,-36.5
2024-04-10,1.3538,1.0743,153.16,164.54,0.85662,102.8709,,4.5435,,,,,-57.36,,112.0407,115.4364,3.7525,4.05,4.4,5.8475,6.0575,6.4575,8.5125,8.685,8.87,3.5675,3.558,,,3.912,5.321,5.3325,5.43343,5.56053,,5.33,5.31,,,,2334.04,2.435,3.1575,,3.1455,,15.8,17.04,15.9059,109.59,105.245,,,,-8.75,-36.75
2024-04-11,1.3531,1.0726,153.27,164.4,0.85444,102.3493,3227.61,4.5865,3.514,3.325,3.3885,,-57.19,-57.28,111.9166,115.3075,3.7675,4.0675,4.4525,5.9,6.08,6.48,8.6975,8.8425,9.0075,3.595,3.5825,3.94429,4.05,3.906,5.3195,5.32595,5.43546,5.59017,3.3997,5.33,5.31,,,,2372.52,2.463,3.3175,,3.2785,,14.91,16.49,16.7012,108.86,105.282,32.727,13.86,29.5,-8.75,-37.75
2024-04-12,1.3614,1.0643,153.23,163.13,0.85474,102.9251,3216.91,4.5216,3.456,3.283,3.3285,,-58.53,-58.44,111.7503,115.1347,4.15,4.3175,4.6175,6.52,6.5075,6.77,8.9175,8.9575,9.0925,3.565,3.562,3.94429,4.05,3.923,5.3174,5.3179,5.43377,5.58927,3.4699,5.33,5.31,,,,2344.37,2.359,3.2475,,3.2205,,17.31,18.2,18.7948,112.82,106.038,32.836,13.77,29.57,-10,-38.625
2024-04-15,1.363,1.0624,154.28,163.91,0.85365,102.8128,3183.61,4.6014,3.461,3.286,3.3234,,-59.45,-60.06,111.7393,115.1193,4.0675,4.2675,4.5475,6.54,6.6225,6.9125,9.15,9.27,9.3725,3.5575,3.545,3.94286,4.05,3.888,5.3164,5.3213,5.43072,5.57868,3.4112,5.33,5.32,,,,2383.34,2.44,3.2295,,3.21,,19.23,19.55,18.5184,121.15,106.208,32.4,13.71,29.57,-9.375,-38.75
