Date,USDJPY.Curncy,JPYI3M.Curncy,JPYI12M.Curncy,JPYI5Y.Curncy,JPYI10Y.Curncy,JPYI30Y.Curncy,JPY3M.Curncy,JPY12M.Curncy,JPY5Y.Curncy,JPY10Y.Curncy,JPY30Y.Curncy,JYSOC.Curncy,JYSO1.Curncy,JYSO5.Curncy,JYSO10.Curncy,JYSO30.Curncy,I01803M.Index,I01801Y.Index,I01805Y.Index,I01810Y.Index,I01830Y.Index,USOSFRC.Curncy,USOSFR1.Curncy,USOSFR5.Curncy,USOSFR10.Curncy,USOSFR30.Curncy,I02503M.Index,I02501Y.Index,I02505Y.Index,I02510Y.Index,I02530Y.Index,USDCHF.Curncy,CHFI3M.Curncy,CHFI12M.Curncy,CHFI5Y.Curncy,CHFI10Y.Curncy,CHF3M.Curncy,CHF12M.Curncy,CHF5Y.Curncy,CHF10Y.Curncy,SFSNTC.Curncy,SFSNT1.Curncy,SFSNT5.Curncy,SFSNT10.Curncy,I08203M.Index,I08201Y.Index,I08205Y.Index,I08210Y.Index,USDCNH.Curncy,USDCNY.Curncy,CNHI3M.Curncy,CNHI12M.Curncy,CNHI5Y.Curncy,CNHI10Y.Curncy,CNH3M.Curncy,CNH12M.Curncy,CNH5Y.Curncy,CNH10Y.Curncy,CCSWNIC.Curncy,CCSWNI1.Curncy,CCSWNI5.Curncy,CCSWNI10.Curncy,I29903M.Index,I29901Y.Index,I29905Y.Index,I29910Y.Index,AUDUSD.Curncy,AUDI3M.Curncy,AUDI12M.Curncy,AUDI5Y.Curncy,AUDI10Y.Curncy,AUD3M.Curncy,AUD12M.Curncy,AUD5Y.Curncy,AUD10Y.Curncy,ADSOC.Curncy,ADSO1.Curncy,ADSO5.Curncy,ADSO10.Curncy,I00103M.Index,I00101Y.Index,I00105Y.Index,I00110Y.Index,USDSGD.Curncy,SGDI3M.BGN.Curncy,SGDI12M.BGN.Curncy,SGDI5Y.BGN.Curncy,SGDI10Y.BGN.Curncy,SGD3M.BGN.Curncy,SGD12M.BGN.Curncy,SGD5Y.BGN.Curncy,SGD10Y.BGN.Curncy,SIBF3M.Index,SDSW1.CMPN.Curncy,SDSW5.CMPN.Curncy,SDSW10.CMPN.Curncy,SDSOAC.BGN.Curncy,SDSOA1.BGN.Curncy,SDSOA5.BGN.Curncy,SDSOA10.BGN.Curncy,SDBSC.CMPN.Curncy,SDBS1.CMPN.Curncy,SDBS5.CMPN.Curncy,SDBS10.CMPN.Curncy,SDSF63M.BGN.Curncy,SDSF61Y.BGN.Curncy,SDSF65Y.BGN.Curncy,SDSF610Y.BGN.Curncy,I10703M.Index,I10701Y.Index,I10705Y.Index,I10710Y.Index,EURUSD.Curncy,EURI3M.Curncy,EURI12M.Curncy,EURI5Y.Curncy,EURI10Y.Curncy,EUR3M.Curncy,EUR12M.Curncy,EUR5Y.Curncy,EUR10Y.Curncy,EUR003M.Index,EUSA1.Curncy,EUSA5.Curncy,EUSA10.Curncy,I01603M.Index,I01601Y.Index,I01605Y.Index,I01610Y.Index,GBPUSD.Curncy,GBPI3M.Curncy,GBPI12M.Curncy,GBPI5Y.Curncy,GBPI10Y.Curncy,GBP3M.Curncy,GBP12M.Curncy,GBP5Y.Curncy,GBP10Y.Curncy,BPSWSC.Curncy,BPSWS1.Curncy,BPSWS5.Curncy,BPSWS10.Curncy,I02203M.Index,I02201Y.Index,I02205Y.Index,I02210Y.Index,NZDUSD.Curncy,NZDI3M.Curncy,NZDI12M.Curncy,NZDI5Y.Curncy,NZDI10Y.Curncy,NZD3M.Curncy,NZD12M.Curncy,NZD5Y.Curncy,NZD10Y.Curncy,I09403M.Index,NDSW1.Curncy,NDSW5.Curncy,NDSW10.Curncy,I04903M.Index,I04901Y.Index,I04905Y.Index,I04910Y.Index,USDCAD.Curncy,CADI3M.Curncy,CADI12M.Curncy,CADI5Y.Curncy,CADI10Y.Curncy,CAD3M.Curncy,CAD12M.Curncy,CAD5Y.Curncy,CAD10Y.Curncy,CDSOC.Curncy,CDSO1.Curncy,CDSO5.Curncy,CDSO10.Curncy,I00703M.Index,I00701Y.Index,I00705Y.Index,I00710Y.Index
2012-03-01,81.12,0.1379,-0.1051,-0.4462,0.1709,,-7.06,-45.65,-623,-1471,,0.075,0.0675,0.147,0.635,1.416531,0.104,0.112,0.32,0.999,2.074,0.1537,0.1681,0.782,1.75703,2.56053,0.071,0.17,0.905,2.126,3.61,0.9061,0.0563,-0.2199,-0.1997,0.4662,-9.76,-61.5,-591.98,-1421.5,-0.1325,-0.1638,0.0785,0.77,0.088,0.364,0.246,0.724,6.2965,6.3004,1.5229,1.2327,1.7768,,165,485,1958.25,,3.365,3.25,3.37,3.48,3.061,2.981,3.254,3.659,1.0809,4.6498,4.5716,4.8128,,-112.39,-425.13,-1797,-2808.28,4.1725,4.02,4.185,4.525,3.906,3.906,3.81,4.185,1.25,0.4057,0.1585,,,-2.4,-37.38,,,0.38667,0.51,1.128,1.98,,,,,,-7.5,-52,-57.5,,,,,0.337,0.315,0.618,1.635,1.3311,0.2557,0.169,0.9707,1.9403,7.47,38.22,123.65,336,0.967,1.1315,1.556,2.27,0.13,0.129,0.869,1.948,1.5957,0.7248,0.7816,1.3883,2.279,-10.59,-51.3,-186.73,-155.55,0.4887,0.5005,1.0604,2.05,0.443,0.443,1.073,2.317,0.8395,3.0191,3.1194,4.3337,5.1795,-53.11,-216.5,-1218.2,-2139.29,2.75,2.8725,3.83,4.535,2.364,2.626,3.598,4.293,0.9855,1.2644,1.3365,1.8052,2.5743,20.45,86.83,326,393,0.996,1.008,1.445,2.1542,0.943,1.053,1.465,2.103
2012-03-02,81.81,0.1285,-0.1052,-0.4386,0.1862,,-7.25,-44.43,-606.75,-1435,,0.073,0.068,0.150429,0.65,1.4375,0.104,0.113,0.326,1.008,2.089,0.1517,0.1671,0.745,1.7093,2.52034,0.067,0.165,0.849,2.065,3.553,0.9142,0.0505,-0.2202,-0.1995,0.4336,-9.92,-60.25,-576.16,-1415.35,-0.132,-0.1545,0.057,0.73,0.09,0.365,0.21,0.682,6.2975,6.2984,1.4915,1.1725,1.5566,,160,465,1411.72,,3.46,3.29,3.45,3.56,3.002,2.982,3.26,3.649,1.0733,4.6595,4.5719,4.8413,,-111.8,-424.2,-1817,-2833.58,4.17,4.03,4.206,4.6,3.932,3.932,3.886,4.264,1.2522,0.4316,0.1541,,,-1.6,-35.5,,,0.38667,0.533,1.145,2.005,,,,,,-8.5,-51.5,-56.25,,,,,0.057,0.317,0.619,1.654,1.3198,0.2294,0.1204,0.919,1.8988,8.31,41.75,124.38,312,0.948,1.099,1.508,2.237,0.107,0.11,0.794,1.88,1.5835,0.7283,0.6907,1.2943,2.2414,-9.8,-39.67,-149.43,-183.93,0.4918,0.4975,1.0446,2.031,0.42,0.42,0.993,2.234,0.8291,2.993,3.1127,4.3198,5.0826,-52.08,-215,-1216.1,-2084.87,2.75,2.853,3.8,4.5,2.364,2.631,3.608,4.303,0.9893,1.2845,1.3313,1.7796,2.5431,20.25,87.99,338,419.5,0.998,0.991,1.406,,0.947,1.051,1.433,2.058
2012-03-05,81.56,0.1201,-0.0982,-0.4243,0.2263,,-7.38,-45.85,-610.5,-1424,,0.075,0.068,0.146943,0.6475,1.4475,0.104,0.112,0.321,1.012,2.097,0.1527,0.1676,0.764,1.73793,2.55383,0.069,0.172,0.882,2.097,3.611,0.9122,0.035,-0.1823,-0.1905,0.4552,-10.23,-59.03,-583.43,-1419.05,-0.1325,-0.1413,0.05,0.74,0.092,0.367,0.232,0.693,6.3025,6.3069,1.4581,1.1747,1.6146,,155,460,1503.35,,3.365,3.275,3.43,3.55,3.098,2.969,3.268,3.664,1.0671,4.6584,4.5559,4.8574,,-111.16,-417.5,-1801,-2780.59,4.17,4.01,4.19,4.535,3.88,3.88,3.824,4.179,1.2578,0.4417,0.2376,,,-1.25,-28.5,,,0.3905,0.559,1.13,1.9615,,,,,,-7,-54.375,-57,,,,,0.328,0.306,0.617,1.659,1.3217,0.245,0.1674,0.9456,1.9499,7.75,39,126.29,286,0.934,1.109,1.533,2.251,0.13,0.12,0.838,1.909,1.5865,0.7112,0.7489,1.3517,2.2704,-9.36,-44.75,-170.61,-177.29,0.49,0.50175,1.0758,2.055,0.453,0.453,1.06,2.287,0.8207,3.0062,3.0982,4.2576,5.1127,-51.86,-209.52,-1171.5,-2067.35,2.74,2.848,3.765,4.46,2.435,2.63,3.598,4.288,0.9946,1.2793,1.343,1.8283,2.6212,20.25,86.98,349,468,1.002,0.999,1.428,2.1252,0.926,1.051,1.452,2.074
2012-03-06,80.89,0.1187,-0.098,-0.442,0.1915,,-7.35,-46.03,-598.25,-1393,,0.075,0.07,0.1525,0.64375,1.449479,0.106,0.114,0.319,1.013,2.09,0.1527,0.1711,0.782,1.68189,2.47594,0.076,0.171,0.845,2.049,3.539,0.9189,0.0327,-0.1761,-0.2012,0.4426,-10.36,-59.52,-576.31,-1389.6,-0.142,-0.1435,0.045,0.738,0.092,0.367,0.224,0.683,6.312,6.3082,1.4881,1.2363,1.6014,,160,475,1583.71,,3.365,3.22,3.4,3.53,3.076,2.941,3.25,3.655,1.0553,4.7225,4.5167,4.7712,,-111.63,-408.38,-1760,-2747.81,4.167,3.962,4.114,4.515,3.837,3.837,3.759,4.154,1.2641,0.4356,0.214,,,-1.45,-32.5,,,0.3905,0.545,1.115,1.963,,,,,,-6.75,-52.5,-57.5,,,,,0.317,0.306,0.606,1.647,1.3112,0.2577,0.1881,0.9442,1.9458,7.26,36.85,101.65,204,0.92,1.113,1.527,2.253,0.106,0.111,0.796,1.858,1.5717,0.71,0.7465,1.2952,2.1978,-9.4,-42.83,-154.6,-164.15,0.49,0.5008,1.0281,2.0025,0.427,0.427,1.039,2.219,0.8125,2.9837,3.059,4.2031,5.011,-52.14,-204.9,-1154,-2024.61,2.74,2.8308,3.685,4.36,2.435,2.637,3.552,4.243,1.0019,1.277,1.3289,1.7932,2.5902,20.34,85.5,353,506.5,0.993,0.989,1.39,2.1487,0.936,1.042,1.407,2.031
2012-03-07,81.09,0.1077,-0.1022,-0.4386,0.2007,,-7.76,-46.75,-607.75,-1412,,0.075,0.06938,0.151,0.63875,1.4425,0.108,0.111,0.311,1.003,2.102,0.1562,0.1761,0.76,1.71284,2.54064,0.081,0.178,0.863,2.062,3.579,0.9167,0.0316,-0.1598,-0.1795,0.4645,-10.59,-58.2,-576.32,-1394.5,-0.1355,-0.1315,0.0815,0.753,0.092,0.367,0.24,0.683,6.3075,6.31,1.4672,1.1974,1.6679,,160,457.5,1713.95,,3.33,3.2,3.35,3.45,3.135,2.937,3.234,3.653,1.0583,4.5842,4.4928,4.7506,,-111.53,-409.31,-1745,-2706.04,4.15,3.945,4.096,4.48,3.789,3.789,3.675,4.109,1.2577,0.4395,0.2341,,,-1.35,-30,,,0.39661,0.555,1.133,1.97,,,,,,-6.5,-50,-55.5,,,,,0.317,0.306,0.628,1.682,1.3149,0.2658,0.1932,0.9465,1.9435,7.16,36.5,116.97,251,0.911,1.108,1.519,2.246,0.07,0.096,0.786,1.853,1.5742,0.7185,0.7661,1.341,2.2546,-10.27,-46.26,-170.94,-201.35,0.491,0.5021,1.038,2.006,0.431,0.431,1.055,2.233,0.8165,3.0073,3.067,4.1481,4.9518,-51.6,-205.44,-1132.23,-1978.35,2.74,2.808,3.628,4.3,2.435,2.62,3.552,4.233,0.9974,1.272,1.3575,1.8449,2.635,20.31,88.01,365,517,0.994,1,1.435,2.144,0.932,1.051,1.45,2.063
2012-03-08,81.56,0.1267,-0.0801,-0.4281,0.2205,,-7.22,-44.8,-616.75,-1431,,0.075,0.07,0.15625,0.655,1.446249,0.104,0.11,0.316,1.014,2.092,0.1592,0.1811,0.78,1.74629,2.58727,0.082,0.183,0.897,2.111,3.657,0.9082,0.0404,-0.1476,-0.1658,0.4732,-10.04,-56.08,-575.83,-1402.75,-0.134,-0.1185,0.109,0.775,0.093,0.37,0.275,0.701,6.308,6.3165,1.3617,1.1079,1.6249,,140,400,1500.62,,3.3,3.17,3.36,3.47,3.085,2.924,3.234,3.632,1.0644,4.6526,4.5215,4.7333,,-110.65,-412.5,-1738,-2706.66,4.17,3.98,4.127,4.465,3.793,3.793,3.678,4.097,1.251,0.4245,0.2218,,,-1.75,-31,,,0.39656,0.543,1.145,1.993,,,,,,-6.5,-48,-52,,,,,0.317,0.284,0.638,1.703,1.3275,0.2707,0.2075,0.9461,1.936,6.88,34.5,134.71,311,0.902,1.11,1.527,2.253,0.112,0.102,0.797,1.881,1.5831,0.7101,0.7747,1.367,2.2649,-9.91,-47.9,-174.51,-166.69,0.4825,0.4945,1.0502,2.013,0.435,0.435,1.055,2.242,0.8243,3.0187,3.0857,4.1669,4.9573,-52.38,-209.1,-1140.9,-1980.27,2.75,2.82,3.695,4.375,2.435,2.627,3.56,4.231,0.9902,1.2718,1.3841,1.9177,2.6541,20.82,90.82,388.5,499,0.995,1.024,1.52,2.17385,0.909,1.068,1.517,2.102
2012-03-09,82.46,0.1208,-0.0835,-0.4282,0.2138,,-7.43,-46.72,-629.25,-1460,,0.075,0.07,0.156,0.65125,1.45625,0.123,0.109,0.307,1.012,2.105,0.1617,0.1831,0.806,1.75236,2.58207,0.087,0.184,0.912,2.123,3.653,0.9188,0.0577,-0.1477,-0.1689,0.466,-9.75,-58,-590.24,-1434.45,-0.136,-0.125,0.1095,0.773,0.093,0.37,0.252,0.709,6.3045,6.3113,1.3937,1.1302,1.5385,,145,400,1173.71,,3.23,3.12,3.35,3.46,3.005,2.921,3.235,3.639,1.0576,4.6532,4.5243,4.7391,,-110.06,-408.75,-1721,-2666.05,4.17,3.989,4.126,4.515,3.851,3.851,3.738,4.162,1.2544,0.4279,0.2183,,,-1.65,-33.25,,,0.3915,0.538,1.145,1.995,,,,,,-6.5,-46,-54,,,,,0.319,0.283,0.634,1.704,1.3123,0.2573,0.1912,0.9331,1.9232,7.25,38.09,151.94,342,0.894,1.096,1.519,2.252,0.134,0.108,0.793,1.878,1.5674,0.7125,0.7602,1.3704,2.2815,-9.51,-42.96,-162.78,-169.6,0.4803,0.49,1.05975,2.0295,0.432,0.432,1.062,2.252,0.8214,3.0217,3.0959,4.1532,4.8959,-52.23,-208.05,-1127,-1928.11,2.75,2.818,3.695,4.393,2.425,2.628,3.562,4.227,0.9905,1.2784,1.3875,1.9027,2.6296,20.17,89.1,372,459,0.995,1.033,1.513,2.21145,0.92,1.071,1.51,2.101
2012-03-12,82.23,0.1233,-0.0749,-0.4253,0.2416,,-7.35,-46.45,-626.75,-1433,,0.075,0.07,0.1525,0.65375,1.47375,0.124,0.108,0.302,1.002,2.1,0.1652,0.1881,0.793,1.74737,2.57046,0.084,0.19,0.921,2.123,3.638,0.9165,0.054,-0.1419,-0.1585,0.4713,-9.82,-57.97,-584.73,-1422.1,-0.134,-0.1245,0.075,0.758,0.093,0.37,0.263,0.703,6.317,6.3266,1.3763,1.1258,1.5471,,142.5,405,1200.11,,3.2,3.05,3.28,3.39,2.986,2.898,3.213,3.624,1.0516,4.6423,4.4911,4.6336,,-109.14,-402.5,-1665,-2611.18,4.146,3.935,4.065,4.44,3.797,3.797,3.66,4.063,1.2604,0.4231,0.2116,,,-1.8,-35,,,0.39661,0.543,1.143,1.998,,,,,,-7.5,-44.5,-51,,,,,0.317,0.294,0.617,1.686,1.3155,0.2506,0.1875,0.9299,1.9263,7.49,39.6,155.03,331,0.884,1.089,1.507,2.238,0.079,0.103,0.765,1.841,1.5641,0.7114,0.7539,1.327,2.2312,-9.44,-40.78,-127.11,-97.17,0.48,0.4798,1.015,1.9725,0.431,0.431,1.033,2.188,0.818,3.0095,3.0782,4.1584,5.0116,-51.78,-205.18,-1123.35,-1992.73,2.75,2.808,3.665,4.363,2.425,2.633,3.507,4.17,0.9924,1.2681,1.3783,1.8782,2.6264,19.95,87.68,359,460.5,1,1.029,1.488,2.15355,0.938,1.081,1.507,2.092
2012-03-13,82.94,0.1327,-0.0637,-0.3786,0.2914,,-7.22,-46.95,-644.5,-1478,,0.075,0.07,0.15875,0.65375,1.48125,0.12,0.109,0.302,0.999,2.09,0.1687,0.1931,0.825,1.83837,2.65878,0.086,0.201,1,2.225,3.753,0.9231,0.0436,-0.127,-0.1301,0.5163,-10.14,-58.15,-610.76,-1473.3,-0.132,-0.109,0.1115,0.773,0.095,0.372,0.269,0.747,6.3378,6.3272,1.5613,1.2259,1.626,,172.5,465,,,3.2,3.1,3.35,3.46,2.94,2.886,3.216,3.627,1.0553,4.6297,4.5289,4.7941,,-109.19,-406.3,-1706,-2662.52,4.15,3.96,4.116,4.43,3.815,3.815,3.671,4.072,1.2585,0.3982,0.213,,,-2.6,-36.5,,,0.3915,0.543,1.188,2.048,,,,,,-6.25,-43.75,-49,,,,,0.317,0.294,0.625,1.708,1.3084,0.2663,0.2095,0.9654,1.9994,6.93,38.13,183.27,364,0.876,1.098,1.535,2.295,0.08,0.115,0.819,1.907,1.5705,0.6988,0.7856,1.4121,2.3218,-8.98,-43.91,-132.36,-85.76,0.485,0.5066,1.0677,2.031,0.445,0.446,1.095,2.272,0.8232,2.986,3.0795,4.1574,5.1026,-52.84,-206.63,-1102,-2000.02,2.74,2.835,3.745,4.4025,2.425,2.632,3.556,4.218,0.9886,1.2398,1.3744,1.9996,2.7214,19.18,85.71,379,455,1,1.047,1.572,2.1603,0.923,1.088,1.581,2.167
2012-03-14,83.73,0.1394,-0.0374,-0.3236,0.3489,,-7.3,-46.05,-665.75,-1544,,0.07625,0.0725,0.189,0.7075,1.51875,0.117,0.111,0.322,1.037,2.103,0.1727,0.2001,0.968,1.97211,2.79146,0.086,0.207,1.153,2.396,3.929,0.9306,0.0608,-0.0686,-0.0937,0.5622,-10.02,-54.13,-640.79,-1553.45,-0.125,-0.076,0.155,0.86,0.098,0.375,0.347,0.855,6.3315,6.3323,1.5088,1.1836,1.7047,,167.5,425,1182.07,,3.265,3.12,3.41,3.52,2.935,2.929,3.228,3.632,1.0453,4.6277,4.5362,4.7882,,-110.6,-404.55,-1646,-2584.06,4.162,4,4.173,4.56,3.891,3.891,3.769,4.219,1.2681,0.4098,0.2755,,,-2.3,-30,,,0.39931,0.58,1.29,2.18,,,,,,-5,-38,-46,,,,,0.318,0.296,0.699,1.822,1.3032,0.2902,0.2588,1.0399,2.0582,6.24,32.61,196.13,464,0.871,1.115,1.639,2.372,0.081,0.138,0.952,2.047,1.5675,0.6977,0.7871,1.4927,2.463,-9.44,-43.25,-121.1,-96.47,0.4847,0.5015,1.17,2.172,0.459,0.46,1.224,2.454,0.8093,3.0101,3.1558,4.2351,5.1878,-51.2,-207.2,-1076.5,-1934.7,2.75,2.83,3.808,4.5275,2.425,2.64,3.649,4.353,0.9926,1.241,1.4032,2.0367,2.8071,19.45,88.22,351,407,1.002,1.07,1.67,2.31595,0.928,1.12,1.644,2.25
2012-03-15,83.57,0.1339,-0.0454,-0.312,0.3721,,-7.25,-45.85,-661.5,-1544,,0.0775,0.07625,0.224,0.75125,1.539999,0.106,0.115,0.369,1.077,2.104,0.1747,0.2006,0.974,1.99722,2.82552,0.082,0.207,1.119,2.396,3.935,0.923,0.0925,-0.0243,-0.031,0.6119,-8.98,-48.68,-609.38,-1522.4,-0.121,-0.057,0.2215,0.9,0.099,0.375,0.395,0.923,6.3305,6.3294,1.5156,1.1643,1.6073,,165,415,834.59,,3.09,3.09,3.39,3.5,2.903,2.925,3.236,3.635,1.0525,4.6471,4.583,4.8862,,-109.36,-410.35,-1701,-2669.97,4.174,4.055,4.26,4.725,3.981,3.981,3.951,4.422,1.2626,0.4111,0.2547,,,-2.2,-31.5,,,0.39661,0.58,1.355,2.268,,,,,,-6.5,-38,-43.375,,,,,0.313,0.296,0.736,1.93,1.308,0.2914,0.2532,1.0577,2.0526,6.09,32.45,186.01,507,0.862,1.111,1.67,2.38,0.084,0.165,0.994,2.059,1.5711,0.7045,0.7929,1.5138,2.4931,-9.61,-44.96,-138.26,-106.27,0.484,0.5029,1.1675,2.197,0.423,0.424,1.23,2.488,0.8191,2.9966,3.1089,4.306,5.2456,-51.6,-206.74,-1114.5,-1978.54,2.73,2.84,3.86,4.5925,2.425,2.636,3.638,4.332,0.9918,1.2385,1.4074,2.096,2.843,19.95,89.84,382,420,1.001,1.073,1.712,,0.937,1.127,1.69,2.301
2012-03-16,83.43,0.1399,-0.0367,-0.3114,0.3508,,-7.14,-44.8,-668.75,-1562,,0.0775,0.07688,0.22,0.7475,1.52125,0.104,0.108,0.366,1.073,2.12,0.1737,0.1981,1.029,2.01528,2.8169,0.087,0.202,1.144,2.41,3.913,0.9156,0.0841,-0.0254,-0.0181,0.675,-9.07,-48.03,-608.73,-1469.6,-0.11,-0.05,0.2535,0.938,0.103,0.379,0.409,0.954,6.3205,6.3229,1.4997,1.1614,1.6789,,162.5,415,981.46,,3.14,3.08,3.395,3.52,2.938,2.981,3.228,3.647,1.059,4.6403,4.5754,4.908,,-109.9,-412.55,-1709,-2652.89,4.165,4.044,4.288,4.71,3.945,3.945,3.933,4.397,1.2575,0.4232,0.2697,,,-1.75,-29,,,0.39661,0.59,1.35,2.25,,,,,,-7.5,-40.25,-44,,,,,0.306,0.291,0.704,1.921,1.3175,0.2769,0.2537,1.1156,2.1112,6.56,32.1,164.76,446,0.853,1.112,1.7285,2.438,0.065,0.177,1.089,2.145,1.5844,0.7181,0.7767,1.5635,2.5744,-9.91,-43.35,-159.24,-217.55,0.4822,0.487,1.215,2.272,0.425,0.427,1.283,2.569,0.8245,2.9948,3.126,4.2992,5.145,-51.9,-209.82,-1111.25,-1925.09,2.73,2.823,3.825,4.553,2.425,2.636,3.629,4.322,0.9917,1.2574,1.4162,2.1259,2.8791,19.72,90.4,384,426,1.002,1.074,1.744,2.4314,0.944,1.135,1.726,2.34
2012-03-19,83.35,0.1327,-0.0381,-0.3134,0.3301,,-7.32,-45.2,-703,-1641,,0.0775,0.0775,0.204,0.7175,1.486249,0.105,0.11,0.357,1.062,2.1,0.1777,0.2051,1.096,2.10737,2.90324,0.085,0.209,1.23,2.499,3.995,0.9112,0.0502,-0.0161,0.0219,0.6767,-9.85,-47.29,-626.83,-1536.7,-0.118,-0.038,0.259,0.933,0.104,0.38,0.407,0.945,6.3165,6.3233,1.5179,1.1895,1.77,,165,437.5,,,3.27,3.09,3.41,3.52,2.936,2.918,3.226,3.647,1.0607,4.6373,4.5843,4.93,,-109.95,-413.72,-1682,-2652.21,4.164,4.05,4.334,4.74,3.947,3.947,3.948,4.43,1.2553,0.4408,0.265,,,-1.25,-30.02,,,0.39972,0.575,1.305,2.2,,,,,,-6.5,-38.5,-43.25,,,,,0.304,0.28,0.673,1.896,1.3238,0.2766,0.2339,1.1351,2.1281,6.66,35.41,212.61,562,0.842,1.082,1.731,2.446,0.089,0.159,1.103,2.15,1.5894,0.7217,0.7909,1.6034,2.5848,-10.01,-45.11,-119.04,-74.08,0.4825,0.498,1.2225,2.2575,0.444,0.446,1.272,2.553,0.8263,2.9842,3.1337,4.2829,5.335,-51.7,-210.5,-1075.5,-1982.5,2.71,2.843,3.9375,4.618,2.425,2.647,3.736,4.446,0.9869,1.2649,1.4187,2.1838,2.9299,19.78,89.84,365,390.5,1.001,1.08,1.789,2.4425,0.919,1.132,1.766,2.392
2012-03-20,83.7,0.1344,-0.0324,-0.3214,0.3173,,-7.26,-46.6,-714,-1649,,0.0775,0.0775,,,,0.109,0.11,0.358,1.062,2.1,0.1877,0.2141,1.099,2.09886,2.87252,0.097,0.21,1.229,2.484,3.964,0.9117,0.014,-0.0579,0.0041,0.676,-10.71,-53.1,-640.72,-1530.25,-0.122,-0.0735,0.245,0.948,0.104,0.38,0.4,0.94,6.327,6.3244,1.5451,1.2578,1.7684,,175,470,810.57,,3.3,3.18,3.445,3.56,2.889,2.921,3.246,3.658,1.048,4.6269,4.5307,4.8603,,-108.36,-401.44,-1625,-2521.02,4.159,4.01,4.267,4.74,3.91,3.91,3.922,4.438,1.2643,0.4447,0.3122,,,-1.15,-27,,,0.39917,0.623,1.345,2.23,,,,,,-5.75,-42.25,-45,,,,,0.305,0.288,0.655,1.878,1.3225,0.2776,0.244,1.1138,2.078,6.64,36.87,236.15,615,0.832,1.0625,1.7035,2.418,0.088,0.171,1.088,2.135,1.5863,0.7156,0.7965,1.5826,2.5628,-9.72,-42.53,-91.7,-56.52,0.4825,0.5005,1.225,2.2575,0.438,0.44,1.262,2.546,0.8172,2.9775,3.119,4.3286,5.2631,-52.08,-206.38,-1074.5,-1922.69,2.71,2.82,3.8775,4.635,2.425,2.65,3.715,4.437,0.9915,1.2747,1.4221,2.165,2.8953,20.11,88.47,350,368,1.003,1.08,1.804,2.4447,0.928,1.117,1.766,2.383
2012-03-21,83.41,0.1377,-0.0346,-0.3115,0.3341,,-7.32,-45.75,-681.5,-1581,,0.0775,0.0775,0.213,0.72875,1.5075,0.108,0.106,0.35,1.05,2.084,0.1787,0.2036,1.052,2.03106,2.81146,0.092,0.2,1.18,2.418,3.891,0.9123,0.018,-0.0706,0.0333,0.6882,-10.86,-53.37,-599.67,-1464.4,-0.1215,-0.071,0.273,0.928,0.104,0.38,0.401,0.934,6.3255,6.3226,1.5718,1.2564,1.7235,,177.5,470,1009.78,,3.265,3.17,3.42,3.54,2.925,2.909,3.26,3.659,1.0459,4.611,4.5202,4.8468,,-110.2,-403.1,-1646,-2590.9,4.15,4,4.249,4.76,3.9,3.9,3.92,4.457,1.2638,0.4439,0.3036,,,-1.2,-26.5,,,0.39917,0.63,1.37,2.255,,,,,,-5.75,-39.5,-44.5,,,,,0.305,0.285,0.658,1.901,1.3216,0.2822,0.2512,1.0714,2.0405,6.62,34.27,218.23,561,0.824,1.046,1.6505,2.367,0.071,0.16,1.016,2.071,1.5873,0.709,0.7962,1.5876,2.5162,-9.97,-45.01,-149.56,-103.91,0.485,0.5042,1.205,2.2125,0.447,0.449,1.242,2.49,0.8157,3.0014,3.13,4.3469,5.7684,-52.05,-206.85,-1102.07,-1927.9,2.71,2.825,3.875,4.64,2.425,2.638,3.737,4.461,0.9922,1.2671,1.4073,2.1583,2.8966,20.1,88.47,382,448,1.005,1.076,1.775,2.4639,0.907,1.12,1.734,2.336
2012-03-22,82.54,0.1253,-0.0464,-0.3124,0.332,,-7.34,-45.89,-669.25,-1554,,0.0775,0.07625,0.204,0.71875,1.49125,0.106,0.108,0.349,1.053,2.088,0.1757,0.1971,1.022,2.01183,2.78072,0.076,0.196,1.166,2.405,3.859,0.9133,0.0177,-0.0779,0.009,0.6434,-10.63,-53.67,-604.47,-1486.45,-0.123,-0.0825,0.238,0.888,0.106,0.382,0.384,0.908,6.316,6.2994,1.6437,1.2914,1.7476,,185,490,1136.12,,3.17,3.13,3.34,3.47,2.905,2.895,3.246,3.653,1.0389,4.5908,4.4715,4.7845,,-106.51,-393.79,-1616,-2546.84,4.128,3.94,4.193,4.695,3.849,3.849,3.861,4.389,1.2662,0.4615,0.3093,,,-0.6,-25.5,,,0.39639,0.62,1.32,2.175,,,,,,-5.75,-39,-44,,,,,0.3,0.284,0.644,1.869,1.3201,0.2809,0.254,1.0438,2.0248,6.5,33.47,226.08,556,0.817,1.049,1.6255,2.351,0.095,0.151,0.947,2.001,1.5821,0.7137,0.786,1.559,2.4736,-10.02,-43.23,-140.21,-69.47,0.4865,0.4995,1.158,2.161,0.441,0.442,1.207,2.442,0.8094,2.9921,3.0956,4.2905,5.7295,-50.8,-202.77,-1081,-2079.1,2.74,2.815,3.82,4.605,2.425,2.644,3.638,4.389,0.9993,1.2494,1.3757,2.1105,2.8521,20.45,86.75,370,428,1.0113,1.05,1.724,2.40595,0.909,1.11,1.696,2.297
