Date,SPX.Index,STI.Index,FBMKLCI.Index,JCI.Index,SET.Index,PCOMP.Index
2009-03-31,797.87,1699.99,872.55,1434.074,431.5,1986.22
2009-04-01,811.08,1702.26,884.18,1461.748,430.09,1967.28
2009-04-02,834.38,1803.34,905.07,1499.733,442.96,1982.88
2009-04-03,842.5,1820.87,907.01,1500.361,446.04,2028.59
2009-04-06,835.48,1847.98,923.77,1516.641,,
2009-04-07,815.55,1802.39,919.84,1490.857,442.56,2051.69
2009-04-08,825.16,1783.96,907.87,1465.75,443.57,2072.81
2009-04-09,856.56,1828.51,917.89,,444.07,
2009-04-10,,,941.38,,453.88,
2009-04-13,858.73,1876.77,941.41,1540.403,,2043.2
2009-04-14,841.5,1897.02,953.71,1570.261,,2037.09
2009-04-15,852.06,1905.99,956.68,1593.663,,2022.49
2009-04-16,865.3,1891.75,961.28,1625.087,452.97,2064.66
2009-04-17,869.6,1896.56,965.17,1634.79,456.8,2094.13
2009-04-20,832.39,1874.85,968.37,1661.845,466.28,2086.72
2009-04-21,850.08,1887.25,966.6,1628.849,466.38,2049.4
2009-04-22,843.55,1843.41,968.58,1615.232,460.62,2073.31
2009-04-23,851.92,1859.98,978.64,1592.7,466.06,2068.3
2009-04-24,866.23,1852.85,992.68,1591.336,474.07,2103.63
2009-04-27,857.51,1818.61,980.12,1576.081,474.99,2085.63
2009-04-28,855.16,1808.41,965.7,1595.915,472.72,2063.5
2009-04-29,873.64,1849.57,967.46,1644.185,483.5,2061.05
2009-04-30,872.81,1920.28,990.74,1722.766,491.69,2103.5
2009-05-01,877.52,,,1729.582,,
2009-05-04,907.24,2028.71,1009.36,1788.147,506.26,2137.62
2009-05-05,903.8,2074.35,1008.87,1772.07,,2197.2
2009-05-06,919.53,2179.03,1023.96,1798.336,523.15,2206.23
2009-05-07,907.39,2241.6,1023.47,1828.852,527.72,2238.92
2009-05-08,929.23,2238.21,1026.78,1862.532,,2241.98
2009-05-11,909.24,2166.1,1025.5,1830.741,535.18,2265.55
2009-05-12,908.35,2178.13,1023.02,1842.022,544.54,2253.91
2009-05-13,883.92,2185.29,1022.84,1851.332,552.71,2283.6
2009-05-14,893.07,2122.11,1011.99,1785.003,526.55,2264.23
2009-05-15,882.88,2139.78,1014.21,1750.914,533.92,2308.7
2009-05-18,909.71,2176.98,1012.01,1803.568,540.22,2279.37
2009-05-19,908.13,2260.36,1023.49,1886.016,556.47,2309.58
2009-05-20,903.47,2269.24,1042.63,1885.722,561.41,2333.76
2009-05-21,888.33,2210.97,1035.56,,548.77,2333.79
2009-05-22,887,2245.27,1045.26,1881.709,554.02,2316.89
2009-05-25,,2267.46,1053.14,1890.971,550.51,2334.62
2009-05-26,910.33,2238.79,1051.63,1857.586,542.69,2309.68
2009-05-27,893.06,2306.08,1047.68,1892.843,555.41,2356.38
2009-05-28,906.83,2292.97,1041.24,1902.876,555.43,2354.37
2009-05-29,919.14,2329.08,1044.11,1916.831,560.41,2389.31
2009-06-01,942.87,2380.07,1061.8,1998.58,579.98,2458.65
2009-06-02,944.74,2375.82,1063.62,1998.643,574.3,2490.42
2009-06-03,931.76,2383.82,1055.4,2010.914,582.25,2471.19
2009-06-04,942.46,2362.74,1063.97,2032.716,593.6,2494.24
2009-06-05,940.09,2396.35,1075.5,2078.931,604.57,2528.68
2009-06-08,939.14,2333.7,1072.85,2056.647,600.03,2517.73
2009-06-09,942.43,2349.87,1071.79,2093.294,607.73,2488.26
2009-06-10,939.15,2391.22,1082.97,2108.814,624.55,2530.72
2009-06-11,944.89,2381.81,1088.96,2089.585,627.07,2598.8
2009-06-12,946.21,2377.07,1090.15,2090.943,628.55,
2009-06-15,923.72,2316.56,1091.17,2069.875,611.92,2612.85
2009-06-16,911.97,2288.16,1074.12,2030.366,596.54,2514.17
2009-06-17,910.71,2271.45,1070.9,2024.965,586.14,2441.75
2009-06-18,918.37,2237.2,1054.41,1950.987,570.43,2434.26
2009-06-19,921.23,2273.18,1059.5,1990.472,588.98,2398.3
2009-06-22,893.04,2266.92,1045.97,1975.027,582.29,2411.88
2009-06-23,895.1,2226.1,1044.48,1914.385,569.85,2370.06
2009-06-24,900.94,2278.96,1057.85,1995.674,581.43,2415.83
2009-06-25,920.26,2302.46,1074.11,2044.171,590.6,2467.56
2009-06-26,918.9,2317.95,1075.77,2040.193,595.8,2477.44
2009-06-29,927.23,2317.17,1075.84,2033.716,601.6,2468.05
2009-06-30,919.32,2333.14,1075.24,2026.78,597.48,2437.99
2009-07-01,923.33,2352.55,1079.4,2059.884,,2432.89
2009-07-02,896.42,2320.82,1078.71,2065.753,586.42,2438.04
2009-07-03,,2299.75,1072.69,2075.302,583.48,2431.34
2009-07-06,898.72,2266.09,1065.83,2035.01,,2449.1
2009-07-07,881.03,2272.26,1066.36,2083.247,,2471.76
2009-07-08,879.56,2259.77,1065.47,,575.87,2461.99
2009-07-09,882.68,2307.61,1065.68,2083.974,581.99,2473.85
2009-07-10,879.13,2307.98,1067.76,2063.094,566.03,2487.22
2009-07-13,901.05,2266.64,1063.66,2020.139,562.55,2483.39
2009-07-14,905.84,2310.55,1079.63,2056.579,577.75,2492.3
2009-07-15,932.68,2389.42,1097.24,2123.278,587.86,2515.95
2009-07-16,940.74,2401.02,1108.88,2117.95,582.74,2553.96
2009-07-17,940.38,2430.96,1120.9,2106.353,596.11,
2009-07-20,951.13,2456.15,1139.25,,613.67,2587.91
2009-07-21,954.58,2454.33,1134.7,2146.554,609.83,2593.51
2009-07-22,954.07,2450.83,1148.7,2125.615,598.22,2612.38
2009-07-23,976.29,2484.9,1152.15,2160.717,612.19,2612
2009-07-24,979.26,2533.43,1155.88,2185.654,614.24,2676.47
2009-07-27,982.18,2576.66,1156.43,2209.101,617.83,2732.62
2009-07-28,979.62,2624.04,1172.38,2237.105,621.96,2768.76
2009-07-29,975.15,2604.06,1164.48,2225.812,614.88,2803.39
2009-07-30,986.75,2636.19,1160.66,2298.135,621.95,2764.98
2009-07-31,987.48,2659.2,1174.9,2323.236,624,2798.33
2009-08-03,1002.63,2681.64,1171.31,2338.797,641.43,2835.11
2009-08-04,1005.65,2648.76,1179.88,2360.094,641.23,2886.96
2009-08-05,1002.72,2606.83,1179.49,2317.063,640.16,
2009-08-06,997.08,2601.5,1183.97,2359.977,649.21,2841.21
2009-08-07,1010.48,2549.35,1184.88,2349.133,644.2,2782.98
2009-08-10,1007.1,,1188,2389.562,643.75,2850.58
2009-08-11,994.35,2597.3,1186.28,2399.276,643.02,2860.54
2009-08-12,1005.81,2571.31,1180.54,2347.358,,2828.52
2009-08-13,1012.73,2614.18,1186.19,2396.49,655.68,2856.06
2009-08-14,1004.09,2631.51,1188.57,2386.865,654.25,2850.01
2009-08-17,979.73,2545.98,1169.05,,632.05,2771.18
2009-08-18,989.67,2567.72,1164.41,2336.987,640.25,2731.55
2009-08-19,996.46,2522.78,1155.53,2277.752,631.28,2760.89
2009-08-20,1007.37,2559.57,1163.43,2328.639,640.98,2720.18
2009-08-21,1026.13,2544.86,1163.79,2333.897,644.63,
2009-08-24,1025.57,2612.33,1174.49,2375.874,653.2,2859.18
2009-08-25,1028,2618.76,1171.09,2380.521,655.46,2858.15
2009-08-26,1028.12,2628.43,1172.56,2380.087,658.28,2863.53
2009-08-27,1030.98,2642.23,1176.9,2356.064,652.4,2881.4
2009-08-28,1028.93,2642.8,1174.27,2377.247,656.98,2884.18
2009-08-31,1020.63,2592.9,,2341.537,653.25,
2009-09-01,998.04,2596.39,1171.28,2326.914,654.12,2852.93
2009-09-02,994.75,2569.93,1168.01,2285.925,654.12,2808.21
2009-09-03,1003.24,2598.36,1173.66,2322.246,665.54,2803.31
2009-09-04,1016.4,2622.69,1178.74,2322.736,668.41,2830.99
2009-09-07,,2643.95,1190.39,2340.392,682.57,
2009-09-08,1025.39,2660.91,1202.07,2371.302,691.73,2852.48
2009-09-09,1033.37,2650.48,1196.46,2383.338,695.59,2829.41
2009-09-10,1044.14,2682.02,1201.28,2411.863,703.09,2835.91
2009-09-11,1042.73,2681.03,1208.28,2415.946,707.81,2870.83
2009-09-14,1049.34,2639.74,1203.36,2382.702,694.32,2821.73
2009-09-15,1052.63,2638.4,1207.47,2420.109,703.16,2789.36
2009-09-16,1068.76,2674.42,1212.98,2439.357,710.25,2768.61
2009-09-17,1065.48,2672.6,1218.8,2456.986,709.23,2771.97
2009-09-18,1068.3,2647.91,1221.2,,713.67,2789.33
2009-09-21,1064.66,,,,713.16,
2009-09-22,1071.66,2685.63,,,724.37,2784.78
2009-09-23,1060.87,2685.94,1219.07,,730.52,2842.51
2009-09-24,1050.78,2667.43,1218.06,2468.902,728.54,2837.34
2009-09-25,1044.38,2662.82,1217.39,2444.584,721.57,2821.34
2009-09-28,1062.98,2629.25,1205.95,2397.828,708.88,2784.65
2009-09-29,1060.61,2663.31,1208.21,2443.831,715.29,2807.32
2009-09-30,1057.08,2672.57,1202.08,2467.591,717.07,2800.82
2009-10-01,1029.85,2657.44,1208.35,2477.971,726.91,2829.02
2009-10-02,1025.21,2604.53,1206.25,2479.848,724.56,2820.03
2009-10-05,1040.46,2583.73,1216.45,2480.413,718.47,2819.48
2009-10-06,1054.72,2611.89,1212.73,2528.146,731.39,2884.46
2009-10-07,1057.59,2634.63,1218.61,2513.406,741.92,2967.06
2009-10-08,1065.48,2650.95,1230.09,2484.518,744.03,2968.02
2009-10-09,1071.49,2652.51,1233.82,2474.401,746.87,2942.78
2009-10-12,1076.19,2680.47,1233.33,2456.689,751.86,2930.97
2009-10-13,1073.19,2668.4,1233.51,2471.992,746.67,2930.09
2009-10-14,1092.02,2708.48,1246.84,2511.721,731.47,2930.7
2009-10-15,1096.56,2712.15,1246.86,2515.383,692.72,2942.79
2009-10-16,1087.68,2708.12,1256.77,2515.806,717.12,2922.82
2009-10-19,1097.91,2711.7,1261.49,2520.924,731.61,2932.2
2009-10-20,1091.06,2711.09,1265.74,2502.216,725.6,2945.26
2009-10-21,1081.4,2692.55,1260.06,2476.797,716.35,2919.9
2009-10-22,1092.91,2681.97,1260.02,2433.184,708.76,2888.72
2009-10-23,1079.6,2715.34,1267.1,2467.948,,2932.99
2009-10-26,1066.95,2716.62,1259.92,2467.714,711.83,2941.53
2009-10-27,1063.42,2694.5,1260.3,2425.201,714.54,2935.74
2009-10-28,1042.63,2648.98,1249.05,2355.314,703.95,2908.21
2009-10-29,1066.11,2632.31,1241.75,2344.033,690.1,2862.33
2009-10-30,1036.2,2651.13,1243.23,2367.701,685.24,2908.5
2009-11-02,1042.88,2645.43,1241.76,2371.642,677.22,
2009-11-03,1045.41,2621.55,1242.32,2334.106,668.48,2908.24
2009-11-04,1046.5,2648.64,1253.84,2371.856,686.41,2907.63
2009-11-05,1066.63,2629.35,1253.96,2367.214,681.91,2944.51
2009-11-06,1069.3,2658.21,1260.76,2395.106,698.63,2931.47
2009-11-09,1093.08,2693.38,1267.75,2406.434,713.48,2915.71
2009-11-10,1093.01,2707.6,1274.08,2381.955,708.2,2996.71
2009-11-11,1098.51,2740.43,1270.15,2403.879,717.9,3047.14
2009-11-12,1087.24,2726.24,1271.75,2420.281,696.72,3073.92
2009-11-13,1093.48,2727.23,1270.96,2426.801,698.33,3034.32
2009-11-16,1109.3,2783.85,1278.31,2468.675,706.75,3011.36
2009-11-17,1110.32,2764.95,1279.95,2473.789,706.55,3032.09
2009-11-18,1109.8,2745.04,1275.1,2484.229,707.26,3052.61
2009-11-19,1094.9,2758.79,1276.65,2468.788,700.42,3083.3
2009-11-20,1091.38,2761.54,1274.36,2487.365,695.25,3068.73
2009-11-23,1106.24,2797.88,1270.88,2481.416,690.41,3048
2009-11-24,1105.65,2779.98,1272.09,2471.884,676.22,3074.66
2009-11-25,1110.63,2792.84,1271,2461.528,695.69,3064.3
2009-11-26,,2762.22,1270.61,2393.519,685.73,3089.82
2009-11-27,1091.49,,,,680.37,3044.97
2009-11-30,1095.63,2732.12,1259.11,2415.837,689.07,
2009-12-01,1108.86,2770.95,1266.71,2452.501,710.01,3097.92
2009-12-02,1109.23,2796.34,1271.15,2471.564,693.51,3119.96
2009-12-03,1099.92,2808.18,1272.35,2500.037,706.84,3090.91
2009-12-04,1105.98,2791.01,1270.2,2511.545,701.58,3061.99
2009-12-07,1103.25,2796.98,1265.36,2483.758,,3046.63
2009-12-08,1091.94,2805.5,1261.46,2483.892,698.82,3012.07
2009-12-09,1095.95,2797.21,1255.76,2481.297,694.71,2981.25
2009-12-10,1102.35,2781.86,1259.9,2486.437,,3006.57
2009-12-11,1106.41,2800.75,1260,2519.099,703.64,3031.13
2009-12-14,1114.11,2799.54,1265.45,2506.386,709.74,3042.1
2009-12-15,1107.93,2798.7,1270.81,2494.737,709.64,3046.57
2009-12-16,1109.18,2813.93,1269.03,2522.545,716.01,3032.37
2009-12-17,1096.08,2813.27,1266.97,2509.576,715.81,3048.15
2009-12-18,1102.47,2802.59,,,715.68,3016.99
2009-12-21,1114.05,2786.81,1255.66,2431.389,715.17,3020.56
2009-12-22,1118.02,2823.82,1260.42,2467.637,724.4,3016.16
2009-12-23,1120.59,2841.56,1260.53,2474.883,729.8,3024.33
2009-12-24,1126.48,2837.7,1263.94,,727.21,
2009-12-25,,,,,730.41,
2009-12-28,1127.78,2855.68,1272.73,2509.692,733.71,3032.84
2009-12-29,1126.2,2869.76,1275.22,2518.994,742.16,3052.68
2009-12-30,1126.42,2879.76,1271.12,2534.356,734.54,
2009-12-31,1115.1,2897.62,1272.78,,,
2010-01-04,1132.98,2894.55,1275.75,2575.413,732.28,3005.01
2010-01-05,1136.52,2920.28,1288.24,2605.277,732.11,3028.46
2010-01-06,1137.14,2930.49,1293.17,2603.297,735.73,3039.93
2010-01-07,1141.7,2913.25,1291.42,2586.895,734.63,3077.78
2010-01-08,1144.98,2922.76,1292.98,2614.37,738.96,3077.18
2010-01-11,1146.98,2933.53,1294.51,2632.204,746.95,3087.35
2010-01-12,1136.22,2916.11,1292.85,2659.551,745.24,3105.62
2010-01-13,1145.68,2888.38,1289.51,2632.872,746.74,3096.7
2010-01-14,1148.46,2909.52,1294.71,2645.181,749.42,3121.91
2010-01-15,1136.03,2908.42,1298.58,2647.09,746.52,3118.47
2010-01-18,,2912.02,1297.99,2642.548,746.89,3106.3
2010-01-19,1150.23,2912.92,1300.35,2666.071,736.48,3084.57
2010-01-20,1138.04,2893.13,1306.62,2667.266,731.8,3083.86
2010-01-21,1116.48,2850.98,1308.36,2638.382,718.99,3085.58
2010-01-22,1091.76,2819.71,1300.45,2610.34,714.1,3023.47
2010-01-25,1096.79,2811.71,1296.79,2597.86,710.39,2967.96
2010-01-26,1092.17,2740.33,1283.02,2578.415,701.66,2955.7
2010-01-27,1097.5,2706.26,1265.77,2564.554,690.46,2919.48
2010-01-28,1084.53,2757.68,1264.51,2619.565,689.72,2961.63
2010-01-29,1073.87,2745.35,1259.16,2610.796,696.55,2953.19
2010-02-01,1089.19,2736.17,,2587.549,697.61,2883.21
2010-02-02,1103.32,2720.87,1263.76,2580.251,694.07,2864.18
2010-02-03,1097.28,2764.84,1267.15,2604.549,707.65,2884.81
2010-02-04,1063.11,2744.98,1265.03,2593.22,702.52,2914.87
2010-02-05,1066.19,2683.56,1247.9,2518.976,691.41,2855.64
2010-02-08,1056.74,2693.62,1235.22,2475.572,688.09,2846.6
2010-02-09,1070.52,2745.02,1233.86,2489.485,685.89,2797.61
2010-02-10,1068.14,2734.39,1246.17,2483.438,688.41,2857.24
2010-02-11,1078.47,2753.63,1249.42,2507.751,695.41,2908.88
2010-02-12,1075.51,2758.9,1253.39,2534.137,698.03,2949.65
2010-02-15,,,,2517.456,689.09,2963.24
2010-02-16,1094.87,,,2558.505,692.73,2967.71
2010-02-17,1099.51,2794.06,1259.07,2581.34,697.49,3018.67
2010-02-18,1106.75,2769.19,1259,2560.034,695.66,2999.94
2010-02-19,1109.17,2757.14,1257.67,2554.376,700.44,2978.53
2010-02-22,1108.02,2757.46,1266.44,2564.263,705.8,3015.59
2010-02-23,1094.6,2782.55,1266.43,2583.651,715.58,3013.14
2010-02-24,1105.24,2762.14,1270.78,2579.416,715.18,2981.14
2010-02-25,1102.94,2749.15,1270.78,2549.033,717.1,3031.26
2010-02-26,1104.49,2750.86,,,721.37,3043.75
2010-03-01,1115.71,2774.06,1283.4,2554.674,,3078.91
2010-03-02,1118.31,2772.2,1288.07,2576.591,733.19,3061.89
2010-03-03,1118.79,2782.79,1286.1,2567.089,735.04,3069.29
2010-03-04,1122.97,2768.7,1284.09,2565.645,730.82,3034.13
2010-03-05,1138.7,2790.29,1299.78,2578.772,723.96,3069.63
2010-03-08,1138.51,2834.57,1324.22,2626.451,720.29,3094.98
2010-03-09,1140.45,2839.54,1317.94,2657.167,718.77,3107.35
2010-03-10,1145.61,2862.29,1328.22,2670.219,720.84,3119.63
2010-03-11,1150.24,2873.91,1321.43,2676.522,725.95,3125.56
2010-03-12,1149.99,2881.36,1311.2,2666.511,733.34,3072.91
2010-03-15,1150.51,2874.33,1299.67,2669.608,734.83,3076.79
2010-03-16,1159.46,2896.43,1298.86,,752.2,3085.13
2010-03-17,1166.21,2919.3,1301.95,2756.262,765.54,3088.05
2010-03-18,1165.83,2913.94,1301.94,2737.242,759.02,3100.95
2010-03-19,1159.9,2915.7,1296.6,2742.974,774.59,3097.23
2010-03-22,1165.81,2889.18,1293.65,2702.401,772.25,3083.89
2010-03-23,1174.17,2905.66,1304.85,2720.862,782.48,3129.24
2010-03-24,1167.72,2886.36,1309.45,2774.85,786.54,3166.6
2010-03-25,1165.73,2888.37,1312.48,2799.149,784.38,3171.14
2010-03-26,1166.59,2906.28,1315.14,2813.082,778.86,3180.68
2010-03-29,1173.22,2929.14,1319.21,2794.771,771.4,3177.56
2010-03-30,1173.27,2933.39,1319.35,2798.268,788.8,3202.17
2010-03-31,1169.43,2887.46,1320.57,2777.301,787.98,3161.8
2010-04-01,1178.1,2943.02,1329.84,2829.996,801.32,
2010-04-02,,,1335.94,,801.15,
2010-04-05,1187.44,2968.38,1341.75,2887.246,808.15,3186.77
2010-04-06,1189.44,2975.51,1344.37,2880.969,,3253.48
2010-04-07,1182.45,2988.1,1345.09,2898.582,812.63,3270.37
2010-04-08,1186.44,2963.19,1332.93,2850.834,783.93,3256.12
2010-04-09,1194.37,2971.97,1333.98,2845.011,789.66,
2010-04-12,1196.48,2977.17,1339.61,2881.333,760.9,3294.83
2010-04-13,1197.3,2971.6,1334.52,2884.7,,3299.9
2010-04-14,1210.65,3019.74,1335.89,2885.015,,3299.69
2010-04-15,1211.67,3016.94,1338.83,2900.53,,3278.84
2010-04-16,1192.13,3007.19,1332.77,2878.671,736.16,3265.54
2010-04-19,1197.52,2960.93,1326.67,2840.425,726.29,3203.91
2010-04-20,1207.18,2981.37,1335.9,2891.27,765.76,3147.5
2010-04-21,1205.95,2967.65,1333.64,2912.826,757.85,3204.47
2010-04-22,1208.67,2980.69,1337.01,2926.532,761.18,3237.57
2010-04-23,1217.28,2988.49,1336.78,2924.731,754.58,3244.45
2010-04-26,1212.05,3002.62,1340.07,2944.709,764.34,3292.59
2010-04-27,1183.71,2991.68,1339.72,2939.299,762,3307.71
2010-04-28,1191.36,2932.04,1333.17,2903.319,749.49,3284.78
2010-04-29,1206.78,2959.01,1335.86,2926.86,753.2,3297
2010-04-30,1186.69,2974.61,1346.38,2971.252,763.51,3290.09
2010-05-03,1202.26,2944.22,1346.89,2960.895,,
2010-05-04,1173.6,2901.18,1342.89,2959.015,796.86,3290.68
2010-05-05,1165.9,2860.31,1335.65,2846.239,,3176.85
2010-05-06,1128.15,2839.65,1331.87,2810.616,785.25,3167.83
2010-05-07,1110.89,2821.11,1332.89,2739.333,768.55,3142.06
2010-05-10,1159.73,2880.48,1333.97,2850.427,779.06,
2010-05-11,1155.79,2857.67,1340.72,2812.891,772.09,3262.93
2010-05-12,1171.67,2880.33,1344.1,2847.622,773.72,3269.41
2010-05-13,1157.44,2867.92,1346.92,,766.55,3327.69
2010-05-14,1135.68,2855.21,1339.3,2858.385,768.79,3330.42
2010-05-17,1136.94,2833.69,1334.27,2819.47,753.26,3289.31
2010-05-18,1120.8,2844.35,1330.17,2834.186,760.11,3265.07
2010-05-19,1115.05,2774.54,1308.23,2729.484,765.54,3222.19
2010-05-20,1071.59,2753.51,1304.16,2694.249,,3213.8
2010-05-21,1087.69,2701.2,1285.73,2623.221,,3179.36
2010-05-24,1073.65,2723.87,1273.69,2609.61,744.31,3191.29
2010-05-25,1074.03,2650.61,1250.13,2514.119,721.29,3102.59
2010-05-26,1067.95,2696.02,1248.94,2696.78,728.94,3125.15
2010-05-27,1103.06,2739.7,1269.16,2713.923,737.28,3156.53
2010-05-28,1089.41,,,,,3252.63
2010-05-31,,2752.6,1285.01,2796.957,750.43,3272.73
2010-06-01,1070.71,2715.44,1282.97,2724.615,740.92,3266.62
2010-06-02,1098.38,2727.57,1276.02,2733.678,749.68,3289.56
2010-06-03,1102.83,2793.47,1294.44,2810.977,765.96,3355.23
2010-06-04,1064.88,2806.51,1294.39,2823.251,771.48,3357.05
2010-06-07,1050.47,2751.88,1286.27,2750.233,759.85,3266.11
2010-06-08,1062,2746.61,1288.18,2779.983,757.41,3274.26
2010-06-09,1055.69,2745.8,1290.08,2785.793,764.21,3254.83
2010-06-10,1086.84,2779.58,1291.31,2770.787,768.16,3224.49
2010-06-11,1091.6,2796.29,1294.67,2801.899,769.55,3265.44
2010-06-14,1089.63,2818.07,1297.16,2826.837,781.13,
2010-06-15,1115.23,2818.21,1298.37,2830.173,780.37,3282.42
2010-06-16,1114.61,2846.94,1303.13,2858.659,786.64,3307.65
2010-06-17,1116.04,2843.95,1304.47,2891.098,789.34,3313.52
2010-06-18,1117.51,2833.4,1317.69,2929.589,791.85,3335.48
2010-06-21,1113.2,2885.64,1335.29,2941.903,806.07,3357.88
2010-06-22,1095.31,2872.3,1323.44,2934.589,804.13,3351.69
2010-06-23,1092.04,2871.05,1329.7,2924.79,806.52,3342.97
2010-06-24,1073.69,2847.61,1325.87,2914.095,793.19,3333.97
2010-06-25,1076.77,2851.64,1326.45,2947.023,793.67,3352.46
2010-06-28,1074.57,2869.99,1325.54,2955.732,804.4,3363.9
2010-06-29,1041.24,2830.34,1319.84,2893.371,799.09,3372.71
2010-06-30,1030.71,2835.51,1314.02,2913.684,797.31,
2010-07-01,1027.37,2820.35,1308.76,2874.248,,3315.26
2010-07-02,1022.58,2844.19,1307.44,2871.554,802.57,3290.98
2010-07-05,,2844.02,1299.5,2877.304,804.03,3311.74
2010-07-06,1028.06,2868.02,1307.08,2910.648,815.52,3335.71
2010-07-07,1060.27,2861.03,1311.75,2902.044,814.68,3350.08
2010-07-08,1070.24,2897.15,1316.03,2915.908,817.57,3398.16
2010-07-09,1077.96,2917.17,1324.31,2943.896,820.6,3394.56
2010-07-12,1078.75,2925.32,1326.74,2958.791,819.61,3406.96
2010-07-13,1095.34,2928.7,1332.87,2961.512,817.35,3435.85
2010-07-14,1095.17,2952.81,1341.08,2981.059,819.54,3472.33
2010-07-15,1096.48,2943.55,1334.08,2980.597,821.02,3467.63
2010-07-16,1064.88,2957.72,1336.65,2992.45,827.54,3442.68
2010-07-19,1071.25,2945.42,1333.35,2975.572,830.4,3424.29
2010-07-20,1083.48,2948.61,1337.67,2995.441,824.41,3405.69
2010-07-21,1069.59,2926.09,1341.02,3013.401,830.93,3418.71
2010-07-22,1093.67,2955.67,1336.05,3009.923,833.01,3414.9
2010-07-23,1102.66,2973.47,1345.68,3042.02,840.24,3416.1
2010-07-26,1115.01,2966.99,1351.82,3023.699,,3414.03
2010-07-27,1113.84,2979.38,1352.23,3041.678,853.68,3436.59
2010-07-28,1106.13,2985.38,1355.19,3057.475,853.78,3451.91
2010-07-29,1101.53,2997.65,1358.41,3096.816,854.59,3429.35
2010-07-30,1101.6,2987.7,1360.92,3069.28,855.83,3426.95
2010-08-02,1125.86,3025.04,1363.6,3058.979,863.18,3455.24
2010-08-03,1120.46,3014.77,1363.83,2973.656,864.48,3484.08
2010-08-04,1127.24,3001.87,1362.74,2983.247,867.34,3503.49
2010-08-05,1125.82,3006.76,1362.08,3044.941,874.92,3521.1
2010-08-06,1121.64,2995.06,1360.45,3060.593,875.07,3516.28
2010-08-09,1127.79,,1360.66,3082.598,875.18,3524.7
2010-08-10,1121.06,2984.29,1359.71,3057.161,861.95,3525.81
2010-08-11,1089.47,2949.26,1352.91,3035.318,862.16,3522.72
2010-08-12,1083.61,2927.04,1349.33,3025.644,,3483.02
2010-08-13,1079.25,2939.97,1360.15,3053.01,,3469.52
2010-08-16,1079.38,2933.51,1370.58,3052.599,860.55,3479.67
2010-08-17,1092.54,2923.36,1378.47,,865.78,3502.25
2010-08-18,1094.16,2919.37,1385.51,3072.087,880.02,3534.8
2010-08-19,1075.63,2946.77,1392.56,3105.35,891.23,3560.39
2010-08-20,1071.69,2936.48,1395.02,3117.72,893.92,3593.6
2010-08-23,1067.36,2925.99,1403.15,3128.734,894.78,3613.37
2010-08-24,1051.87,2922.85,1405.77,3114.939,890.45,3530.49
2010-08-25,1055.33,2926.55,1396.97,3138.91,884.51,3554.15
2010-08-26,1047.22,2925.87,1408,3145.135,886.1,3595.58
2010-08-27,1064.59,2938.74,1411.05,3104.733,900.37,3558.67
2010-08-30,1048.92,2957.06,1422.49,3099.565,909.65,
2010-08-31,1049.33,2950.33,,3081.884,913.19,3566.23
2010-09-01,1080.29,2982.83,1431.96,3135.316,919.34,3593.41
2010-09-02,1090.1,2986.66,1441.07,3122.149,920.54,3666.54
2010-09-03,1104.51,3002.56,1435.67,3164.277,929.9,3734.7
2010-09-06,,3034.58,1434.68,3217.148,931.52,3744.01
2010-09-07,1091.84,3036.09,1434.27,3230.888,923.89,3775.42
2010-09-08,1098.87,3011.42,1434.14,,923.88,3804.73
2010-09-09,1104.18,3022.28,1437.78,,921.49,3902.56
2010-09-10,1109.55,,,,924.57,
2010-09-13,1121.9,3066.81,1456.96,,937.04,3972.6
2010-09-14,1121.1,3048.65,1474.44,,921.39,3968.29
2010-09-15,1125.07,3071.03,1472.95,3357.032,921.1,3973.48
2010-09-16,1124.66,3067.11,,3341.632,924.81,4005.46
2010-09-17,1125.59,3076.37,1466.97,3384.653,923.57,3979.35
2010-09-20,1142.71,3080.98,1469.69,3370.982,923.06,4053.32
2010-09-21,1139.78,3095.39,1475.99,3365.037,937.21,4087.96
2010-09-22,1134.28,3096.1,1474.75,3343.343,945,4054.18
2010-09-23,1124.83,3083.13,1458.08,3337.197,947.1,4067.43
2010-09-24,1148.67,3092.68,1451.19,3397.626,951.9,4078.87
2010-09-27,1142.16,3113.46,1464.71,3468.036,962.47,4122.83
2010-09-28,1147.7,3097.35,1459.64,3472.707,959.27,4123.95
2010-09-29,1144.73,3106.03,1461.78,3495.464,969.65,4111.05
2010-09-30,1141.2,3097.63,1463.5,3501.296,975.3,4100.07
2010-10-01,1146.24,3130.9,1466.32,3547.115,978.58,4111.99
2010-10-04,1137.03,3157.45,1462.27,3569.498,964.22,4188.31
2010-10-05,1160.75,3162.36,1472.19,3591.695,969.28,4171.87
2010-10-06,1159.97,3190.07,1479.61,3603.404,979,4196.73
2010-10-07,1158.06,3166.65,1481.45,3586.186,970.9,4245.05
2010-10-08,1165.15,3153.34,1481.41,3546.954,963.19,4236.98
2010-10-11,1165.32,3163.41,1487.41,3548.746,977.85,4218.79
2010-10-12,1169.77,3149.36,1486.57,3547.248,977.08,4166.52
