Date,MXWD.Index,ES1.Index,BCOM.Index,CO1.Comdty,HG1.Comdty,VIX.Index,USOSFRF.Curncy,USOSFR1.Curncy,USGG2YR.Index,USGG5YR.Index,USGG10YR.Index,USGG30YR.Index,GDBR10.Index,GJGB10.Index,GCNY10YR.Index,DXY.Index,EURUSD.Curncy,USDJPY.Curncy,SOFRRATE.Index,GCNY2YR.Index,EUSA2.BGN.Curncy,GJGB2.Index,CCSWO2.BGN.Curncy,STI.Index,MXWO.Index,MXEF.Index
2009-01-05,234.5,927.5,120.5559,49.62,145.9,39.08,0.2652,0.4001,0.7636,1.6772,2.4812,3.0283,3.013,1.209,2.75,82.637,1.3635,93.44,,1.27,2.6715,0.372,1.1,1924.87,945.27,598.94
2009-01-06,235.81,930.5,123.4578,50.53,158.3,38.56,0.2472,0.3921,0.7635,1.6476,2.4454,2.995,3.153,1.263,2.74,82.85,1.3536,93.65,,1.24,2.713,0.385,1.075,1913.66,949.69,607.4
2009-01-07,233.09,905.25,118.9246,45.86,151.15,43.39,0.2572,0.3881,0.8111,1.6642,2.4942,3.0363,3.198,1.26,2.71,82.275,1.3644,92.65,,1.23,2.571,0.374,1.075,1880.58,939.6,595.21
2009-01-08,232.22,906.75,116.9987,44.67,147.9,42.56,0.2522,0.3821,0.827,1.5852,2.4398,3.0458,3.127,1.312,2.74,81.536,1.3702,91.21,,1.22,2.521,0.379,1.05,1827.61,938.56,578.4
2009-01-09,228.38,885.5,118.2681,44.42,155.95,42.82,0.2487,0.3831,0.7467,1.5098,2.39,3.06,3.017,1.296,2.7,82.663,1.3476,90.4,,1.21,2.443,0.379,1.045,1806.02,922.63,571.25
2009-01-12,223.21,868,113.3248,42.91,148.85,45.84,0.2492,0.3721,0.7385,1.4411,2.3044,2.9898,2.986,,2.72,83.019,1.3362,89.22,,1.19,2.3965,0.379,1.03,1776.25,902.58,553.22
2009-01-13,220.17,868.5,113.4628,44.83,154.7,43.27,0.2367,0.3596,0.7383,1.4377,2.2924,3.0026,2.991,1.25,2.78,84.265,1.3182,89.38,,1.17,2.345,0.374,1.03,1761.82,889.42,550.89
2009-01-14,213.78,839.75,111.7693,45.08,148.75,49.14,0.2362,0.3381,0.706,1.3529,2.1993,2.8863,2.934,1.27,2.84,84.419,1.3191,89.05,,1.17,2.352,0.38,0.91,1764.72,862.25,542.85
2009-01-15,211.17,839.25,111.4011,44.69,145.35,51,0.2512,0.3611,0.7138,1.3626,2.2055,2.8672,2.89,1.216,2.9,84.44,1.3115,89.84,,1.2,2.4275,0.379,1.075,1704.06,853.35,526.64
2009-01-16,214.39,848.5,112.8287,46.57,152.75,46.11,0.2422,0.3576,0.721,1.4671,2.3188,2.8747,2.93,1.226,2.93,84.212,1.3267,90.72,,1.26,2.32,0.372,1.09,1730.45,865.83,537.84
2009-01-19,212.84,,,44.5,,,0.2382,0.3521,0.7207,1.467,2.3184,2.8747,2.996,1.255,2.9,84.722,1.3069,90.65,,1.26,2.34,0.363,1.095,1746.99,859.62,533.84
2009-01-20,203.94,806,110.3885,43.62,150.45,56.65,0.2542,0.3431,0.7045,1.4868,2.3771,2.9804,3.019,1.226,2.92,86.216,1.2904,89.76,,1.26,2.269,0.356,1.105,1723.37,822.61,517.54
2009-01-21,207.39,836.75,111.1804,45.02,143.35,46.42,0.2667,0.3626,0.7692,1.6089,2.536,3.1579,2.999,1.234,3.05,85.817,1.3023,89.49,,1.35,2.238,0.368,1.09,1704.52,838.43,515.16
2009-01-22,205.56,825.5,110.2917,45.39,139.6,47.29,0.3032,0.3971,0.7203,1.6024,2.5922,3.2575,3.108,1.24,3.05,85.52,1.3001,88.92,,1.35,2.223,0.365,1.095,1708.77,830.42,514.36
2009-01-23,204.17,823.5,113.2346,48.37,147.2,47.27,0.3232,0.4176,0.8095,1.6291,2.6172,3.3212,3.237,1.24,3.02,85.608,1.2975,88.75,,1.36,2.234,0.368,1.0305,1685.23,825.38,507.29
2009-01-26,208.2,830.75,114.248,46.96,158.65,45.69,0.3172,0.4386,0.8258,1.6525,2.6411,3.3771,3.327,1.231,,84.727,1.3189,89.1,,,2.3545,0.387,1.1,,841.92,515.88
2009-01-27,211.12,839.25,110.311,43.73,148.45,42.25,0.2982,0.3861,0.8011,1.5661,2.5274,3.2435,3.26,1.274,,84.426,1.316,88.98,,,2.347,0.403,1.1,,854.46,518.93
2009-01-28,217.12,871.5,111.2551,44.9,149.6,39.66,0.2952,0.4221,0.8988,1.6927,2.6665,3.4232,3.233,1.266,,84.672,1.3166,90.27,,,2.338,0.412,1.1,1766.08,878.83,533.11
2009-01-29,212.4,842.75,110.8487,45.4,145.75,42.63,0.3162,0.4286,0.9543,1.8303,2.8586,3.6063,3.259,1.275,,85.277,1.2954,90.03,,,2.289,0.407,1.1,1766.72,857.93,532.18
2009-01-30,208.02,822.5,110.9304,45.88,146.85,44.84,0.3432,0.4731,0.9463,1.8751,2.8403,3.603,3.296,1.297,,85.999,1.2813,89.92,,,2.255,0.406,1.1,1746.47,838.83,529.53
2009-02-02,205.33,821.25,109.4384,43.82,143.1,45.52,0.3352,0.4366,0.8909,1.75,2.7226,3.4743,3.284,1.299,3.08,86.073,1.2843,89.45,,1.41,2.265,0.4,1.135,1705.29,828.89,517.14
2009-02-03,208.97,831.5,109.776,44.08,152.2,43.06,0.3182,0.4371,0.9624,1.905,2.884,3.6771,3.335,1.305,3.13,85.05,1.304,89.44,,1.41,2.245,0.408,1.15,1711.92,843.77,525.35
2009-02-04,210.31,829.75,110.245,44.15,153.1,43.85,0.3292,0.4341,0.9785,1.9349,2.9353,3.6811,3.363,1.355,3.13,85.702,1.2849,89.43,,1.39,2.1835,0.435,1.35,1707.39,847.95,535.97
2009-02-05,211.45,840.5,111.7531,46.46,150,43.73,0.3232,0.4246,0.9627,1.8952,2.912,3.6477,3.339,1.341,3.29,86.057,1.2791,91.23,,1.55,2.1735,0.435,1.35,1704.6,852.94,536.57
2009-02-06,216.23,867.75,113.1435,46.21,162.85,43.37,0.3252,0.4331,0.9951,1.9619,2.9917,3.6961,3.371,1.341,3.19,85.346,1.294,91.9,,1.57,2.155,0.421,1.44,1715.35,870.74,557.53
2009-02-09,217.9,865,112.8167,46.02,161.3,43.64,0.3252,0.4391,1.0113,1.972,2.9844,3.6452,3.403,1.316,3.2,84.792,1.3003,91.47,,1.58,2.18,0.405,1.48,1682.34,876.94,564.81
2009-02-10,210.93,827,110.5557,44.61,157.6,46.67,0.3252,0.4341,0.891,1.75,2.8136,3.4875,3.343,1.313,3.25,85.807,1.2913,90.47,,1.6,2.2005,0.42,1.45,1703.29,846.42,561.38
2009-02-11,210.33,831.5,109.827,44.28,154,44.53,0.3302,0.4261,0.9151,1.7532,2.7537,3.4443,3.189,1.313,3.25,85.776,1.2906,90.4,,1.61,2.108,0.42,1.385,1721.97,845.04,553.54
2009-02-12,208.27,835.5,109.0545,44.65,153.45,41.25,0.3262,0.4271,0.9071,1.7632,2.7824,3.5196,3.083,1.264,3.15,86.547,1.2861,90.94,,1.59,2.0925,0.405,1.335,1684.96,837.68,542.69
2009-02-13,208.56,820,108.1605,44.81,153.85,42.93,0.3362,0.4321,0.964,1.8727,2.8894,3.6728,3.107,1.265,3.14,86.041,1.2862,91.93,,1.58,2.098,0.395,1.29,1705.64,837.02,554.31
2009-02-16,206.96,,,43.28,,,0.3292,0.4211,0.956,1.8694,2.8895,3.671,3.037,1.299,3.17,86.66,1.2801,91.73,,1.57,2.059,0.4,1.39,1680.7,831.04,547.55
2009-02-17,198.25,785.5,103.519,41.03,142.3,48.66,0.3322,0.4186,0.8588,1.6575,2.6479,3.4797,2.975,1.288,3.22,87.581,1.2582,92.41,,1.53,2.015,0.392,1.38,1637.92,796.67,520.87
2009-02-18,196.89,779.5,102.5509,39.55,143.6,48.46,0.3232,0.4091,0.948,1.803,2.7554,3.5468,2.994,1.261,3.23,88.007,1.253,93.79,,1.55,2.0635,0.378,1.36,1651.06,791.38,516.33
2009-02-19,196.82,779.5,104.0575,41.99,147.1,47.08,0.3132,0.4246,0.9806,1.8695,2.8531,3.6701,3.08,1.268,3.19,87.439,1.2674,94.2,,1.54,2.139,0.385,1.365,1629.35,790.18,521.4
2009-02-20,192.21,769.5,102.8844,41.89,141.6,49.3,0.3062,0.4051,0.9402,1.8264,2.7879,3.5673,3.014,1.284,3.15,86.488,1.2826,93.35,,1.5,2.0595,0.386,1.37,1594.94,772.84,502.51
2009-02-23,189.02,745,102.5827,40.99,143.7,52.62,0.3092,0.3946,0.9321,1.8064,2.7536,3.5067,3.014,1.28,3.14,87.24,1.2694,94.61,,1.46,2.076,0.393,1.34,1630.69,757.29,510.14
2009-02-24,191.09,768.75,103.9285,42.5,148.7,45.49,0.3182,0.4061,0.9732,1.8765,2.7951,3.4924,2.988,1.274,3.13,86.895,1.2846,96.65,,1.44,2.055,0.407,1.37,1614.44,767.79,502.74
2009-02-25,190.3,761.5,105.2987,44.29,152.45,44.67,0.3202,0.4371,1.0735,1.9907,2.9263,3.5872,2.993,1.309,3.13,87.906,1.2723,97.39,,1.43,2.033,0.419,1.35,1616.79,763.81,505.42
2009-02-26,190.3,752,106.6888,46.51,156.5,44.66,0.3282,0.4481,1.0814,2.0702,2.9908,3.6746,3.128,1.284,3.12,87.727,1.2744,98.52,,1.42,2.0795,0.4,1.36,1617.44,763.75,505.84
2009-02-27,187.17,734.25,105.988,46.35,152.6,46.35,0.3172,0.4231,0.9701,1.9839,3.0131,3.7083,3.112,1.28,3.1,88.008,1.2669,97.58,,1.41,2.077,0.405,1.345,1594.87,750.86,499.3
2009-03-02,177.96,705.5,101.9986,42.21,150.75,52.65,0.3162,0.3936,0.8671,1.8158,2.8624,3.6106,3.03,1.305,3.12,88.94,1.2578,97.46,,1.4,2,0.406,1.355,1533.4,713.85,475.08
2009-03-03,176.1,689.5,103.2798,43.7,159.6,50.93,0.3142,0.3991,0.875,1.8322,2.8771,3.601,3.048,1.295,3.13,88.91,1.2561,98.17,,1.43,1.969,0.404,1.375,1528.51,705.35,476.16
2009-03-04,180.57,708.5,106.8116,46.12,168.55,47.56,0.3212,0.4161,0.9387,1.9377,2.9745,3.6667,3.136,1.306,3.13,88.577,1.2661,99.16,,1.4,1.956,0.405,1.405,1544.34,722.38,493.47
2009-03-05,175.46,686,104.7277,43.64,164.6,50.17,0.3212,0.4131,0.8829,1.796,2.8115,3.4881,3.017,1.319,3.21,89.105,1.254,98.07,,1.41,1.94,0.411,1.385,1518.64,700.46,488.15
2009-03-06,174.8,687.75,105.8337,44.85,168.05,49.33,0.3502,0.4381,0.947,1.8783,2.8717,3.5536,2.925,1.3,3.24,88.512,1.2653,98.26,,1.43,1.934,0.406,1.37,1513.12,697.5,488.31
2009-03-09,172.7,676,104.8333,44.13,162.95,49.68,0.3382,0.4351,0.9551,1.875,2.8589,3.5665,2.936,1.304,3.19,89.009,1.2611,98.85,,1.42,1.987,0.408,1.38,1456.95,688.64,485.29
2009-03-10,181.57,716,104.7621,43.96,167.45,44.37,0.3357,0.4441,1.0276,2.001,3.0044,3.7253,3,1.309,3.18,88.927,1.2682,98.67,,1.43,2.009,0.421,1.37,1485.75,725.26,502.7
2009-03-11,183.22,720.5,102.6873,41.4,161.6,43.61,0.3392,0.4416,1.0117,1.9412,2.9048,3.6614,3.07,1.321,3.15,87.868,1.2837,97.28,,1.41,2.013,0.417,1.39,1505.51,730.95,512.5
2009-03-12,186.61,751.5,106.1149,45.09,161.75,41.18,0.3267,0.4261,1.0038,1.8981,2.8535,3.6106,3.007,1.318,3.13,87.66,1.2913,97.72,,1.4,1.9695,0.42,1.375,1493.53,745.53,515.97
2009-03-13,189.51,757.75,105.9414,44.93,165.85,42.36,0.3172,0.4081,0.9558,1.865,2.8902,3.6729,3.059,1.324,3.12,87.428,1.2928,97.95,,1.41,1.989,0.42,1.39,1577.52,756.41,527.98
2009-03-16,191.92,757.25,107.3943,43.98,173.95,43.74,0.3072,0.4136,0.9964,1.9181,2.9529,3.7577,3.145,1.305,3.12,86.946,1.2968,98.18,,1.4,1.98,0.415,1.39,1586.32,765.19,539.66
2009-03-17,195,778.75,108.2683,48.24,171.75,40.8,0.3082,0.4176,1.029,1.9748,3.0066,3.8251,3.191,1.31,3.12,86.933,1.3017,98.6,,1.38,2.007,0.415,1.375,1559.03,778.58,541.92
2009-03-18,197.37,795.5,106.4575,47.66,170.9,40.06,0.2802,0.3671,0.8102,1.5686,2.533,3.5322,3.221,1.309,3.11,84.595,1.3474,96.23,,1.37,1.883,0.414,1.375,1575.94,788.83,543.88
2009-03-19,201.09,784.25,112.4808,50.67,179.8,43.68,0.2902,0.3941,0.8587,1.6438,2.6023,3.629,3.045,1.268,3.12,83.129,1.3665,94.52,,1.37,1.962,0.402,1.365,1584.86,803.11,557.46
2009-03-20,197.97,789.4,112.8064,51.22,178.75,45.89,0.2992,0.3851,0.8668,1.6401,2.6344,3.6606,2.974,1.27,3.13,83.841,1.3582,95.94,,1.4,1.889,0.402,1.37,1596.92,789.93,552.99
2009-03-23,207.98,817.25,114.2044,53.47,183.2,43.23,0.2972,0.3951,0.8913,1.6828,2.6523,3.6915,3.019,1.271,3.12,83.426,1.3633,96.95,,1.37,1.9165,0.405,1.395,1664.08,830.16,579.31
2009-03-24,206.7,803.5,113.4431,53.5,179.85,42.93,0.3072,0.4051,0.9076,1.7256,2.701,3.6386,3.149,1.269,3.13,83.858,1.3468,97.86,,1.36,1.942,0.408,1.4,1706.34,824.07,581.51
2009-03-25,208.13,808.25,112.4298,51.75,179.7,42.25,0.3102,0.4101,0.9541,1.8117,2.7844,3.7407,3.146,1.294,3.12,83.808,1.3583,97.54,,1.38,1.9635,0.41,1.395,1691.68,829.44,587.45
2009-03-26,211.3,827.25,112.9079,53.46,184.95,40.36,0.3142,0.4061,0.9066,1.7894,2.7389,3.6518,3.13,1.324,3.13,84.165,1.3526,98.71,,1.4,1.9505,0.422,1.425,1758.79,841.53,599.73
2009-03-27,207.21,816,110.1822,51.98,183.35,41.04,0.3132,0.4091,0.9066,1.8025,2.7571,3.6124,3.086,1.334,3.14,85.111,1.3287,97.86,,1.39,1.875,0.424,1.42,1745.66,824.69,591.32
2009-03-30,198.9,784.25,107.1563,47.99,176.6,45.54,0.2992,0.3951,0.8434,1.7238,2.7117,3.5985,3.026,1.339,3.15,85.869,1.3199,97.26,,1.36,1.8165,0.422,1.42,1673.14,792.65,561.46
2009-03-31,202.04,794.75,109.7822,49.23,184.45,44.14,0.2862,0.3716,0.796,1.6551,2.6629,3.5339,2.994,1.353,3.16,85.43,1.325,98.96,,1.35,1.808,0.42,1.415,1699.99,805.22,569.97
2009-04-01,205.21,809.25,108.687,48.44,184.9,42.28,0.2872,0.3721,0.8038,1.642,2.6539,3.5015,2.994,1.35,3.19,85.503,1.3249,98.53,,1.35,1.7665,0.412,1.425,1702.26,817.56,580.76
2009-04-02,214.33,835.5,112.2954,52.75,189,42.04,0.2982,0.3911,0.8829,1.7467,2.7662,3.5968,3.16,1.378,3.18,84.446,1.3461,99.52,,1.37,1.941,0.41,1.435,1803.34,852.76,613.07
2009-04-03,214.96,840.5,113.6754,53.47,200.05,39.7,0.2952,0.4061,0.9467,1.8522,2.8853,3.6899,3.221,1.425,3.19,84.165,1.3486,100.32,,1.34,2.084,0.406,1.44,1820.87,854.9,617.11
2009-04-06,213.77,830.5,111.809,52.24,195.9,40.93,0.2927,0.4141,0.9388,1.8853,2.9223,3.7247,3.218,1.465,,84.571,1.3416,100.99,,,2.021,0.423,1.39,1847.98,848.54,623.03
2009-04-07,209.97,814,110.6983,51.22,199,40.39,0.2782,0.3971,0.9069,1.849,2.8965,3.7139,3.217,1.439,3.2,85.288,1.3272,100.42,,1.4,1.971,0.429,1.44,1802.39,832.79,615.89
2009-04-08,210.36,822.5,111.3674,51.59,199.85,38.85,0.2852,0.4096,0.923,1.8292,2.8559,3.6686,3.214,1.464,3.2,85.361,1.3282,99.76,,1.45,1.961,0.44,1.44,1783.96,835.52,610.22
2009-04-09,217,852.5,113.1206,54.06,207.1,36.53,0.2802,0.4076,0.9474,1.8857,2.9207,3.7517,3.257,1.484,3.2,85.786,1.3169,100.42,,1.44,1.946,0.468,1.44,1828.51,861.37,632.63
2009-04-10,217.27,,,,,,0.2792,0.4121,0.9475,1.8858,2.9226,3.7499,3.25,1.46,3.2,,1.3189,100.25,,1.44,1.939,0.465,1.44,,861.96,636.04
2009-04-13,218.44,854,113.1555,52.14,212.55,37.81,0.2732,0.3981,0.8669,1.7996,2.8579,3.7104,3.252,1.461,3.2,84.635,1.3368,100.1,,1.42,1.939,0.46,1.75,1876.77,866.41,640.6
2009-04-14,217.61,840.25,113.3494,51.96,211.5,37.67,0.2612,0.3651,0.8427,1.7169,2.7845,3.6545,3.199,1.468,3.2,84.642,1.3259,98.98,,1.42,1.908,0.455,1.69,1897.02,861.86,645.56
2009-04-15,217.91,848.5,113.7634,51.79,219.9,36.17,0.2632,0.3671,0.8508,1.7004,2.7644,3.6625,3.142,1.44,3.19,85.081,1.3227,99.37,,1.39,1.8835,0.433,1.6637,1905.99,863.48,643.86
2009-04-16,220.79,861.5,113.2676,53.06,216.95,35.79,0.2682,0.3821,0.8992,1.7698,2.8303,3.714,3.176,1.46,3.18,85.227,1.3186,99.28,,1.42,1.914,0.425,1.6737,1891.75,875.59,648.39
2009-04-17,221.87,866.75,113.575,53.35,219.4,33.94,0.2702,0.4076,0.9643,1.8929,2.9451,3.7981,3.27,1.454,3.18,85.981,1.3044,99.16,,1.41,1.984,0.408,1.6,1896.56,881.27,643.4
2009-04-20,214.29,833,109.6293,49.86,210.35,39.18,0.2722,0.4011,0.9075,1.7964,2.8359,3.6891,3.149,1.478,3.18,86.637,1.2921,97.89,,1.4,1.926,0.41,1.66,1874.85,849.12,633.48
2009-04-21,215.68,847.75,109.7785,49.82,208.7,37.14,0.2722,0.3971,0.932,1.8563,2.8969,3.7392,3.14,1.463,3.17,86.579,1.2948,98.73,,1.43,1.9535,0.412,1.66,1887.25,856.38,627.24
2009-04-22,216.01,837,109.9997,49.81,205.95,38.1,0.2667,0.4061,0.9565,1.8931,2.9397,3.8036,3.209,1.442,3.18,86.191,1.3005,98.02,,1.43,1.975,0.41,1.66,1843.41,857.49,629.23
2009-04-23,217.86,848.75,109.7299,50.11,199.2,37.15,0.2682,0.4041,0.924,1.8764,2.9193,3.7918,3.222,1.435,3.18,85.517,1.3144,97.96,,1.44,1.9485,0.406,1.675,1859.98,864,639.75
2009-04-24,222.26,866.5,111.0304,51.67,205.05,36.82,0.2632,0.4061,0.957,1.937,2.9903,3.8813,3.191,1.434,3.18,84.714,1.3242,97.17,,1.41,1.907,0.426,1.7,1852.85,882.26,647.84
2009-04-27,220.41,856.75,108.6026,50.32,198.65,38.32,0.2607,0.3781,0.8749,1.8433,2.9083,3.8294,3.161,1.463,3.17,85.696,1.3036,96.77,,1.42,1.8655,0.421,1.65,1818.61,876.43,633.52
2009-04-28,217.77,851.75,107.4944,49.99,191.6,37.95,0.2702,0.3941,0.9461,1.9405,3.0073,3.9537,3.141,1.419,3.17,85.158,1.3149,96.45,,1.47,1.8325,0.404,1.625,1808.41,866.31,623.72
2009-04-29,223.02,869,109.8708,50.78,201,36.08,0.2502,0.3861,0.9541,2.0302,3.1073,4.0275,3.131,1.419,3.16,84.474,1.3271,97.66,,1.42,1.817,0.404,1.62,1849.57,886.03,645.56
2009-04-30,225.24,870,110.5712,50.8,205.3,36.5,0.2552,0.3511,0.8987,2.0104,3.1187,4.0324,3.178,1.432,3.16,84.614,1.323,98.63,,1.42,1.79,0.392,1.64,1920.28,893.02,662.73
2009-05-01,225.96,876,114.1291,52.85,210.15,35.3,0.2802,0.3911,0.9068,2.0106,3.1533,4.0703,3.17,1.406,,84.546,1.3273,99.12,,,1.803,0.385,1.64,,896.22,662.83
2009-05-04,233.09,902.75,115.7378,54.58,214.5,34.53,0.2772,0.3996,0.9387,2.0239,3.1514,4.048,3.243,1.418,3.14,83.97,1.3406,98.8,,1.38,1.8375,0.385,1.65,2028.71,921.53,700.99
2009-05-05,233.44,903.5,115.2585,54.12,208.45,33.36,0.2702,0.3846,0.9627,2.0473,3.1592,4.0655,3.211,1.418,3.12,84.157,1.333,98.82,,1.4,1.822,0.385,1.645,2074.35,922.55,704.29
2009-05-06,236.47,917.25,118.4795,56.15,218.85,32.45,0.2732,0.3921,0.9628,2.0507,3.1612,4.0949,3.24,1.405,3.09,83.803,1.3335,98.31,,1.4,1.7785,0.385,1.63,2179.03,934.77,712.05
2009-05-07,236.39,907,119.3384,56.47,216.55,33.44,0.2942,0.4081,0.9949,2.1712,3.3341,4.3057,3.38,1.422,3.09,83.941,1.339,99.12,,1.41,1.781,0.405,1.63,2241.6,933.92,714.91
2009-05-08,241.18,924.75,120.8343,58.14,214.7,32.05,0.2852,0.4181,0.9793,2.1381,3.2856,4.2676,3.447,1.455,3.08,82.529,1.3634,98.47,,1.39,1.739,0.407,1.625,2238.21,953.57,725.13
2009-05-11,238.87,909,120.3455,57.48,209.35,32.87,0.2732,0.4101,0.891,2.0211,3.1654,4.1847,3.388,1.464,3.08,82.678,1.3582,97.49,,1.38,1.739,0.406,1.6,2166.1,943.52,723.58
2009-05-12,238.36,906.75,121.2127,57.94,209,31.8,0.2822,0.4071,0.883,2.0112,3.1727,4.1593,3.407,1.455,3.07,82.306,1.3648,96.45,,1.37,1.7545,0.396,1.59,2178.13,941.64,721.13
2009-05-13,233.02,885.25,119.7092,57.34,203.7,33.65,0.2772,0.4091,0.8669,1.9779,3.1195,4.099,3.343,1.458,3.08,82.499,1.36,95.31,,1.33,1.689,0.386,1.51,2185.29,919.73,709.87
2009-05-14,232.9,889.5,120.2021,56.69,203.5,31.37,0.2782,0.4051,0.8427,1.958,3.0884,4.0483,3.305,1.435,3.08,82.279,1.3639,95.8,,1.32,1.672,0.379,1.52,2122.11,920.98,699.39
2009-05-15,233.2,883,117.6966,55.98,202.8,33.12,0.2792,0.3921,0.8507,1.9981,3.1341,4.0838,3.365,1.432,3.06,83.024,1.3495,95.21,,1.34,1.654,0.376,1.48,2139.78,920.85,707.93
2009-05-18,237.44,907,119.8498,58.47,207.55,30.24,0.2732,0.4006,0.9074,2.0987,3.23,4.1984,3.358,1.411,3.06,82.667,1.3562,96.31,,1.31,1.628,0.375,1.49,2176.98,936.28,728.49
2009-05-19,240.65,906.5,119.8665,58.92,206.95,28.8,0.2612,0.3931,0.8831,2.0989,3.243,4.2085,3.438,1.427,3.06,81.978,1.363,95.98,,1.29,1.683,0.384,1.53,2260.36,947.68,745.82
2009-05-20,242.34,900,121.3203,60.59,210.85,29.03,0.2542,0.3741,0.8343,2.0251,3.1912,4.1438,3.433,1.429,3.06,80.985,1.378,94.88,,1.29,1.7055,0.378,1.52,2269.24,953.47,756.07
2009-05-21,238.21,888.75,119.4986,59.93,205.4,31.35,0.2652,0.3766,0.8587,2.1395,3.3644,4.3125,3.37,1.435,3.06,80.558,1.389,94.41,,1.27,1.697,0.367,1.535,2210.97,937.59,740.96
2009-05-22,239.24,885,120.6534,60.78,210.25,32.63,0.2702,0.3771,0.8831,2.201,3.4495,4.3836,3.547,1.438,3.07,79.958,1.3998,94.78,,1.24,1.7185,0.357,1.525,2245.27,941.25,746.42
2009-05-25,239.58,,,60.21,,,0.2642,0.3566,0.8831,2.2012,3.4496,4.3836,3.604,1.455,3.06,80.024,1.4017,94.83,,1.27,1.774,0.364,1.61,2267.46,942.67,747.09
2009-05-26,242.79,908.75,121.3429,61.24,214.75,30.62,0.2817,0.3931,0.9159,2.3032,3.5467,4.4912,3.621,1.448,3.06,80.131,1.3985,95.03,,1.28,1.787,0.365,1.5997,2238.79,958.27,739.62
2009-05-27,241.97,892.5,121.4494,62.5,211.65,32.36,0.2812,0.4101,0.9779,2.437,3.7381,4.6319,3.626,1.478,3.07,80.332,1.3825,95.34,,1.25,1.7955,0.365,1.625,2306.08,952.14,754.18
2009-05-28,242.89,905,123.1161,64.39,213.7,31.67,0.2722,0.4011,0.9621,2.437,3.6122,4.4873,3.66,1.488,,80.433,1.3941,96.86,,,1.762,0.348,1.61,2292.97,954.96,761.74
2009-05-29,246.69,918,124.9324,65.52,219.75,28.92,0.2612,0.3876,0.9146,2.3399,3.4594,4.3361,3.589,1.49,,79.348,1.4158,95.34,,,1.711,0.359,1.61,2329.08,970,773.12
2009-06-01,253.29,939,129.1495,67.97,231.9,30.04,0.2822,0.4161,0.9463,2.5213,3.6726,4.5337,3.669,1.491,3.09,79.171,1.4159,96.59,,1.24,1.776,0.361,1.64,2380.07,994.5,802.21
2009-06-02,254.29,942.5,128.4899,68.17,229.75,29.63,0.2642,0.4021,0.9464,2.491,3.6127,4.4824,3.659,1.524,3.09,78.404,1.4303,95.77,,1.24,1.714,0.369,1.655,2375.82,1000.08,795.59
2009-06-03,250.03,931.75,124.1996,65.88,221.2,31.02,0.2817,0.4171,0.9068,2.4239,3.5398,4.4453,3.573,1.554,3.08,79.5,1.4162,95.99,,1.24,1.703,0.368,1.69,2383.82,982.99,784.22
2009-06-04,250.61,940.5,128.0037,68.71,230.1,30.18,0.2822,0.4526,0.9546,2.5894,3.7099,4.5785,3.638,1.514,3.08,79.414,1.4183,96.58,,1.24,1.896,0.359,1.68,2362.74,986.03,781.76
2009-06-05,249.97,940.5,127.0613,68.34,228.4,29.62,0.3647,0.6776,1.2923,2.8326,3.8279,4.6331,3.722,1.503,3.09,80.67,1.3968,98.64,,1.24,2.002,0.351,1.68,2396.35,982.29,786.96
2009-06-08,247.82,938.75,125.7864,67.88,225.3,29.77,0.3372,0.6831,1.398,2.9226,3.8736,4.6138,3.676,1.521,3.1,80.909,1.39,98.49,,1.27,2.096,0.381,1.73,2333.7,975.19,772.25
2009-06-09,249.44,939.5,128.2388,69.62,236.55,28.27,0.3072,0.6101,1.3015,2.8676,3.8559,4.6524,3.636,1.534,3.1,79.787,1.4065,97.38,,1.26,2.028,0.389,1.615,2349.87,982.64,771.18
2009-06-10,251.23,940.5,128.2956,70.8,236.7,28.46,0.3127,0.6281,1.3508,2.9163,3.9455,4.762,3.688,1.547,3.09,80.329,1.3984,98.12,,1.27,2.057,0.384,1.78,2391.22,987.53,789.13
2009-06-11,253.39,942,131.1164,71.79,244.5,28.11,0.3052,0.5971,1.3189,2.8475,3.8543,4.6965,3.698,1.563,3.15,79.41,1.4108,97.64,,1.25,2.06,0.382,1.825,2381.81,996.86,791.03
2009-06-12,252.81,944.75,128.8919,70.92,237.35,28.15,0.3292,0.5721,1.2638,2.7829,3.7916,4.6443,3.634,1.521,3.13,80.142,1.4016,98.44,,1.25,2.036,0.381,1.83,2377.07,994.39,790.19
2009-06-15,246.23,923.5,126.03,69.44,228.5,30.81,0.2912,0.5496,1.2236,2.7213,3.7113,4.5606,3.522,1.513,3.14,81.14,1.3803,97.84,,1.27,1.967,0.381,1.81,2316.56,968.5,769.94
2009-06-16,244.13,912,125.6875,70.24,225.55,32.68,0.2952,0.5461,1.1833,2.6735,3.6588,4.4727,3.525,1.473,3.14,80.709,1.3837,96.39,,1.25,1.963,0.377,1.8,2288.16,960.02,764.63
2009-06-17,241.84,909.75,126.4573,70.85,225.95,31.54,0.2977,0.5346,1.1593,2.6771,3.6882,4.51,3.481,1.47,3.14,80.169,1.3942,95.75,,1.28,1.925,0.379,1.8,2271.45,952.44,749.02
2009-06-18,242.98,917.75,126.2596,71.06,227.2,30.03,0.3167,0.5706,1.2495,2.8393,3.8277,4.6038,3.547,1.461,3.14,80.609,1.39,96.48,,1.28,1.963,0.375,1.85,2237.2,958.48,743.72
