Date,STI.Index
1999-09-21,17.46
1999-09-22,18.35
1999-09-23,17.89
1999-09-24,19.01
1999-09-27,18.92
1999-09-28,21.28
1999-09-29,20.77
1999-09-30,20.34
1999-10-01,20.99
1999-10-04,20.55
1999-10-05,20.43
1999-10-06,21.3
1999-10-07,20.96
1999-10-08,20.59
1999-10-11,20.42
1999-10-12,20.5
1999-10-13,20.74
1999-10-14,20.54
1999-10-15,21.93
1999-10-18,24.39
1999-10-19,24.56
1999-10-20,24.58
1999-10-21,24.57
1999-10-22,24.54
1999-10-25,24.57
1999-10-26,24.3
1999-10-27,23.89
1999-10-28,23.25
1999-10-29,24.37
1999-11-01,24.36
1999-11-02,23.76
1999-11-03,24.57
1999-11-04,23.53
1999-11-05,22.98
1999-11-09,22
1999-11-10,21.91
1999-11-11,22.02
1999-11-12,21.52
1999-11-15,21.54
1999-11-16,21.44
1999-11-17,20.6
1999-11-18,20.62
1999-11-19,20.58
1999-11-22,20.52
1999-11-23,20.41
1999-11-24,20.31
1999-11-25,20.28
1999-11-26,18.55
1999-11-29,14.44
1999-11-30,13.65
1999-12-01,12.63
1999-12-02,12.55
1999-12-03,12.65
1999-12-06,12.96
1999-12-07,14.12
1999-12-08,14.26
1999-12-09,14.37
1999-12-10,13.54
1999-12-13,13.51
1999-12-14,12.91
1999-12-15,13.54
1999-12-16,13.68
1999-12-17,15.34
1999-12-20,15.24
1999-12-21,15.99
1999-12-22,15.89
1999-12-23,16.22
1999-12-24,16.33
1999-12-27,16.33
1999-12-28,16.47
1999-12-29,16.35
1999-12-30,16.4
2000-01-03,18.23
2000-01-04,20
2000-01-05,25.42
2000-01-06,25.57
2000-01-07,25.9
2000-01-10,25.66
2000-01-11,25.7
2000-01-12,25.64
2000-01-13,26.09
2000-01-14,26.06
2000-01-17,26.71
2000-01-18,25.98
2000-01-19,26.39
2000-01-20,27.7
2000-01-21,28.26
2000-01-24,28.39
2000-01-25,28.34
2000-01-26,28.11
2000-01-27,28.64
2000-01-28,27.4
2000-01-31,27.82
2000-02-01,27.78
2000-02-02,28.36
2000-02-03,27.92
2000-02-04,27.63
2000-02-08,27.55
2000-02-09,27.56
2000-02-10,27.41
2000-02-11,27.43
2000-02-14,25.09
2000-02-15,24.6
2000-02-16,20.46
2000-02-17,20.81
2000-02-18,21.28
2000-02-21,22.29
2000-02-22,22.29
2000-02-23,22.9
2000-02-24,22.62
2000-02-25,22.79
2000-02-28,22.16
2000-02-29,22.76
2000-03-01,21.76
2000-03-02,19.97
2000-03-03,18.6
2000-03-06,18.77
2000-03-07,18.78
2000-03-08,18.67
2000-03-09,17.83
2000-03-10,18.17
2000-03-13,18.7
2000-03-14,18.69
2000-03-15,18.23
2000-03-17,20.34
2000-03-20,20.25
2000-03-21,20.63
2000-03-22,20.69
2000-03-23,20.63
2000-03-24,20.68
2000-03-27,22.41
2000-03-28,22.22
2000-03-29,22.35
2000-03-30,24.21
2000-03-31,22.75
2000-04-03,23.05
2000-04-04,23.2
2000-04-05,22.79
2000-04-06,23.74
2000-04-07,24.42
2000-04-10,24.53
2000-04-11,24.07
2000-04-12,24.07
2000-04-13,24.36
2000-04-14,24.33
2000-04-17,35.12
2000-04-18,35.38
2000-04-19,36.74
2000-04-20,36.93
2000-04-24,36.77
2000-04-25,36.16
2000-04-26,36.83
2000-04-27,37.06
2000-04-28,36.11
2000-05-02,36.14
2000-05-03,36.12
2000-05-04,36.31
2000-05-05,36.34
2000-05-08,36.76
2000-05-09,35.62
2000-05-10,35.91
2000-05-11,36.51
2000-05-12,35.61
2000-05-15,35.61
2000-05-16,35.25
2000-05-17,35.33
2000-05-19,35.32
2000-05-22,36.09
2000-05-23,35.48
2000-05-24,35.6
2000-05-25,35.67
2000-05-26,35.66
2000-05-29,35.79
2000-05-30,35.95
2000-05-31,26.53
2000-06-01,26.37
2000-06-02,27.85
2000-06-05,29.04
2000-06-06,29.1
2000-06-07,29.37
2000-06-08,28.72
2000-06-09,28.05
2000-06-12,28.07
2000-06-13,28.32
2000-06-14,28.3
2000-06-15,28.03
2000-06-16,28.16
2000-06-19,27.59
2000-06-20,27.59
2000-06-21,27.27
2000-06-22,26.01
2000-06-23,25.88
2000-06-26,25.87
2000-06-27,25.17
2000-06-28,25.06
2000-06-29,25.1
2000-06-30,22.37
2000-07-03,22.28
2000-07-04,21.63
2000-07-05,20.96
2000-07-06,21.04
2000-07-07,20.8
2000-07-10,19.69
2000-07-11,19.47
2000-07-12,19.48
2000-07-13,16.16
2000-07-14,14.14
2000-07-17,14.35
2000-07-18,13.8
2000-07-19,14.24
2000-07-20,13.82
2000-07-21,13.99
2000-07-24,13.8
2000-07-25,13.67
2000-07-26,14.28
2000-07-27,14.2
2000-07-28,14.32
2000-07-31,14.37
2000-08-01,14.08
2000-08-02,14.07
2000-08-03,14.48
2000-08-04,14.53
2000-08-07,14.42
2000-08-08,13.88
2000-08-10,14.9
2000-08-11,14.85
2000-08-14,14.56
2000-08-15,14.68
2000-08-16,15.48
2000-08-17,15.22
2000-08-18,15.16
2000-08-21,15.18
2000-08-22,15.32
2000-08-23,15.86
2000-08-24,15.77
2000-08-25,15.7
2000-08-28,15.27
2000-08-29,15.39
2000-08-30,14.59
2000-08-31,14.94
2000-09-01,14.91
2000-09-04,15.05
2000-09-05,15.28
2000-09-06,14.88
2000-09-07,14.88
2000-09-08,14.41
2000-09-11,14.48
2000-09-12,14.77
2000-09-13,14.76
2000-09-14,14.44
2000-09-15,14.63
2000-09-18,15.57
2000-09-19,15.56
2000-09-20,14.6
2000-09-21,14.76
2000-09-22,15.43
2000-09-25,16.75
2000-09-26,15.76
2000-09-27,15.54
2000-09-28,15.54
2000-09-29,16.83
2000-10-02,16.53
2000-10-03,16.61
2000-10-04,16.52
2000-10-05,17.01
2000-10-06,17.35
2000-10-09,20.17
2000-10-10,20.91
2000-10-11,22.52
2000-10-12,22.84
2000-10-13,22.66
2000-10-16,22.79
2000-10-17,24.59
2000-10-18,24.8
2000-10-19,26.34
2000-10-20,27.1
2000-10-23,26.95
2000-10-24,26.97
2000-10-25,27.13
2000-10-27,27.78
2000-10-30,27.3
2000-10-31,27.47
2000-11-01,28.2
2000-11-02,27.96
2000-11-03,26.69
2000-11-06,27.6
2000-11-07,27.59
2000-11-08,27.45
2000-11-09,27.54
2000-11-10,26.96
2000-11-13,27.68
2000-11-14,28.2
2000-11-15,28.32
2000-11-16,28.46
2000-11-17,28.49
2000-11-20,26.25
2000-11-21,25.9
2000-11-22,23.89
2000-11-23,24.18
2000-11-24,24.69
2000-11-27,24.69
2000-11-28,22.05
2000-11-29,22.03
2000-11-30,20.9
2000-12-01,20.3
2000-12-04,20.51
2000-12-05,20.66
2000-12-06,20.83
2000-12-07,20.2
2000-12-08,20.2
2000-12-11,21.22
2000-12-12,20.07
2000-12-13,20.64
2000-12-14,21.1
2000-12-15,20.35
2000-12-18,20.94
2000-12-19,20.96
2000-12-20,21.82
2000-12-21,22.34
2000-12-22,21.23
2000-12-26,20.43
2000-12-28,20.31
2000-12-29,20.39
2001-01-02,20.4
2001-01-03,20.72
2001-01-04,22.65
2001-01-05,24.07
2001-01-08,23.88
2001-01-09,23.19
2001-01-10,23.19
2001-01-11,24.72
2001-01-12,24.74
2001-01-15,24.91
2001-01-16,25.01
2001-01-17,24.77
2001-01-18,24.96
2001-01-19,24.8
2001-01-22,24.67
2001-01-23,24.67
2001-01-26,23.49
2001-01-29,23.83
2001-01-30,23.54
2001-01-31,23.54
2001-02-01,22.66
2001-02-02,22.18
2001-02-05,22.39
2001-02-06,21.42
2001-02-07,20.72
2001-02-08,21.65
2001-02-09,21.71
2001-02-12,21.83
2001-02-13,21.43
2001-02-14,21.16
2001-02-15,20.47
2001-02-16,18.54
2001-02-19,16.9
2001-02-20,17
2001-02-21,16.74
2001-02-22,17.03
2001-02-23,14.65
2001-02-26,14.83
2001-02-27,15.03
2001-02-28,14.96
2001-03-01,15.78
2001-03-02,15.18
2001-03-05,15.04
2001-03-07,15.11
2001-03-08,15.13
2001-03-09,15.18
2001-03-12,16.39
2001-03-13,18.22
2001-03-14,17.36
2001-03-15,17.35
2001-03-16,17.55
2001-03-19,19.04
2001-03-20,19.23
2001-03-21,19.18
2001-03-22,18.38
2001-03-23,19.71
2001-03-26,19.23
2001-03-27,20.1
2001-03-28,20.14
2001-03-29,20.19
2001-03-30,22.68
2001-04-02,22.79
2001-04-03,22.06
2001-04-04,22.13
2001-04-05,24.8
2001-04-06,24.73
2001-04-09,27.59
2001-04-10,27.76
2001-04-11,27.65
2001-04-12,27.86
2001-04-16,28.01
2001-04-17,28.12
2001-04-18,29.45
2001-04-19,30.96
2001-04-20,31.12
2001-04-23,31.33
2001-04-24,30.18
2001-04-25,30.25
2001-04-26,30.25
2001-04-27,30.4
2001-04-30,29.87
2001-05-02,29.89
2001-05-03,29.86
2001-05-04,29.16
2001-05-08,28.71
2001-05-09,28.89
2001-05-10,27.91
2001-05-11,27.83
2001-05-14,27.73
2001-05-15,26.42
2001-05-16,26.59
2001-05-17,26.99
2001-05-18,26.88
2001-05-21,25.13
2001-05-22,25.22
2001-05-23,20.19
2001-05-24,20.18
2001-05-25,20.27
2001-05-28,19.17
2001-05-29,19.18
2001-05-30,18.77
2001-05-31,17.49
2001-06-01,15.75
2001-06-04,15.99
2001-06-05,15.04
2001-06-06,15.05
2001-06-07,14.76
2001-06-08,15.45
2001-06-11,15.63
2001-06-12,14.56
2001-06-13,14.66
2001-06-14,14.69
2001-06-15,14.48
2001-06-18,14.23
2001-06-19,13.85
2001-06-20,14.14
2001-06-21,13.79
2001-06-22,14.13
2001-06-25,14.6
2001-06-26,13.47
2001-06-27,12.85
2001-06-28,12.64
2001-06-29,13.1
2001-07-02,13.64
2001-07-03,13.64
2001-07-04,13.66
2001-07-05,13.58
2001-07-06,14.23
2001-07-09,14.14
2001-07-10,14.72
2001-07-11,14.96
2001-07-12,15.01
2001-07-13,15.16
2001-07-16,14.94
2001-07-17,15.27
2001-07-18,15.33
2001-07-19,14.3
2001-07-20,14.26
2001-07-23,14.3
2001-07-24,13.95
2001-07-25,13.95
2001-07-26,13.72
2001-07-27,13.7
2001-07-30,14.39
2001-07-31,14.53
2001-08-01,15.04
2001-08-02,14.4
2001-08-03,14.29
2001-08-06,14.52
2001-08-07,14.41
2001-08-08,14.48
2001-08-10,13.91
2001-08-13,13.56
2001-08-14,14.25
2001-08-15,14.2
2001-08-16,14.21
2001-08-17,13.46
2001-08-20,13.63
2001-08-21,12.72
2001-08-22,12.41
2001-08-23,12.33
2001-08-24,12.03
2001-08-27,12.65
2001-08-28,12.12
2001-08-29,11.89
2001-08-30,12.23
2001-08-31,12.14
2001-09-03,11.98
2001-09-04,11.97
2001-09-05,11.97
2001-09-06,12.52
2001-09-07,14.07
2001-09-10,13.76
2001-09-11,13.89
2001-09-12,21.28
2001-09-13,21.22
2001-09-14,22.43
2001-09-17,25.74
2001-09-18,25.67
2001-09-19,26.3
2001-09-20,26.75
2001-09-21,30.64
2001-09-24,33.95
2001-09-25,33.91
2001-09-26,33.91
2001-09-27,35.05
2001-09-28,35.44
2001-10-01,35.68
2001-10-02,35.98
2001-10-03,35.91
2001-10-04,37.75
2001-10-05,37.51
2001-10-08,37.94
2001-10-09,38.92
2001-10-10,38.98
2001-10-11,39.6
2001-10-12,39.93
2001-10-15,39.97
2001-10-16,40.04
2001-10-17,40.14
2001-10-18,40.33
2001-10-19,40.31
2001-10-22,40.08
2001-10-23,36.69
2001-10-24,36.7
2001-10-25,35.7
2001-10-26,32.23
2001-10-29,32.42
2001-10-30,32.4
2001-10-31,31.66
2001-11-01,26.76
2001-11-02,23.58
2001-11-05,23.53
2001-11-06,23.47
2001-11-07,22.59
2001-11-08,22.49
2001-11-09,23.4
2001-11-12,23.22
2001-11-13,22.95
2001-11-15,25.2
2001-11-16,25.29
2001-11-19,24.9
2001-11-20,24.18
2001-11-21,23.9
2001-11-22,23.53
2001-11-23,23.31
2001-11-26,23.51
2001-11-27,24.07
2001-11-28,24.47
2001-11-29,23.61
2001-11-30,23.46
2001-12-03,23.62
2001-12-04,25
2001-12-05,26.82
2001-12-06,26.86
2001-12-07,26.86
2001-12-10,26.53
2001-12-11,26.44
2001-12-12,26.11
2001-12-13,25.92
2001-12-14,25.99
2001-12-18,26.11
2001-12-19,26.01
2001-12-20,25.85
2001-12-21,26.43
2001-12-24,25.84
2001-12-26,25.83
2001-12-27,25.92
2001-12-28,22.47
2001-12-31,22.26
2002-01-02,21.47
2002-01-03,21.66
2002-01-04,21.89
2002-01-07,21.37
2002-01-08,21.38
2002-01-09,21.84
2002-01-10,21.54
2002-01-11,20.79
2002-01-14,19.93
2002-01-15,21.45
2002-01-16,22.17
2002-01-17,20.69
2002-01-18,18.01
2002-01-21,17.28
2002-01-22,17.26
2002-01-23,17.08
2002-01-24,16.93
2002-01-25,20.52
2002-01-28,20.68
2002-01-29,20.49
2002-01-30,20.45
2002-01-31,20.9
2002-02-01,20.92
2002-02-04,21.14
2002-02-05,22
2002-02-06,22.1
2002-02-07,22.74
2002-02-08,22.82
2002-02-11,22.79
2002-02-14,23.43
2002-02-15,22.99
2002-02-18,22.58
2002-02-19,22.73
2002-02-20,22.82
2002-02-21,22.57
2002-02-22,23.51
2002-02-25,23.8
2002-02-26,23.53
2002-02-27,22.98
2002-02-28,22.63
2002-03-01,22.46
2002-03-04,27.05
2002-03-05,27.08
2002-03-06,27.02
2002-03-07,27.05
2002-03-08,27.04
2002-03-11,24.38
2002-03-12,23.61
2002-03-13,23.6
2002-03-14,23.48
2002-03-15,22.82
2002-03-18,22.87
2002-03-19,22.71
2002-03-20,22.09
2002-03-21,22.01
2002-03-22,21.14
2002-03-25,20.98
2002-03-26,21
2002-03-27,20.14
2002-03-28,20.13
2002-04-01,20.2
2002-04-02,19.8
2002-04-03,19.93
2002-04-04,19.97
2002-04-05,18.29
2002-04-08,18.03
2002-04-09,18.17
2002-04-10,19.51
2002-04-11,19.93
2002-04-12,19.99
2002-04-15,12.25
2002-04-16,12.57
2002-04-17,12.6
2002-04-18,13.25
2002-04-19,13.44
2002-04-22,13.4
2002-04-23,13.29
2002-04-24,13.31
2002-04-25,13.33
2002-04-26,13.36
2002-04-29,13.44
2002-04-30,12.98
2002-05-02,13.33
2002-05-03,13.28
2002-05-06,13.56
2002-05-07,13.56
2002-05-08,13.91
2002-05-09,13.87
2002-05-10,13.79
2002-05-13,13.7
2002-05-14,13.81
2002-05-15,13.67
2002-05-16,13.84
2002-05-17,13.82
2002-05-20,13.67
2002-05-21,13.53
2002-05-22,11.39
2002-05-23,10.92
2002-05-24,10.76
2002-05-28,10.97
2002-05-29,11.41
2002-05-30,11.32
2002-05-31,10.71
2002-06-03,10.45
2002-06-04,11.41
2002-06-05,11.13
2002-06-06,11.12
2002-06-07,11.1
2002-06-10,11.3
2002-06-11,11.04
2002-06-12,10.96
2002-06-13,10.48
2002-06-14,12.08
2002-06-17,11.77
2002-06-18,11.82
2002-06-19,12.85
2002-06-20,13.18
2002-06-21,13.97
2002-06-24,13.95
2002-06-25,15.6
2002-06-26,16.52
2002-06-27,16.58
2002-06-28,17.56
2002-07-01,17.56
2002-07-02,17.48
2002-07-03,18.97
2002-07-04,19.18
2002-07-05,21.27
2002-07-08,21.47
2002-07-09,21.59
2002-07-10,21.67
2002-07-11,22.08
2002-07-12,22.14
2002-07-15,21.64
2002-07-16,21.93
2002-07-17,21.93
2002-07-18,21.93
2002-07-19,22.06
2002-07-22,22.46
2002-07-23,23.45
2002-07-24,25.04
2002-07-25,24.26
2002-07-26,24.74
2002-07-29,24.94
2002-07-30,24.17
2002-07-31,24.09
2002-08-01,23.43
2002-08-02,23.45
2002-08-05,23.27
2002-08-06,22.42
2002-08-07,23.4
2002-08-08,22.93
2002-08-12,22.94
2002-08-13,24.84
2002-08-14,23.83
2002-08-15,23.61
2002-08-16,21.73
2002-08-19,21.71
2002-08-20,21.12
2002-08-21,21.1
2002-08-22,20.83
2002-08-23,20.77
2002-08-26,20.92
2002-08-27,20.65
2002-08-28,20.65
2002-08-29,20.82
2002-08-30,20.54
2002-09-02,21.09
2002-09-03,19.81
2002-09-04,17.82
2002-09-05,17.97
2002-09-06,17.25
2002-09-09,17.34
2002-09-10,18.24
2002-09-11,18.24
2002-09-12,18.38
2002-09-13,18.35
2002-09-16,17.72
2002-09-17,17.96
2002-09-18,17.85
2002-09-19,17.92
2002-09-20,18.45
2002-09-23,15.52
2002-09-24,17.29
2002-09-25,18.47
2002-09-26,19.11
2002-09-27,19.37
2002-09-30,19.68
2002-10-01,19.69
2002-10-02,19.48
2002-10-03,19.48
2002-10-04,19.95
2002-10-07,20.28
2002-10-08,20.95
2002-10-09,21.26
2002-10-10,21.52
2002-10-11,21.39
2002-10-14,21.47
2002-10-15,24.96
2002-10-16,24.92
2002-10-17,25.54
2002-10-18,25.16
2002-10-21,24.57
2002-10-22,24.58
2002-10-23,24.42
2002-10-24,24.42
2002-10-25,24.37
2002-10-28,24.08
2002-10-29,23.93
2002-10-30,23.92
2002-10-31,23.37
2002-11-01,24.84
2002-11-05,23.28
2002-11-06,21.64
2002-11-07,22.2
2002-11-08,21.99
2002-11-11,21.91
2002-11-12,21.91
2002-11-13,22.13
2002-11-14,22.15
2002-11-15,22.66
2002-11-18,22.95
2002-11-19,22.61
2002-11-20,22.13
2002-11-21,21.96
2002-11-22,22.12
2002-11-25,22.12
2002-11-26,19
2002-11-27,18.92
2002-11-28,18.2
2002-11-29,18.4
2002-12-02,18.45
2002-12-03,18.58
2002-12-04,18.71
2002-12-05,18.73
2002-12-09,18.68
2002-12-10,19.39
2002-12-11,18.69
2002-12-12,18.69
2002-12-13,18.84
2002-12-16,17.23
2002-12-17,17.38
2002-12-18,17.08
2002-12-19,17.34
2002-12-20,17.65
2002-12-23,17.12
2002-12-24,17.12
2002-12-26,17.01
2002-12-27,17.22
2002-12-30,16.04
2002-12-31,15.96
2003-01-02,15.95
2003-01-03,15.86
2003-01-06,15.27
2003-01-07,14.04
2003-01-08,14.67
2003-01-09,14.21
2003-01-10,14.58
2003-01-13,17.18
2003-01-14,17.36
2003-01-15,17.63
2003-01-16,17.52
2003-01-17,17.33
2003-01-20,17.37
2003-01-21,16.88
2003-01-22,16.25
2003-01-23,16.28
2003-01-24,16.2
2003-01-27,17.26
2003-01-28,17.42
2003-01-29,18.78
2003-01-30,18.71
2003-01-31,18.12
2003-02-04,17.84
2003-02-05,17.86
2003-02-06,17.87
2003-02-07,17.83
2003-02-10,17.63
2003-02-11,17.81
2003-02-13,18.74
2003-02-14,18.84
2003-02-17,20.27
2003-02-18,20.28
2003-02-19,20.89
2003-02-20,20.58
2003-02-21,20.59
2003-02-24,20.37
2003-02-25,18.29
2003-02-26,17.64
2003-02-27,17.76
2003-02-28,17.79
2003-03-03,17.78
2003-03-04,17.91
2003-03-05,17.83
2003-03-06,18.32
2003-03-07,18.74
2003-03-10,18.89
2003-03-11,18.1
2003-03-12,18.91
2003-03-13,17.24
2003-03-14,18.21
2003-03-17,18.68
2003-03-18,21.7
2003-03-19,21.8
2003-03-20,22.67
2003-03-21,23.13
2003-03-24,24.34
2003-03-25,24.33
2003-03-26,23.37
2003-03-27,23.62
2003-03-28,22.6
2003-03-31,25.36
2003-04-01,24.95
2003-04-02,25.41
2003-04-03,25.4
2003-04-04,25.51
2003-04-07,25.55
2003-04-08,26.06
2003-04-09,26.44
2003-04-10,26.44
2003-04-11,26.43
2003-04-14,26.58
2003-04-15,26.63
2003-04-16,25.98
2003-04-17,25.5
2003-04-21,25.28
2003-04-22,25.28
2003-04-23,24.95
2003-04-24,25.72
2003-04-25,25.32
2003-04-28,25.25
2003-04-29,25.3
2003-04-30,25.24
2003-05-02,24.69
2003-05-05,25.04
2003-05-06,24.07
2003-05-07,24
2003-05-08,23.89
2003-05-09,23.75
2003-05-12,24.08
2003-05-13,20.94
2003-05-14,21.01
2003-05-16,20.58
2003-05-19,20.77
2003-05-20,20.59
2003-05-21,19.91
2003-05-22,19.88
2003-05-23,19.19
2003-05-26,19.51
2003-05-27,19.7
2003-05-28,19.79
2003-05-29,19.75
2003-05-30,19.76
2003-06-02,20.65
2003-06-03,20.49
2003-06-04,21.07
2003-06-05,21.22
2003-06-06,19.88
2003-06-09,19.26
2003-06-10,19.35
2003-06-11,16.89
2003-06-12,17.64
2003-06-13,17.54
2003-06-16,17.35
2003-06-17,17.72
2003-06-18,17.52
2003-06-19,18.33
2003-06-20,18.14
2003-06-23,19.38
2003-06-24,20.66
2003-06-25,20.37
2003-06-26,20.43
2003-06-27,20.24
2003-06-30,21.94
2003-07-01,21.62
2003-07-02,21.6
2003-07-03,21.54
2003-07-04,21.4
2003-07-07,21.52
2003-07-08,21.24
2003-07-09,21.25
2003-07-10,21.3
2003-07-11,20.95
2003-07-14,21.38
2003-07-15,20.86
2003-07-16,20.38
2003-07-17,20.47
2003-07-18,20.56
2003-07-21,20.59
2003-07-22,21.32
2003-07-23,20.26
2003-07-24,20.31
2003-07-25,20.04
2003-07-28,19.54
2003-07-29,19.55
2003-07-30,18.41
2003-07-31,18.9
2003-08-01,17.95
2003-08-04,17.18
2003-08-05,18.54
2003-08-06,18.4
2003-08-07,18.5
2003-08-08,16.88
2003-08-11,17.11
2003-08-12,16.79
2003-08-13,17.5
2003-08-14,17.53
2003-08-15,16.75
2003-08-18,17.41
2003-08-19,17.53
2003-08-20,17.54
2003-08-21,17.15
2003-08-22,16.29
2003-08-25,16.49
2003-08-26,17.52
2003-08-27,17.45
2003-08-28,17.42
2003-08-29,17.34
2003-09-01,16.65
2003-09-02,16.81
2003-09-03,16.77
2003-09-04,16.7
2003-09-05,16.16
2003-09-08,16.17
2003-09-09,18.42
2003-09-10,18.12
2003-09-11,18.82
2003-09-12,18.48
2003-09-15,17.11
2003-09-16,17.11
2003-09-17,16.74
2003-09-18,16.75
2003-09-19,16.59
2003-09-22,16.58
2003-09-23,15.61
2003-09-24,17.92
2003-09-25,17.94
2003-09-26,17.14
2003-09-29,17.1
2003-09-30,17.1
2003-10-01,16.52
2003-10-02,16.83
2003-10-03,17.49
2003-10-06,18.41
2003-10-07,18.35
2003-10-08,18.44
2003-10-09,18.45
2003-10-10,18.41
2003-10-13,18.15
2003-10-14,18.88
2003-10-15,19.02
2003-10-16,19.02
2003-10-17,19.2
2003-10-20,16.52
2003-10-21,16.08
2003-10-22,16.27
2003-10-23,17.82
2003-10-27,18.51
2003-10-28,19.12
2003-10-29,19.23
2003-10-30,19.47
2003-10-31,19.28
2003-11-03,19.8
2003-11-04,20.04
2003-11-05,18.75
2003-11-06,18.91
2003-11-07,18.86
2003-11-10,19.69
2003-11-11,21.49
2003-11-12,21.75
2003-11-13,22.08
2003-11-14,21.62
2003-11-17,21.19
2003-11-18,21.22
2003-11-19,21.65
2003-11-20,21.75
2003-11-21,21.65
2003-11-24,21.8
2003-11-26,21.94
2003-11-27,21.73
2003-11-28,22.09
2003-12-01,22.27
2003-12-02,22.25
2003-12-03,22.21
2003-12-04,22.04
2003-12-05,21.08
2003-12-08,20.74
2003-12-09,19.91
2003-12-10,19.82
2003-12-11,19.8
2003-12-12,19.8
2003-12-15,19.08
2003-12-16,18.69
2003-12-17,18.59
2003-12-18,18.54
2003-12-19,18.51
2003-12-22,18.08
2003-12-23,16.19
2003-12-24,15.76
2003-12-26,14.85
2003-12-29,14.85
2003-12-30,13
2003-12-31,12.97
2004-01-02,12.25
2004-01-05,12.21
2004-01-06,12.05
2004-01-07,11.98
2004-01-08,11.59
2004-01-09,11.56
2004-01-12,11.59
2004-01-13,11.26
2004-01-14,11.06
2004-01-15,12.88
2004-01-16,12.78
2004-01-19,12.97
2004-01-20,12.7
2004-01-21,13.14
2004-01-26,13.02
2004-01-27,13.01
2004-01-28,15.16
2004-01-29,15.42
2004-01-30,15.11
2004-02-03,15.06
2004-02-04,15.05
2004-02-05,15.13
2004-02-06,15.3
2004-02-09,16.6
2004-02-10,17.14
2004-02-11,17.17
2004-02-12,17.26
2004-02-13,16.88
2004-02-16,16.92
2004-02-17,16.92
2004-02-18,16.45
2004-02-19,16.46
2004-02-20,16.43
2004-02-23,16.44
2004-02-24,16.47
2004-02-25,16.43
2004-02-26,16.29
2004-02-27,16.3
2004-03-01,14.98
2004-03-02,14.91
2004-03-03,14.92
2004-03-04,14.94
2004-03-05,14.17
2004-03-08,14.1
2004-03-09,14.09
2004-03-10,12.48
2004-03-11,12.75
2004-03-12,12.69
2004-03-15,12.65
2004-03-16,12.74
2004-03-17,12.72
2004-03-18,12.2
2004-03-19,9.57
2004-03-22,9.84
2004-03-23,10
2004-03-24,10.49
2004-03-25,10.47
2004-03-26,10.51
2004-03-29,9.29
2004-03-30,9.55
2004-03-31,9.8
2004-04-01,10.07
2004-04-02,10.17
2004-04-05,10.19
2004-04-06,10.15
2004-04-07,9.84
2004-04-08,10.29
2004-04-12,10.3
2004-04-13,10.31
2004-04-14,10.93
2004-04-15,11.29
2004-04-16,11.41
2004-04-19,11.49
2004-04-20,11.55
2004-04-21,11.4
2004-04-22,11.06
2004-04-23,10.84
2004-04-26,11.44
2004-04-27,11.22
2004-04-28,11.19
2004-04-29,12.76
2004-04-30,13.77
2004-05-03,13.09
2004-05-04,13.49
2004-05-05,13.37
2004-05-06,13.53
2004-05-07,14.11
2004-05-10,15.95
2004-05-11,16.03
2004-05-12,15.89
2004-05-13,16.18
2004-05-14,16.69
2004-05-17,18.74
2004-05-18,19.35
2004-05-19,21.32
2004-05-20,21.17
2004-05-21,21.96
2004-05-24,22.07
2004-05-25,21.82
